"Markers","pvalues","score","loc1","loc2","locs","adj_pvalues"
"ARO:3002535",0.105328708297353,79.8577690532412,"NYC","BAL","NYC_vs_BAL",0.675990217430775
"espr1",0.993506260941148,43.7484710985445,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"shut",0.996051485962133,21.7816631954932,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3001214",0.438626721022273,16.7701923170583,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3003209",0.0917014474985806,111.846618833149,"NYC","BAL","NYC_vs_BAL",0.616119100381088
"ARO:3003020",0.864249489347061,134.045464271465,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000316",0.40124498957938,52.6890928130344,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"amph",0.401244989579382,52.059638270263,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"fimg",0.219330547252945,65.8706696202698,"NYC","BAL","NYC_vs_BAL",0.820105524511011
"gspa",0.996051485916491,21.8976377107939,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"gspd",0.0885073322550302,81.4126499729234,"NYC","BAL","NYC_vs_BAL",0.613841175317149
"ramr",0.0786483643715657,112.979390464583,"NYC","BAL","NYC_vs_BAL",0.57319994372497
"gspl",0.996051485916491,21.8976377107939,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"fimf",0.219330547252945,65.8706696202698,"NYC","BAL","NYC_vs_BAL",0.820105524511011
"setb",0.266613115774623,61.3290303752851,"NYC","BAL","NYC_vs_BAL",0.907023614237063
"fimh",0.18138891519271,69.6126007408762,"NYC","BAL","NYC_vs_BAL",0.781100554907489
"silc",0.438626721022271,20.0845309475689,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"yagxecpc",0.0237604707370707,99.9072924098543,"NYC","BAL","NYC_vs_BAL",0.300500071086482
"rcsa",0.0745899280896521,86.0750991756556,"NYC","BAL","NYC_vs_BAL",0.5727440906884
"ARO:3005117",3.11955809007788e-05,70.3672455924631,"NYC","BAL","NYC_vs_BAL",0.00103185382979499
"chuu",0.99317018246512,66.1288871208708,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"soxr",0.621276149343071,42.2179195468704,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002986",0.999999916280761,4.00000000060917,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"oqxa6",0.993297879586622,53.7105935498039,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002816",0.497392502203017,48.0593254337724,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"hlyc",0.996215772456455,18.0332333184697,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3001838",0.996215772455624,14.6358952261456,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"oqxa10",0.993297879586622,53.7105935498039,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"clbq",0.194366882267678,46.9408210806749,"NYC","BAL","NYC_vs_BAL",0.781100554907489
"ARO:3003059",0.989883475767685,30.445635747941,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ptsi",0.989883475767685,31.4701296947776,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"gsph",0.996051485916491,21.8976377107939,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"oqxb22",0.993420929919039,42.5142691485633,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"paph",0.438626721022273,16.7701923170583,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"chuy",0.996051485962133,21.7816631954932,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3003843",0.438626721022273,16.7701923170583,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002591",0.603539539857285,140.244814620919,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"gspe",0.993170182472491,66.4370762565261,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"wzt",0.00209323736250147,131.303939698136,"NYC","BAL","NYC_vs_BAL",0.0500051147708684
"espx1",0.993597163068169,38.1901170535604,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"fimd",0.746033133775659,24.1971099753871,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002616",0.989883475767685,30.445635747941,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"irp2",2.45810834644872e-07,76.083887125561,"NYC","BAL","NYC_vs_BAL",2.34581006801301e-05
"ARO:3003015",0.0520054117488992,125.344428563574,"NYC","BAL","NYC_vs_BAL",0.482717183652805
"espl4",0.995954046016596,29.0594565642109,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"iucb",0.0147817516535634,47.8080622609557,"NYC","BAL","NYC_vs_BAL",0.219523456492807
"hlyb",0.0326902249087612,97.7195554353436,"NYC","BAL","NYC_vs_BAL",0.369915702914931
"oqxb24",0.993420929919039,42.5142691485633,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"aac6ibcr",0.0479727939529685,125.973410995258,"NYC","BAL","NYC_vs_BAL",0.45840669777281
"kphs_23120",0.00871585744970346,126.198379691334,"NYC","BAL","NYC_vs_BAL",0.152182203054886
"bamb",0.401244989579381,52.8599817161458,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3001404",0.20245383361102,112.388673042286,"NYC","BAL","NYC_vs_BAL",0.791367500479636
"ARO:3002357",0.738884787690008,43.6563089263231,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"glf",0.00516233243373276,133.874139964857,"NYC","BAL","NYC_vs_BAL",0.100900133932049
"pmre",0.781862091992398,37.0871916146102,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002861",0.996051485915414,22.4409303371773,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"clbj",8.46176295114292e-07,85.0894415613004,"NYC","BAL","NYC_vs_BAL",3.63855806899146e-05
"gmd",0.296756527829814,120.350794852325,"NYC","BAL","NYC_vs_BAL",0.989188426099381
"multidrug_efflux_smr_transporter",0.369241481382156,58.6360251147518,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"yhei",0.038410306236149,94.9958324663988,"NYC","BAL","NYC_vs_BAL",0.412910792038602
"ARO:3002666",0.594105269644308,131.794343075698,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"papd",0.781862091992399,37.576274798058,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002578",0.125761812920747,76.3725603223349,"NYC","BAL","NYC_vs_BAL",0.730778102107043
"ARO:3002602",0.197468905964016,114.634170436355,"NYC","BAL","NYC_vs_BAL",0.786218792264137
"rhspaar",0.993309542796299,55.018600439356,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"chut",0.996051485962133,21.7816631954932,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"allc",0.993430932195834,44.8682873235286,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"iuca",0.502261314809725,88.5458579694654,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"aaca16",0.995954046016922,28.8575201803053,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"allb",0.206123628031905,74.7560773830189,"NYC","BAL","NYC_vs_BAL",0.791367500479636
"fosa9",0.181388915192709,70.5706122931392,"NYC","BAL","NYC_vs_BAL",0.781100554907489
"vipbtssc",0.993258715528013,59.910803103366,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"clbl",0.194366882267678,46.9408210806749,"NYC","BAL","NYC_vs_BAL",0.781100554907489
"espy4",0.997563720013702,14.3486097821929,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002859",0.266613115774623,61.6293176352905,"NYC","BAL","NYC_vs_BAL",0.907023614237063
"flip",0.992995911645839,82.4019118927945,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"wzi",0.144939328599935,106.760386966638,"NYC","BAL","NYC_vs_BAL",0.771539474051649
"ARO:3003550",0.997561367924987,11.4146585387349,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"espy2",0.997563720013702,14.3486097821929,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"catb",0.00291355405731867,44.0380601670601,"NYC","BAL","NYC_vs_BAL",0.0626414122323513
"ARO:3000518",0.438626721022273,16.7701923170583,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"papb",0.438626721022275,20.0929876197879,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"marr",0.0745899280896518,84.5327689010552,"NYC","BAL","NYC_vs_BAL",0.5727440906884
"ARO:3001327",0.438626721022273,16.7701923170583,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"entd",0.0630229675002068,87.5698336221522,"NYC","BAL","NYC_vs_BAL",0.521151462020941
"uhpt",0.997561367922337,14.6156771021145,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"pmrl",0.18138891519271,68.826972759767,"NYC","BAL","NYC_vs_BAL",0.781100554907489
"gtrb",0.242120439397851,67.5132710663054,"NYC","BAL","NYC_vs_BAL",0.875446577566631
"espy1",0.997563720013702,14.3486097821929,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"cusr",0.746033133775659,24.1971099753871,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3003548",0.997561367924987,11.4146585387349,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002581",0.925751430682613,59.4192251982239,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ente",0.18138891519271,68.903156659737,"NYC","BAL","NYC_vs_BAL",0.781100554907489
"ARO:3000074",0.438626721022274,23.6595573042621,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000795",0.989883475767685,30.445635747941,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"tssm",0.993430932195834,44.8682873235286,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000318",0.621276149343072,42.481518120386,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3003577",0.997171099023476,9.35553382624133,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002814",0.989883475767685,30.445635747941,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"rmpa2",0.99523515658596,25.9833419650216,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"iuta",0.032690224908761,96.655834325617,"NYC","BAL","NYC_vs_BAL",0.369915702914931
"suge",0.989883475767685,30.7570402889784,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"wzc",0.0147817516535632,47.677842890992,"NYC","BAL","NYC_vs_BAL",0.219523456492807
"shux",0.996051485962133,21.7816631954932,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000794",0.999999916280761,4.00000000060917,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002854",0.000576392932758025,116.244015574031,"NYC","BAL","NYC_vs_BAL",0.0154905600678719
"kpne",0.621276149343072,43.2004275535004,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"flha",0.111741021532893,85.2444148312913,"NYC","BAL","NYC_vs_BAL",0.706597636163879
"oqxb32",0.993420929919039,42.5142691485633,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"manc",0.145991292227809,136.881490609491,"NYC","BAL","NYC_vs_BAL",0.771539474051649
"espx4",0.997563720013702,14.3486097821929,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"fdec",0.993430932195834,44.8682873235286,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002313",0.0539470916867591,103.382351593925,"NYC","BAL","NYC_vs_BAL",0.482717183652805
"wcai",0.779699025964573,106.691006694149,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"tssa",0.993506260963112,39.9475755485874,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"oqxb19",0.993297879564859,52.092655815783,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"mcr9",0.181388915192709,69.2262795651222,"NYC","BAL","NYC_vs_BAL",0.781100554907489
"ARO:3000216",0.999999916280761,4.00000000060917,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"wzx",0.621276149343071,42.9597895871836,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"clbm",0.194366882267678,46.9408210806749,"NYC","BAL","NYC_vs_BAL",0.781100554907489
"ptxd",0.427342869179508,71.5300236892599,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"tssb",0.0237604707370702,99.8822116765347,"NYC","BAL","NYC_vs_BAL",0.300500071086482
"ARO:3002718",0.946333577323476,37.4797978266484,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"clbd",0.194366882267678,46.9408210806749,"NYC","BAL","NYC_vs_BAL",0.781100554907489
"ARO:3000823",0.997171099023476,9.35553382624133,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000858",0.18138891519271,68.834830396216,"NYC","BAL","NYC_vs_BAL",0.781100554907489
"fyua",4.44868459611552e-07,80.7563230071047,"NYC","BAL","NYC_vs_BAL",2.34581006801301e-05
"wzb",0.964479736189284,134.799537697692,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"wza",0.578287201765374,66.5615021350152,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002858",0.0349296027676539,107.759916296632,"NYC","BAL","NYC_vs_BAL",0.385121261284389
"oqxb14",0.993156526035348,64.6862475817339,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"gspg",0.497392502203018,48.7373371055476,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000413",0.989883475767685,30.445635747941,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"mrkf",0.243249674669697,129.155247109736,"NYC","BAL","NYC_vs_BAL",0.875446577566631
"ARO:3001878",0.000479269622812973,61.6004258628852,"NYC","BAL","NYC_vs_BAL",0.0137390625206386
"ARO:3005059",0.438626721022273,16.7701923170583,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"chey",0.993026975467058,79.0090968723374,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"srpc",0.074589928089652,84.2377653223527,"NYC","BAL","NYC_vs_BAL",0.5727440906884
"yagyecpb",0.401244989579381,52.801485133361,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"pape",0.746033133775659,24.625929718078,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000792",0.438626721022273,16.7701923170583,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002707",0.150719339117066,72.6962279450793,"NYC","BAL","NYC_vs_BAL",0.771539474051649
"cata10",0.229634362103627,87.5786024335212,"NYC","BAL","NYC_vs_BAL",0.851230825039308
"silb",0.989883475767685,34.9298130144497,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000676",0.438626721022273,16.7701923170583,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ybtx",4.44868459611546e-07,81.4374141311224,"NYC","BAL","NYC_vs_BAL",2.34581006801301e-05
"ARO:3000206",0.746033133775658,24.0968104080162,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"cpsacp",0.0173254327036971,105.007601148365,"NYC","BAL","NYC_vs_BAL",0.248331202086326
"clpvtssh",0.497392502203016,47.7643283028642,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000361",0.989883475767685,30.445635747941,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"pare",0.995878107089127,32.1211244143491,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3001070",5.08576238072839e-06,109.830584109349,"NYC","BAL","NYC_vs_BAL",0.000182239818642767
"aac3iv",0.996051485916271,22.2901228526309,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"sotb",0.0533700756320745,89.5625263920004,"NYC","BAL","NYC_vs_BAL",0.482717183652805
"mrka",0.975730929643161,113.192890683364,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"kpsu",0.266613115774623,60.5275338048217,"NYC","BAL","NYC_vs_BAL",0.907023614237063
"roba",0.995878107086261,32.2207410595801,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3005049",0.438626721022273,16.7701923170583,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ibea",0.997563720024423,14.2323377290175,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002683",0.0885073322550308,81.1272498515646,"NYC","BAL","NYC_vs_BAL",0.613841175317149
"sfaf",0.993597163092125,35.5867148763981,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3005053",0.438626721022273,16.7701923170583,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"sfah",0.997563720024423,14.2323377290175,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"kpss",0.996051485962133,21.7816631954932,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"magawzy_k1",0.0116194460006838,39.6060812588762,"NYC","BAL","NYC_vs_BAL",0.192167760780539
"ARO:3002655",0.989883475767685,30.445635747941,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3003013",0.407322593888528,115.630247618696,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"oqxa3",0.993297879586622,53.7105935498039,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000508",0.997561367924987,11.4146585387349,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"iron",0.621276149343072,43.0578252274918,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"flij",0.993026975467058,79.0090968723374,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"dfr",0.997171099023476,9.35553382624133,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"kdea",0.497392502203017,47.6823122554095,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"gspc",0.996051485916491,21.8976377107939,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ybta",4.44868459611552e-07,80.7563230071047,"NYC","BAL","NYC_vs_BAL",2.34581006801301e-05
"ARO:3001338",0.993597163094397,35.8973927155285,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3001205",0.153235526395595,140.6562387194,"NYC","BAL","NYC_vs_BAL",0.775191486471833
"rpos",0.746033133775658,27.8617317668814,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000832",0.997171099023476,9.35553382624133,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"kpsm",0.996051485962133,21.7816631954932,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ykgkecpr",0.0630229675002066,87.8519429000057,"NYC","BAL","NYC_vs_BAL",0.521151462020941
"ARO:3001827",0.995954046020361,29.4256895062302,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"nfae",0.997563720025514,14.4645842974936,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"gyra",0.401244989579382,56.2571004638641,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000656",0.438626721022273,16.7701923170583,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"kpsf",0.996051485962133,21.7816631954932,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ompk35",0.438626721022273,16.7701923170583,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000024",0.997561367924987,11.4146585387349,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"mtfa",0.621276149343071,42.7761826131774,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3001059",0.0437910169752836,107.540871465375,"NYC","BAL","NYC_vs_BAL",0.441696818239174
"wcag",0.676705024244255,108.571740068167,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"flii",0.0654214715993542,94.2406632987843,"NYC","BAL","NYC_vs_BAL",0.530777977126836
"gspk",0.996051485916491,21.8976377107939,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"irod",0.137249623208958,70.6917812962064,"NYC","BAL","NYC_vs_BAL",0.766458934803277
"ec145",0.989883475767685,31.2968612308318,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"clbh",0.380373885139604,93.7950979800729,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"dotutssl",0.150719339117064,74.9983117789485,"NYC","BAL","NYC_vs_BAL",0.771539474051649
"oqxa8",0.993297879586622,53.7105935498039,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3003950",0.438626721022273,16.7701923170583,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"fima",0.18138891519271,68.9808948420392,"NYC","BAL","NYC_vs_BAL",0.781100554907489
"ARO:3002676",0.150719339117065,73.5391148697297,"NYC","BAL","NYC_vs_BAL",0.771539474051649
"clbf",0.194366882267678,46.9408210806749,"NYC","BAL","NYC_vs_BAL",0.781100554907489
"ARO:3001397",0.997185602260132,12.3695494897018,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"vipatssb",0.631402704215613,84.1352949835464,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000833",0.997171099023476,9.35553382624133,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"shua",0.993212566027608,62.5194590113616,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"emre",0.993430932195834,44.8682873235286,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000230",0.00683728444828813,112.30330172093,"NYC","BAL","NYC_vs_BAL",0.1278274918593
"ARO:3004550",0.989883475767685,30.445635747941,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3005009",0.746033133775659,24.1971099753871,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"merr",0.993130890718942,70.2882025054389,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"lpfa",0.993597163094229,35.2754239078514,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"argr",0.438626721022273,16.7701923170583,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"virb",0.647144803273651,126.503267019522,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"acra",0.746033133775658,24.5635638632046,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3003549",0.746033133775659,24.1971099753871,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"cusa",0.989883475767685,30.8479650371319,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"gyrb",0.993497229514531,41.1012060237038,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"oqxb25",0.993420929919039,42.5142691485633,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002596",0.367869356124337,127.426416579098,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000873",0.0403457091195825,129.27768964527,"NYC","BAL","NYC_vs_BAL",0.423137924912694
"ARO:3003049",0.997561367924987,11.4146585387349,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000793",0.997171099023476,9.35553382624133,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000491",0.997171099023476,9.35553382624133,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"cusf",0.00884780250319106,139.253962541408,"NYC","BAL","NYC_vs_BAL",0.152182203054886
"aac3ii",0.486916903223155,42.9764185928281,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"rcsb",0.621276149343072,43.117619756308,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002579",0.296756527829813,120.063724999434,"NYC","BAL","NYC_vs_BAL",0.989188426099381
"ARO:3001086",0.995954046016922,28.8575201803053,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"oqxa11",0.993297879586622,53.7105935498039,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002895",0.746033133775658,24.0968104080162,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3003838",0.401244989579382,56.9834019592755,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"porin",0.993199519968993,61.4615903317307,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3000410",0.156147926730212,107.200445402797,"NYC","BAL","NYC_vs_BAL",0.780739633651058
"papg",0.99756136792641,14.5426096154495,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"wzm",0.776193818333439,81.4030171464656,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002804",0.988899922953496,92.6329467613734,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"alla",0.206123628031905,74.7560773830189,"NYC","BAL","NYC_vs_BAL",0.791367500479636
"ARO:3003841",0.997171099023476,9.35553382624133,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"glpt",0.993497229514847,37.6498868525374,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"fime",0.125761812920747,76.2321001225325,"NYC","BAL","NYC_vs_BAL",0.730778102107043
"ARO:3001130",0.993366325190645,50.7843284494761,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"roma",0.00510254575903742,127.449649749105,"NYC","BAL","NYC_vs_BAL",0.100900133932049
"ARO:3002642",0.11497203534707,118.629990814305,"NYC","BAL","NYC_vs_BAL",0.716492394191889
"csgg",0.993026975467058,79.0090968723374,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3002641",0.000783027802082496,69.0404255995748,"NYC","BAL","NYC_vs_BAL",0.0198059973467925
"manb",0.306924352857862,137.585887427202,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3001216",0.997561367924987,11.4146585387349,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"focc",0.77484044212852,141.705176386985,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"oqxb5",0.996047353767766,19.2349968254014,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3003923",0.997561367924987,11.4146585387349,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"ARO:3004552",0.118818074883934,136.83141917142,"NYC","BAL","NYC_vs_BAL",0.729882460001311
"scintssj",0.150719339117066,74.327400658539,"NYC","BAL","NYC_vs_BAL",0.771539474051649
"sfax",0.997563720013702,14.3486097821929,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"mdlb",0.497392502203017,47.5462655151616,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"tssj",0.996051485916094,22.6133833263411,"NYC","BAL","NYC_vs_BAL",0.999999916280761
"acrr",0.0326902249087614,98.3548418559891,"NYC","BAL","NYC_vs_BAL",0.369915702914931
"ARO:3000167",0.820716810331584,31.6962364415492,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"ARO:3002847",0.989955849795811,102.088952006258,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"mrkb",0.303960432290395,87.4167133345176,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"enta",0.613302808641898,47.7304218638263,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"fepa",0.928836248533049,26.500712774162,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"ARO:3004122",0.998861639566833,4.47916223182758,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"cyca",0.998861639566833,4.47916223182758,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"csge",0.993866840408523,75.5504189141035,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"iucc",0.994231924503022,46.1838653549605,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"espx6",0.996698263408412,14.3486098196168,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"ARO:3000830",0.696546600698007,11.8938207440266,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"hlya",0.996698263408412,18.0332333163986,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"fliz",0.993866840408523,75.5504189141035,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"papc",0.922660183199808,19.8604607541187,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"ARO:3000174",0.736980069108769,37.9130773307617,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"mdfa",0.613302808641898,47.0054057551405,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"oqxb9",0.288539324293522,87.4373914932562,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"clbs",0.996440910689805,28.8407832340649,"NYC","SAN","NYC_vs_SAN",0.998861639566833
"fepd",0.928836248533049,26.4112562751874,"NYC","SAN","NYC_vs_SAN",0.998861639566833
