ID,ID_city,City,Year,Latitude,Longitude,Climate,X469,X316,X543,X40324,X22,X662,X2745,X642,X729,X3019969,X2303332,X262,X1760988,X446,X2718,X1675686,X2183911,X2303331,X1561924,X1196095,X1810504,X288000,X13690,X41275,X59779,X193,X1873716,X2029849,X2950108,X1526572,X2582913,X86106,X1124597,X2861282,X490,X85643,X2732067,X33059,X297,X343874,X2482728,X2596915,X165179,X2681766,X2502779,X2350,X2875962,X274537,X591197,X861299,X833,X1280,X28037,X29370,X1754,X2682810,X100886,X437897,X29466,X33025,X1260,X1270,X1883,X38304,X2070,X1747,X1873,X1909395,X544580,X2851567,X1798224,X298654,X53461,X2944128,X304895,X414996,X283811,X1891644,X28049,X131568,X74426,X2884022,X29539,X2843216,X49319,X2722752,X1670831,X1608957,X1670830,X2853227,X2005460,X119532,X1219,X1416614,X102116,X1188228,X2132,X2782163,X980427,X270,X332249,X133453,X3004094,X120962,X2509675,X1806508,X167964,X2057,X500,X1005039,X84405,X1636152,X2528023,X2527974,X547188,X2807512,X174633,X239935,X1882749,X2866311,X225148,X1307763,X56,X2995304,X80816,X83451,X876,X2802975,X35554,X894,X83564,X1295609,X119484,X1621989,X158,X52584,X2828656,X2984951,X1236046,X851,X392734,X2818388,X981385,X2802971,X651822,X959,X2493639,X960,X2292766,X673862,X42253,X28262,X197162,X14,X693075,X1408281,X9606,X179637,X2743089,X1644061,X2208,X2263,X2173,X39152,X41673,X1353260,X1673428,X1291540,X2586965,X592206,X1457365,X2732593,X2161677,X1388755,X416213,X1921086,X2702,X84112,X2742683,X1555112,X1752064,X33070,X155894,X29552,X2098,X61435,X454171,X2650471,X1936003,X2596890,X431057,X2697043,X1658616,X316277,X453230,X60893,X28198,X28182,X1473598,X2421,X309806,X423605,X35786,X2899133,X1332188,X187145,X936456,X301375,X2874846,X683846,X1582439,X985782,X129951,X2713640,X1884905,X499229,X2751313,X2102,X2710758,X2358,X291048,X1441386,X2735562,X64160,X2847778,X13642,X45989,X1175445,X2320,X1316941,X2933293,X184117,X56636,X200415,X498374,X1874277,X2565781,X2955413,X2023057,X2560356,X1457141,X2282148,X2011088,X2919598,X56947,X3708,X2776706,X2955582,X2843389,X10376,X10279,X10497,X2704413,X2049890,X119164,X290028,X2734494,X1972584,X1177751,X337051,X1891726,X157897,X31742,X1640277,X1557034,X1285589,X2056780,X1080349,X2956190,X2955320,X2732655,X2734333,X2843841,X2170111,X2846071,X2508254,X2956616,X2845804,X2955242,X44689,X67476,X269145,X2746926,X1655646,X35279,X2170045,X1891704,X2170145,X2507500,X2220003,X1352511,X341938,X2844505,X2169857,X1983561,X2845619,X2956349,X2560654,X1856767,X12639,X2560744,X2843923,X1634476
CAMDA23_MetaSUB_gCSD16_LIS_16,LIS,Lisbon,16,38.75,-9.25,Csa,146394,113223,82546,34233,11098,5596,4290,2386,20165,2335,1249,1699,982,1837,513,222,58,354,82,335,145,96438,102209,20326,59574,50015,233,225,35,126,104,235,24,109453,38458,3983,1894,140,38,54944,9630,30617,24390,449,4466,263,35,271,130,2446,37,388425,92203,31542,1589,601,1285,925,7378,154,14782,211123,52358,216089,19760,374148,15524,6749,27673,16250,810,1368,2022,495,295,116,195,215,57,451,929,3047,158,1165,4552,2871,120,147,161,36754,3272,5899,2737,210,587,30,2053,11,21016,705,674,52,175,210,58,125,51,131,28,91,33,1402,3125,1600,242,276,62,547,498,60,295,27,2684,409,266,7009,1138,305,714,258,753,224,54,83,2749,635,19,474,50,10074,1136,67,52,879,248,263,230,682,177,88,188,94,303,118,27,50,16497492,2489,1669,1423,1002,400,1054,684,924,278,114,41,33,5,101,3133,72,666,13,32,9899,636,115,59,2314,27,5509,475,784,43,15,1341,107,83,72,11,37,13,50,14,11909,1040,120,349,191,42,7,476,37,36,21,35,43,22,535,270,20,70,105,79,21,3388,22,25,252,49,40,45,58,0,323,43,3,92,12,125,79,50,15,8,3,2,153,21,292,13,1,6,670,1,33,212,4,108,237,9,125,1,16,13,64,44,21,40,58,5,17,7,1,0,2,0,3,0,0,0,0,0,0,0,2,0,9,0,0,0,5,1,2,4,7,0,1,0,0,1,18,0,0,0,1,0,4,1,0,0,5
CAMDA23_MetaSUB_gCSD16_LIS_1,LIS,Lisbon,16,38.75,-9.25,Csa,376039,210930,80783,85434,18410,5471,11103,5556,11402,5603,2283,1424,2017,4417,295,621,186,943,139,240,314,272541,1338227,100099,672587,110137,1244,1182,76,571,246,165,46,216906,13935,7575,4781,403,131,111673,31476,74589,9173,325,5980,277,30,544,81,4243,38,421074,46696,24628,990,307,902,693,3508,119,5402,413764,129653,167524,47438,346823,37429,15176,11211,19681,1836,2859,2259,1030,606,185,502,282,112,767,911,5626,263,1677,6567,4595,280,348,296,47880,3213,7806,3733,466,729,39,1018,11,114655,1145,597,91,440,408,74,242,174,245,55,329,21,2826,5931,2854,449,434,44,1281,1408,137,211,92,7294,984,771,11089,2645,755,1747,488,829,164,109,29,1832,416,19,256,38,3268,2615,183,29,1608,386,1515,135,318,456,47,468,102,182,51,23,47,13834808,5869,3804,3430,623,401,585,331,496,405,84,38,16,1,38,1332,107,268,28,146,4771,1271,71,175,3778,29,4873,347,481,52,42,2989,126,103,47,31,35,23,145,17,6813,614,240,217,167,50,15,991,580,89,47,87,13,8,246,124,15,97,146,61,31,1873,71,59,202,14,37,33,15,0,415,866,19,56,5,1394,89,47,12,8,2,0,136,9,276,1,3,7,151,0,24,91,6,150,162,67,60,4,55,21,30,28,5,27,13,7,6,5,4,0,0,2,0,0,0,2,0,0,2,0,1,0,2,0,0,0,2,0,1,1,4,1,1,4,1,1,8,11,4,3,0,0,0,0,0,0,1
CAMDA23_MetaSUB_gCSD16_LIS_2,LIS,Lisbon,16,38.75,-9.25,Csa,53593,158979,57761,18447,33697,2494,2513,1158,1775,1679,757,700,615,1854,96,165,48,252,40,159,75,67334,75863,26415,36323,27898,197,152,18,64,49,72,5,58372,2385,1797,1027,94,17,18827,3547,14716,4300,184,2547,109,18,140,53,2252,13,434065,15825,15139,590,210,472,315,651,93,2432,122086,28339,52312,10296,142786,8098,3636,2610,7248,379,730,879,277,143,43,118,70,27,245,402,1739,81,414,1994,1241,62,78,86,22902,1608,2713,1449,157,373,21,657,7,7499,333,151,25,110,212,54,57,63,91,24,54,10,803,3004,906,156,158,29,461,320,25,115,45,2493,462,188,3392,648,187,354,128,316,71,28,20,871,238,10,159,24,1692,565,40,36,614,96,157,65,79,101,24,89,31,95,27,13,27,31152609,1308,866,805,346,175,350,244,374,203,53,8,11,1,19,636,44,149,7,18,1120,329,35,34,1611,26,3420,187,251,20,13,912,41,41,24,13,14,8,31,15,3329,331,86,151,94,12,0,136,111,26,7,25,5,2,174,69,9,57,53,41,13,1109,14,11,112,12,18,16,16,0,170,24,3,39,7,78,104,27,7,6,1,0,62,9,84,2,0,9,80,0,20,64,0,75,85,0,42,2,0,8,29,13,9,11,9,13,1,5,0,0,1,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,1,1,5,0,5,0,0,1,1,0,14,0,1,0,0,0,0,0,0,0,2
CAMDA23_MetaSUB_gCSD16_LIS_3,LIS,Lisbon,16,38.75,-9.25,Csa,51848,481131,175487,53639,78681,7086,3002,1520,3769,1790,1075,1678,616,1842,114,85,31,76,95,479,30,29501,10444,6630,47701,5880,127,51,55,45,90,215,14,79631,3052,1078,989,141,19,77201,8062,8222,8977,590,2262,307,31,198,162,186,32,2205422,31295,44146,1861,623,1577,772,856,133,2384,24731,16088,17170,3712,30848,3009,1471,2051,1047,146,364,231,72,58,19,57,14,19,92,197,346,11,88,431,325,20,23,28,6103,1533,1262,1969,139,277,24,2460,26,2717,318,42,11,45,58,66,44,102,23,14,26,39,819,576,225,310,22,102,337,165,30,339,33,648,211,83,1288,882,211,409,264,891,227,23,63,2813,929,25,629,106,4893,404,63,114,116,150,281,263,272,65,89,114,142,383,145,40,82,6179429,785,451,560,1315,678,1285,1019,1379,308,214,28,38,18,27,2186,78,455,12,25,896,345,168,23,668,9,314,602,806,85,7,670,95,137,80,20,63,22,17,21,11395,1185,58,544,272,50,9,37,15,72,13,49,19,16,632,260,27,67,103,157,56,4155,23,26,445,34,59,58,49,2,318,46,5,99,19,301,212,105,15,5,18,0,211,50,329,8,11,15,260,0,74,188,1,155,307,3,161,0,4,57,112,47,52,26,6,30,26,23,5,2,5,0,0,0,0,0,3,0,1,0,2,2,7,1,0,0,6,6,10,1,8,2,1,8,2,3,22,0,1,3,0,0,0,0,0,0,6
CAMDA23_MetaSUB_gCSD16_LIS_4,LIS,Lisbon,16,38.75,-9.25,Csa,383677,220588,79032,51260,8231,2316,3090,1530,61764,1381,627,531,532,656,1096,113,30,295,44,154,143,92691,76761,41814,91775,31071,190,178,14,78,67,76,10,88260,21124,2078,1209,77,21,313688,9939,10037,11775,143,1538,125,26,174,44,1109,14,316840,200936,15516,409,110,503,788,6957,67,14878,303360,34717,225668,15907,819148,9822,4425,25518,6547,533,797,1548,307,188,86,124,216,42,253,619,1833,80,526,1655,1682,74,102,113,11528,1172,3947,1121,96,208,10,513,6,23892,434,162,29,80,106,14,70,43,76,17,43,8,761,1954,679,160,117,19,370,330,34,78,26,1780,306,146,2560,620,168,342,158,253,39,27,15,896,168,8,159,29,6992,613,50,18,610,138,1005,57,760,107,10,116,20,80,23,13,21,21902095,1734,976,954,228,145,292,205,260,155,32,19,8,2,10,562,39,133,11,23,2416,363,37,25,886,12,1858,139,192,28,9,814,30,28,20,8,13,30,38,9,3660,282,79,129,152,10,1,549,84,35,10,14,6,2,147,56,3,130,72,34,16,897,18,8,100,3,11,11,10,0,152,22,2,21,5,58,43,27,6,3,2,1,69,10,81,2,0,3,172,0,14,80,2,60,83,3,41,0,7,30,9,13,9,94,17,2,3,7,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,1,2,4,0,0,1,0,1,1,0,0,0,1
CAMDA23_MetaSUB_gCSD16_LIS_5,LIS,Lisbon,16,38.75,-9.25,Csa,221211,828997,313365,63744,111624,8393,7264,5155,7003,3880,2403,2332,1610,3763,513,353,90,546,132,555,215,162938,246224,60152,120320,111415,482,448,67,186,177,250,13,172027,9357,8058,3043,274,59,75512,15050,38717,12896,625,6385,412,57,402,182,4257,37,1711551,110286,134289,2177,763,2047,1604,2726,250,10856,688041,73767,161785,24502,766544,20346,9803,16759,11869,1049,1993,1368,606,415,117,276,227,73,501,886,4384,219,1131,7499,4097,220,205,221,60053,4430,24021,4017,417,926,70,2622,28,16324,943,447,66,232,305,95,167,157,219,63,123,32,2289,7460,2321,480,289,80,1019,843,84,423,143,4797,697,468,6580,2002,542,1099,548,1055,279,89,63,3326,1080,38,664,75,7443,1726,141,97,1289,331,494,290,404,303,112,351,128,451,103,39,69,8467416,3800,2236,2282,1329,668,1338,1013,1298,524,219,46,40,13,61,2555,114,608,25,52,3477,906,184,119,3861,85,8956,720,902,60,31,2435,156,141,92,49,71,24,83,40,12775,1325,248,593,411,46,12,1135,744,79,29,80,37,25,575,305,32,85,222,188,83,4397,26,38,470,24,55,48,60,1,478,71,21,95,8,365,357,94,24,10,12,3,208,52,323,10,4,16,297,0,57,216,6,177,346,11,169,4,5,30,79,55,63,57,71,33,20,13,2,1,4,0,0,0,0,0,6,3,0,0,7,0,13,1,0,0,8,1,8,2,3,0,2,4,0,0,35,1,1,2,0,0,0,0,0,0,4
CAMDA23_MetaSUB_gCSD16_LIS_6,LIS,Lisbon,16,38.75,-9.25,Csa,464757,790610,1049754,508692,28804,4309,6521,4913,12008,3549,1375,1227,1263,1421,682,308,83,610,69,353,151,253414,282702,72427,409650,281796,658,507,56,238,155,214,14,311370,15912,7699,2113,194,126,284100,30403,22542,33621,581,3266,183,27,256,115,1750,23,1024176,234672,82995,1068,355,1441,1376,10439,355,29502,771495,68271,577613,24342,737391,17566,8407,40020,8236,870,1581,3847,589,410,121,276,202,93,405,1905,3109,106,710,5795,2788,149,215,190,16844,1834,2360,2010,231,355,23,1219,7,19931,855,285,49,204,2954,45,133,80,152,47,114,29,1437,2602,1304,323,190,67,864,541,56,146,41,3617,589,323,4919,1391,433,754,226,604,184,61,31,1994,511,18,320,42,8877,1292,95,52,673,260,496,142,194,199,110,192,72,211,83,20,48,19302499,3125,1890,1746,680,286,657,449,592,188,65,24,14,9,39,1362,93,336,26,44,40944,828,82,81,1814,13,3181,318,775,71,18,1713,70,66,54,15,29,29,64,21,7329,582,128,268,350,24,3,490,37,33,41,41,10,11,293,125,12,63,162,73,36,2165,28,20,246,9,28,31,30,0,274,46,14,52,11,190,602,50,7,10,5,2,96,19,207,1,129,13,144,0,35,152,3,112,159,3,71,3,3,15,48,17,26,273,22,21,6,8,1,1,0,0,1,0,0,0,2,1,1,0,2,0,0,0,0,1,3,3,13,0,2,0,1,2,0,0,13,1,0,2,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD16_LIS_8,LIS,Lisbon,16,38.75,-9.25,Csa,409398,192196,158647,87507,9947,3517,4446,2937,28722,2553,1117,873,1044,1123,1165,289,61,572,77,164,124,137755,137315,59328,121753,53611,348,324,30,147,127,135,21,199138,51569,5495,2329,181,62,80147,8590,23633,32587,235,3643,164,15,275,69,3258,22,357246,1106408,34844,801,245,938,1689,9197,123,12643,340569,67881,230173,24442,539095,21204,8869,94706,13995,984,1770,3238,768,361,148,247,403,45,621,2745,3868,193,1233,5062,4042,156,220,200,32404,2385,204672,2543,255,471,37,799,7,35574,876,352,46,164,233,45,118,56,160,59,91,13,1627,3695,1527,271,302,35,857,679,66,163,32,3797,583,356,6332,1318,341,756,1448,466,102,58,26,4438,295,21,223,31,23766,1722,102,32,1590,532,448,84,231,197,50,226,44,151,45,10,25,18804060,3763,1826,1739,396,263,399,392,518,293,70,13,8,4,24,912,65,234,31,23,10502,668,51,79,2265,61,3220,227,383,34,16,1925,54,59,36,20,28,19,71,20,6332,517,207,185,272,22,6,1835,68,37,13,44,5,6,223,70,20,1392,113,77,30,1404,25,16,133,22,24,20,21,1,288,55,12,38,6,123,85,26,4,18,1,0,84,16,124,1,3,9,133,0,658,574,3,101,118,6,57,3,7,37,27,10,14,73,23,6,3,7,4,0,0,2,2,0,0,0,0,0,1,1,2,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1
CAMDA23_MetaSUB_gCSD16_LIS_9,LIS,Lisbon,16,38.75,-9.25,Csa,6855,16311,13078,10881,524,397,1377,751,1567,784,223,102,307,86,116,98,34,126,11,16,44,59865,20450,5236,10146,7423,88,86,5,35,10,5,1,40078,3490,1921,648,52,50,2939,648,9221,4567,18,616,23,1,52,2,479,2,10467,21931,3719,113,16,127,344,1949,27,759,79855,25294,67586,10039,128829,8010,3438,27669,13729,363,710,786,277,171,58,100,73,18,286,707,1557,84,372,1550,1705,77,88,115,726,142,644,366,42,26,1,41,1,6908,247,86,19,69,47,7,56,12,65,10,20,2,614,664,630,90,66,2,289,213,14,111,6,1190,193,147,2370,355,119,208,40,95,13,19,1,212,9,0,15,5,602,330,32,2,334,86,55,8,14,88,4,65,1,11,1,1,2,844629,1348,801,709,44,43,38,16,36,30,5,6,2,0,6,72,7,15,2,9,2591,285,4,26,170,2,154,19,34,3,4,642,15,6,6,1,0,6,21,7,452,37,43,27,7,2,1,115,12,4,4,12,1,0,12,4,0,13,24,6,3,81,4,8,8,1,2,4,2,0,57,13,6,4,1,14,19,5,1,10,1,2,7,1,20,0,0,0,14,0,3,37,1,17,7,0,4,0,2,0,0,4,0,2,6,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
CAMDA23_MetaSUB_gCSD17_MIN_1,MIN,Mineapolis,17,44.75,-93.25,Dfa,4807,8804,6947,9284,527,481,1016,536,564,511,157,114,216,88,55,46,11,110,6,40,24,179569,10440,3216,4912,3575,50,46,7,19,15,13,2,53656,1870,974,457,47,52,2960,542,3041,2357,23,414,22,3,32,6,219,3,6725,7767,2229,122,25,101,166,647,25,420,46540,12380,37538,4519,81651,3531,1660,8239,2429,192,292,1236,101,68,29,49,29,10,195,306,688,26,178,908,757,22,39,53,368,92,125,224,42,14,3,805,0,2013,147,22,3,29,34,6,21,6,45,7,6,0,222,291,244,53,26,3,160,119,11,218,2,901,168,77,1337,242,76,113,38,51,11,13,1,214,39,0,20,3,421,152,12,3,141,59,22,13,13,44,2,23,7,15,8,3,5,435038,666,431,398,61,32,49,24,61,21,11,3,0,1,3,1604,8,25,3,3,1126,151,4,17,65,0,127,28,44,1,2,318,8,4,1,2,1,1,15,2,677,56,19,26,12,2,1,49,0,1,0,10,0,1,26,12,9,2,14,4,1,200,4,3,20,1,1,4,5,0,40,4,5,4,1,15,19,4,3,3,0,0,10,2,17,0,0,0,40,2,2,12,0,20,27,0,10,1,0,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD17_MIN_2,MIN,Mineapolis,17,44.75,-93.25,Dfa,24025,30466,19157,23036,908,610,2485,2201,2157,1402,395,113,509,104,188,175,59,219,3,32,101,224399,29124,10767,14368,11602,98,110,2,36,24,8,3,103916,5257,3924,1397,94,33,5820,1047,6723,5898,31,694,16,2,93,13,652,3,28498,29144,5895,127,23,217,227,1443,237,2177,160797,34457,162725,12346,166854,10186,4847,15495,9658,564,890,891,379,207,75,141,75,36,495,1009,2267,112,471,1746,2120,116,124,161,1016,187,405,548,92,28,8,95,0,12142,352,103,22,85,62,10,52,34,72,16,19,1,656,1174,768,92,100,7,345,344,16,740,18,1913,291,217,3142,569,198,315,90,168,11,26,2,320,27,0,26,4,676,382,66,1,421,124,55,7,15,121,3,82,7,30,5,1,7,1511095,1888,1093,993,56,58,69,24,59,37,6,7,0,0,8,103,18,20,12,9,4495,419,8,39,394,6,319,27,40,4,4,796,6,1,9,10,4,5,43,6,707,60,59,40,16,0,1,129,7,8,10,17,1,1,35,9,1,8,23,3,3,162,12,6,15,0,0,3,3,0,70,17,5,6,2,24,17,5,0,7,0,1,15,1,23,0,1,1,26,0,4,24,2,24,26,0,9,0,0,0,6,1,2,5,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD17_MIN_3,MIN,Mineapolis,17,44.75,-93.25,Dfa,10717,28185,13496,11625,487,311,1337,764,519,762,222,64,277,40,162,73,20,120,1,6,51,194946,22069,5860,10244,7134,61,72,12,24,8,8,4,65804,1911,1343,457,58,17,3756,590,4370,2091,9,491,14,1,35,5,399,1,14601,7449,2169,84,14,82,232,432,23,1304,90837,19932,66149,7344,72723,5829,2713,8387,6074,295,482,561,197,122,41,57,50,18,182,404,998,58,216,1703,942,56,59,69,622,98,277,279,44,18,2,56,0,6045,207,64,6,50,42,12,21,12,24,4,17,1,307,450,355,77,33,1,168,146,9,148,10,1035,168,95,1477,313,85,169,57,63,5,10,1,141,18,1,11,3,587,170,16,0,213,75,34,3,7,57,0,41,4,11,3,0,3,384933,1043,668,624,28,22,35,24,26,23,1,1,2,0,2,55,3,6,1,4,2035,205,3,21,90,0,175,12,33,4,4,341,4,1,3,12,2,1,22,0,393,22,33,15,7,1,0,34,2,3,5,10,1,2,7,4,1,1,16,4,1,101,4,4,5,0,3,1,1,0,47,10,5,2,0,19,7,5,1,1,1,1,7,1,6,0,0,0,12,0,4,10,0,15,12,0,5,0,0,1,4,0,1,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD17_MIN_4,MIN,Mineapolis,17,44.75,-93.25,Dfa,30478,31369,21757,27005,725,485,1912,1291,4876,869,376,118,308,100,273,89,21,119,9,24,57,75611,21393,8358,12708,9275,77,90,4,30,15,5,5,44649,5988,1274,557,53,28,6841,1691,6479,9965,33,516,27,2,68,6,468,6,21744,45395,5367,87,12,159,370,2808,162,1394,166503,23394,117752,13855,229515,7668,3342,30367,6504,448,563,608,249,140,50,102,82,25,308,839,1432,106,359,1749,1296,59,79,135,910,145,303,372,64,26,0,47,3,4975,236,64,16,57,56,11,42,17,58,8,21,1,437,676,520,68,74,0,253,230,22,166,9,1181,200,114,2291,369,104,233,71,81,13,18,3,341,22,1,12,7,1337,310,21,2,332,275,40,8,8,76,2,72,3,15,1,1,4,1349746,1483,813,1137,42,43,49,20,34,29,7,2,0,0,4,58,5,14,3,8,2761,373,7,30,144,4,217,15,23,5,1,553,5,1,3,8,2,4,20,1,617,32,48,24,17,0,0,245,8,9,5,9,4,0,11,10,6,17,14,10,0,96,2,1,8,1,2,6,2,0,84,6,5,12,0,13,7,3,0,7,0,1,19,1,12,0,1,0,200,0,11,9,0,32,17,2,5,0,3,2,1,1,2,8,9,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD17_MIN_5,MIN,Mineapolis,17,44.75,-93.25,Dfa,32495,36950,33211,18080,594,445,1449,1217,1380,690,256,110,271,92,123,64,13,225,11,33,43,111215,20465,7572,11516,9139,98,77,3,32,23,10,4,45745,3192,1610,531,50,17,4850,797,7352,54680,23,539,32,6,66,6,696,5,28578,18629,44086,124,20,2311,719,1883,391,1982,108053,23621,134336,9934,200229,7923,3195,13966,4823,375,637,543,208,133,72,106,73,24,286,2305,1124,72,262,1807,1069,55,67,85,1922,223,575,351,61,47,7,52,1,5403,272,79,12,50,55,8,40,21,41,17,24,1,331,564,383,72,36,3,371,181,10,311,10,1562,193,113,1757,468,116,265,63,101,15,25,0,406,16,1,9,4,881,258,29,1,266,123,60,6,9,64,3,43,2,18,5,2,1,2021685,1244,720,680,43,43,111,11,14,31,8,4,0,0,5,56,13,19,7,6,7963,924,2,34,344,5,727,12,14,7,4,432,15,5,5,5,1,5,24,6,1274,46,33,19,20,0,0,154,9,8,4,13,0,0,11,13,6,18,33,13,0,98,7,1,16,0,2,4,4,0,65,10,3,6,0,21,16,0,0,8,1,0,9,0,9,0,1,0,17,0,6,268,2,31,7,2,0,1,1,0,2,2,1,46,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD17_MIN_6,MIN,Mineapolis,17,44.75,-93.25,Dfa,70789,319345,35130,18098,1914,832,3096,1583,2457,3152,569,159,456,170,127,125,50,247,14,30,85,228568,46995,8753,14057,14827,115,108,11,48,13,18,10,110815,4552,2255,1046,96,200,12506,2533,13886,6625,49,989,31,7,81,7,518,9,22756,24298,4022,168,42,155,299,1849,58,1695,130642,29957,85603,10400,197231,8390,4297,11086,8720,480,744,1077,304,164,64,115,88,35,541,727,1619,100,354,1321,2124,71,123,109,639,171,583,978,81,37,2,90,1,7267,369,85,26,111,78,18,49,20,107,27,33,1,652,995,630,109,124,10,298,306,17,866,18,1571,281,157,2620,585,163,366,101,125,21,21,2,449,27,10,20,5,949,669,40,4,521,162,413,11,27,100,9,92,7,8,2,1,1,864592,1849,988,970,56,60,62,31,54,42,9,6,2,2,10,199,10,33,16,7,2967,355,13,41,159,2,101,36,42,3,4,791,14,10,9,10,5,5,54,2,761,66,65,31,19,1,0,99,6,18,18,13,0,1,19,12,3,14,46,9,2,170,12,4,18,1,1,5,2,0,91,17,5,7,3,38,20,6,2,3,0,1,22,1,25,2,2,0,22,0,8,12,2,62,11,1,7,0,1,1,3,3,3,6,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD16_NYC_10,NYC,New York City,16,40.75,-74.25,Cfa,3760,4937,2842,3045,155,113,373,246,241,227,67,27,55,33,18,22,5,45,2,10,15,32551,5008,1701,2601,1840,21,11,3,3,2,6,0,14027,635,311,135,11,1,1348,214,1337,671,5,176,8,0,5,1,109,3,3459,3286,810,33,11,51,37,208,5,340,30205,6057,17629,2349,16716,1799,866,2118,1817,101,139,199,59,38,18,24,14,10,70,115,392,21,89,333,384,14,20,28,220,32,52,109,14,10,1,46,0,1519,47,13,5,16,15,2,8,3,17,0,3,0,100,161,105,12,16,1,43,48,2,25,4,311,50,44,422,94,30,66,8,25,2,4,0,73,5,2,7,0,347,69,13,4,74,30,7,2,4,17,2,10,0,5,1,0,1,497222,316,200,174,20,20,29,19,19,36,3,0,2,0,1,47,9,10,2,5,527,61,5,11,28,1,64,18,14,0,2,98,1,2,1,2,0,0,5,0,196,15,18,13,6,1,0,8,5,2,2,2,0,0,3,3,0,6,1,4,0,54,3,2,6,0,1,0,1,0,21,0,0,3,0,3,3,3,0,2,0,0,5,2,3,0,0,2,4,0,2,1,0,7,6,1,2,0,1,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
CAMDA23_MetaSUB_gCSD16_NYC_11,NYC,New York City,16,40.75,-74.25,Cfa,5312,18667,6826,7107,320,211,1251,550,362,714,218,32,316,46,49,86,17,137,4,16,38,346853,29911,5241,6701,5657,58,75,5,29,9,0,2,109636,1941,1679,671,61,28,3739,473,5701,792,22,830,17,1,34,5,254,1,4426,4696,1023,56,4,50,72,194,11,334,43213,16494,23145,5809,34345,4809,2341,3111,5614,267,417,307,185,95,27,72,57,20,246,159,939,55,185,789,811,51,61,69,340,356,120,239,42,6,1,29,1,3939,168,41,9,43,29,1,37,5,19,3,13,0,221,397,306,64,27,3,136,139,11,20,7,813,136,80,1962,313,102,179,44,50,4,19,0,80,11,0,2,1,650,194,18,0,193,45,33,3,6,56,3,32,1,3,0,4,4,331017,808,567,442,23,32,15,14,11,9,4,3,1,0,5,37,3,13,2,4,463,187,0,14,64,1,664,13,14,1,5,300,3,2,3,2,1,4,14,4,263,25,38,11,3,0,0,18,1,3,2,13,0,0,16,5,3,6,5,2,0,55,4,1,8,0,0,2,0,0,29,6,3,6,0,10,13,3,0,0,0,0,6,0,7,0,1,0,6,0,1,6,0,6,7,0,2,1,0,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
