NYC_Kl_2015_GCF_027584495	NYC	Kl	70.0	2.0	7.0	1.0	7.0	13.0	1.0	3.0	5.0	2.0	31.0	4.0	19.0	10.0	12.0	9.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	43.0	26.0	24.0	25.0	98.0	10.0	1.0	61.0	1.0	40.0	1.0	32.0	45.0	27.0	3.0	0.0	47.0	40.0	13.0	7.0	3.0	1.0	14.0	1.0	20.0	24.0	3.0	5.0	21.0	6.0	30.0	4.0	1.0	5.0	10.0	2.0	1.0	3.0	3.0
NYC_Kl_2015_GCF_027584535	NYC	Kl	70.0	2.0	7.0	1.0	7.0	13.0	1.0	3.0	5.0	2.0	31.0	3.0	19.0	10.0	11.0	9.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	42.0	26.0	24.0	25.0	96.0	10.0	1.0	61.0	1.0	39.0	1.0	32.0	45.0	26.0	3.0	0.0	47.0	40.0	13.0	7.0	3.0	1.0	14.0	1.0	20.0	24.0	3.0	5.0	21.0	6.0	30.0	4.0	1.0	5.0	10.0	2.0	1.0	3.0	4.0
NYC_Kl_2015_GCF_027584585	NYC	Kl	71.0	2.0	7.0	1.0	8.0	13.0	1.0	3.0	5.0	2.0	33.0	3.0	26.0	10.0	11.0	11.0	7.0	16.0	0.0	2.0	48.0	1.0	5.0	42.0	27.0	24.0	25.0	96.0	10.0	1.0	64.0	1.0	40.0	1.0	36.0	48.0	27.0	3.0	0.0	47.0	43.0	13.0	7.0	3.0	1.0	13.0	1.0	21.0	24.0	3.0	6.0	21.0	6.0	30.0	4.0	1.0	4.0	11.0	1.0	2.0	3.0	4.0
NYC_Kl_2015_GCF_027584695	NYC	Kl	70.0	2.0	7.0	1.0	7.0	13.0	1.0	3.0	5.0	2.0	31.0	2.0	19.0	10.0	11.0	9.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	43.0	26.0	24.0	25.0	93.0	10.0	1.0	60.0	1.0	39.0	1.0	32.0	45.0	26.0	3.0	0.0	47.0	40.0	13.0	7.0	3.0	1.0	14.0	1.0	20.0	24.0	3.0	4.0	21.0	6.0	30.0	4.0	1.0	4.0	8.0	1.0	1.0	3.0	4.0
NYC_Kl_2015_GCF_027585065	NYC	Kl	64.0	2.0	7.0	1.0	7.0	13.0	1.0	2.0	5.0	2.0	31.0	3.0	19.0	10.0	12.0	9.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	42.0	27.0	25.0	25.0	95.0	10.0	1.0	58.0	1.0	39.0	1.0	32.0	46.0	25.0	3.0	0.0	46.0	41.0	14.0	7.0	3.0	1.0	13.0	1.0	20.0	23.0	3.0	5.0	21.0	6.0	31.0	7.0	1.0	4.0	11.0	2.0	2.0	3.0	3.0
NYC_Kl_2015_GCF_027585115	NYC	Kl	64.0	2.0	7.0	1.0	7.0	13.0	1.0	2.0	5.0	2.0	31.0	3.0	19.0	10.0	11.0	9.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	42.0	27.0	25.0	25.0	94.0	10.0	1.0	58.0	1.0	39.0	1.0	32.0	45.0	25.0	3.0	0.0	46.0	41.0	14.0	7.0	3.0	1.0	13.0	1.0	20.0	23.0	3.0	4.0	21.0	6.0	31.0	7.0	1.0	4.0	11.0	2.0	2.0	3.0	3.0
NYC_Kl_2015_GCF_027585155	NYC	Kl	64.0	2.0	7.0	1.0	7.0	13.0	1.0	2.0	5.0	2.0	31.0	3.0	19.0	10.0	12.0	9.0	7.0	13.0	0.0	2.0	50.0	1.0	5.0	42.0	27.0	26.0	25.0	95.0	10.0	1.0	58.0	1.0	39.0	1.0	32.0	46.0	25.0	3.0	0.0	46.0	41.0	14.0	7.0	3.0	1.0	13.0	1.0	20.0	24.0	3.0	5.0	21.0	6.0	31.0	7.0	1.0	4.0	11.0	2.0	2.0	3.0	3.0
NYC_Kl_2015_GCF_027585165	NYC	Kl	64.0	2.0	7.0	1.0	7.0	13.0	1.0	2.0	5.0	2.0	31.0	3.0	19.0	10.0	11.0	9.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	42.0	27.0	25.0	25.0	94.0	10.0	1.0	58.0	1.0	39.0	1.0	32.0	45.0	25.0	3.0	0.0	46.0	41.0	14.0	7.0	3.0	1.0	13.0	1.0	20.0	23.0	3.0	4.0	21.0	6.0	31.0	7.0	1.0	4.0	10.0	2.0	1.0	3.0	3.0
NYC_Kl_2016_GCF_002833425	NYC	Kl	65.0	2.0	7.0	1.0	7.0	13.0	1.0	4.0	5.0	2.0	32.0	4.0	19.0	10.0	11.0	9.0	7.0	13.0	0.0	2.0	48.0	1.0	5.0	45.0	26.0	25.0	25.0	96.0	10.0	1.0	62.0	1.0	39.0	1.0	32.0	44.0	26.0	3.0	0.0	47.0	41.0	14.0	7.0	3.0	1.0	14.0	1.0	21.0	25.0	3.0	5.0	21.0	6.0	30.0	4.0	1.0	4.0	10.0	2.0	1.0	3.0	3.0
NYC_Kl_2016_GCF_002833445	NYC	Kl	44.0	0.0	7.0	0.0	4.0	10.0	1.0	4.0	2.0	1.0	26.0	2.0	15.0	6.0	7.0	7.0	3.0	5.0	0.0	2.0	14.0	1.0	5.0	24.0	10.0	12.0	12.0	57.0	8.0	0.0	44.0	0.0	19.0	1.0	17.0	33.0	11.0	3.0	0.0	21.0	26.0	9.0	2.0	2.0	0.0	4.0	1.0	10.0	15.0	3.0	3.0	13.0	5.0	8.0	1.0	0.0	3.0	8.0	2.0	1.0	1.0	3.0
NYC_Kl_2016_GCF_002833465	NYC	Kl	50.0	0.0	4.0	1.0	6.0	7.0	1.0	3.0	3.0	2.0	17.0	2.0	11.0	5.0	3.0	3.0	4.0	9.0	0.0	1.0	34.0	0.0	4.0	21.0	13.0	15.0	16.0	64.0	6.0	1.0	32.0	1.0	27.0	0.0	19.0	27.0	21.0	3.0	0.0	24.0	27.0	7.0	7.0	1.0	1.0	7.0	1.0	15.0	12.0	2.0	4.0	13.0	1.0	12.0	4.0	1.0	1.0	4.0	1.0	1.0	2.0	3.0
NYC_Kl_2016_GCF_002856235	NYC	Kl	123.0	2.0	15.0	1.0	8.0	18.0	3.0	6.0	10.0	5.0	123.0	4.0	25.0	12.0	19.0	12.0	9.0	18.0	0.0	3.0	55.0	1.0	16.0	67.0	36.0	40.0	39.0	199.0	20.0	1.0	81.0	1.0	68.0	1.0	55.0	68.0	63.0	4.0	0.0	63.0	64.0	19.0	11.0	3.0	1.0	19.0	9.0	27.0	31.0	4.0	11.0	24.0	7.0	32.0	5.0	1.0	5.0	25.0	1.0	17.0	18.0	12.0
NYC_Kl_2016_GCF_002856705	NYC	Kl	121.0	2.0	16.0	1.0	7.0	19.0	4.0	5.0	11.0	3.0	119.0	4.0	30.0	15.0	20.0	15.0	12.0	20.0	0.0	3.0	61.0	1.0	14.0	69.0	42.0	38.0	41.0	233.0	19.0	1.0	95.0	1.0	78.0	1.0	59.0	78.0	72.0	4.0	0.0	69.0	72.0	19.0	12.0	3.0	1.0	19.0	10.0	29.0	35.0	4.0	17.0	35.0	10.0	37.0	5.0	2.0	6.0	31.0	1.0	15.0	20.0	9.0
NYC_Kl_2016_GCF_002856765	NYC	Kl	147.0	2.0	13.0	1.0	10.0	23.0	3.0	8.0	10.0	4.0	137.0	5.0	38.0	17.0	19.0	21.0	11.0	25.0	1.0	3.0	60.0	2.0	12.0	82.0	48.0	48.0	44.0	247.0	22.0	1.0	102.0	1.0	70.0	1.0	65.0	81.0	77.0	5.0	0.0	74.0	75.0	22.0	14.0	4.0	1.0	18.0	13.0	30.0	33.0	3.0	20.0	31.0	7.0	43.0	5.0	2.0	8.0	34.0	3.0	19.0	21.0	12.0
NYC_Kl_2016_GCF_002857345	NYC	Kl	115.0	2.0	14.0	1.0	7.0	14.0	2.0	5.0	9.0	5.0	117.0	3.0	26.0	12.0	18.0	12.0	8.0	17.0	1.0	3.0	53.0	1.0	15.0	68.0	35.0	37.0	40.0	204.0	18.0	1.0	80.0	1.0	65.0	1.0	49.0	70.0	62.0	4.0	0.0	63.0	65.0	20.0	10.0	3.0	1.0	19.0	7.0	27.0	29.0	3.0	11.0	25.0	7.0	31.0	4.0	1.0	5.0	23.0	1.0	16.0	19.0	9.0
NYC_Kl_2017_GCF_002855815	NYC	Kl	115.0	2.0	15.0	1.0	7.0	18.0	4.0	5.0	11.0	3.0	125.0	4.0	28.0	13.0	19.0	13.0	9.0	21.0	0.0	3.0	55.0	1.0	16.0	78.0	38.0	41.0	46.0	221.0	21.0	1.0	91.0	1.0	70.0	1.0	56.0	72.0	68.0	4.0	0.0	62.0	74.0	20.0	12.0	3.0	1.0	20.0	9.0	30.0	29.0	4.0	16.0	28.0	7.0	39.0	5.0	1.0	7.0	26.0	1.0	17.0	21.0	10.0
NYC_Kl_2017_GCF_002855825	NYC	Kl	124.0	2.0	15.0	1.0	7.0	15.0	2.0	5.0	10.0	5.0	111.0	4.0	26.0	12.0	18.0	12.0	8.0	17.0	0.0	3.0	55.0	1.0	15.0	67.0	32.0	37.0	41.0	194.0	18.0	1.0	81.0	1.0	66.0	1.0	51.0	66.0	59.0	4.0	1.0	63.0	65.0	19.0	11.0	3.0	1.0	19.0	8.0	28.0	28.0	3.0	11.0	25.0	6.0	32.0	5.0	1.0	5.0	22.0	1.0	17.0	17.0	9.0
NYC_Kl_2017_GCF_002855915	NYC	Kl	120.0	2.0	16.0	1.0	8.0	20.0	3.0	8.0	11.0	3.0	113.0	5.0	30.0	16.0	18.0	14.0	11.0	20.0	0.0	3.0	58.0	1.0	13.0	75.0	40.0	39.0	45.0	216.0	19.0	1.0	83.0	1.0	66.0	1.0	57.0	67.0	71.0	4.0	1.0	63.0	71.0	20.0	12.0	3.0	1.0	17.0	12.0	27.0	31.0	3.0	13.0	29.0	6.0	37.0	5.0	2.0	7.0	26.0	1.0	19.0	22.0	17.0
NYC_Kl_2017_GCF_002855955	NYC	Kl	144.0	2.0	18.0	1.0	9.0	24.0	3.0	6.0	12.0	5.0	120.0	4.0	30.0	15.0	19.0	17.0	12.0	20.0	0.0	3.0	67.0	1.0	17.0	84.0	40.0	42.0	47.0	237.0	21.0	1.0	98.0	1.0	80.0	1.0	64.0	74.0	70.0	4.0	0.0	76.0	72.0	21.0	13.0	3.0	1.0	18.0	11.0	29.0	35.0	4.0	17.0	32.0	9.0	41.0	5.0	1.0	6.0	27.0	1.0	17.0	20.0	10.0
NYC_Kl_2017_GCF_002855985	NYC	Kl	123.0	2.0	15.0	1.0	9.0	20.0	3.0	5.0	13.0	5.0	119.0	3.0	30.0	12.0	18.0	16.0	9.0	17.0	0.0	3.0	59.0	1.0	14.0	74.0	37.0	42.0	44.0	222.0	20.0	1.0	83.0	1.0	70.0	1.0	58.0	72.0	69.0	4.0	0.0	65.0	70.0	20.0	11.0	3.0	1.0	18.0	8.0	29.0	34.0	3.0	16.0	30.0	6.0	36.0	5.0	1.0	7.0	23.0	1.0	17.0	20.0	13.0
NYC_Kl_2017_GCF_002856015	NYC	Kl	134.0	2.0	13.0	1.0	8.0	23.0	3.0	7.0	11.0	4.0	123.0	4.0	28.0	16.0	16.0	20.0	12.0	23.0	0.0	3.0	60.0	1.0	15.0	82.0	45.0	44.0	46.0	231.0	19.0	1.0	95.0	1.0	74.0	1.0	63.0	72.0	73.0	4.0	0.0	61.0	73.0	20.0	12.0	4.0	1.0	17.0	10.0	27.0	37.0	4.0	14.0	36.0	7.0	44.0	5.0	2.0	6.0	25.0	1.0	18.0	20.0	11.0
NYC_Kl_2017_GCF_002856025	NYC	Kl	124.0	2.0	15.0	1.0	7.0	16.0	2.0	5.0	9.0	4.0	106.0	3.0	27.0	13.0	18.0	14.0	9.0	20.0	0.0	3.0	54.0	2.0	15.0	67.0	36.0	38.0	41.0	191.0	19.0	1.0	83.0	1.0	64.0	1.0	51.0	71.0	61.0	4.0	0.0	60.0	65.0	19.0	12.0	4.0	1.0	17.0	8.0	29.0	30.0	3.0	11.0	24.0	6.0	32.0	5.0	2.0	6.0	22.0	1.0	15.0	17.0	9.0
NYC_Kl_2017_GCF_002856075	NYC	Kl	118.0	2.0	15.0	1.0	7.0	16.0	2.0	5.0	10.0	4.0	98.0	4.0	26.0	12.0	18.0	12.0	8.0	19.0	0.0	3.0	55.0	1.0	16.0	66.0	35.0	38.0	38.0	191.0	17.0	1.0	82.0	1.0	67.0	1.0	55.0	68.0	62.0	4.0	1.0	61.0	64.0	18.0	12.0	3.0	1.0	17.0	7.0	27.0	32.0	2.0	11.0	24.0	6.0	32.0	5.0	1.0	5.0	23.0	1.0	16.0	18.0	12.0
NYC_Kl_2017_GCF_002856155	NYC	Kl	123.0	2.0	15.0	1.0	8.0	18.0	3.0	7.0	9.0	5.0	118.0	4.0	26.0	13.0	18.0	13.0	11.0	18.0	0.0	3.0	58.0	1.0	14.0	70.0	39.0	38.0	39.0	204.0	19.0	1.0	82.0	1.0	65.0	1.0	56.0	69.0	61.0	4.0	0.0	68.0	67.0	18.0	11.0	3.0	1.0	19.0	7.0	27.0	32.0	3.0	11.0	25.0	6.0	34.0	5.0	1.0	4.0	23.0	1.0	18.0	18.0	10.0
NYC_Kl_2017_GCF_002856185	NYC	Kl	120.0	2.0	16.0	1.0	8.0	22.0	3.0	5.0	13.0	3.0	127.0	4.0	26.0	18.0	21.0	16.0	12.0	22.0	1.0	2.0	61.0	1.0	16.0	81.0	48.0	44.0	44.0	230.0	20.0	1.0	94.0	1.0	75.0	2.0	63.0	74.0	71.0	5.0	1.0	69.0	80.0	26.0	15.0	3.0	1.0	20.0	9.0	31.0	34.0	5.0	14.0	34.0	7.0	45.0	5.0	1.0	8.0	29.0	1.0	16.0	18.0	10.0
NYC_Kl_2017_GCF_002856315	NYC	Kl	127.0	2.0	16.0	1.0	8.0	19.0	2.0	6.0	9.0	4.0	120.0	5.0	28.0	13.0	18.0	17.0	9.0	18.0	0.0	3.0	60.0	1.0	16.0	68.0	39.0	44.0	46.0	226.0	20.0	1.0	91.0	1.0	78.0	1.0	56.0	79.0	68.0	4.0	0.0	62.0	65.0	20.0	11.0	3.0	1.0	20.0	10.0	30.0	30.0	5.0	11.0	28.0	6.0	36.0	5.0	1.0	6.0	24.0	1.0	17.0	19.0	9.0
NYC_Kl_2017_GCF_002856325	NYC	Kl	117.0	2.0	14.0	1.0	8.0	20.0	3.0	6.0	12.0	3.0	121.0	4.0	29.0	16.0	20.0	13.0	11.0	19.0	0.0	3.0	58.0	1.0	13.0	75.0	41.0	45.0	43.0	218.0	19.0	1.0	89.0	1.0	74.0	1.0	54.0	73.0	71.0	4.0	0.0	63.0	64.0	19.0	12.0	3.0	1.0	18.0	8.0	28.0	33.0	4.0	12.0	24.0	6.0	33.0	8.0	1.0	7.0	24.0	1.0	18.0	20.0	11.0
NYC_Kl_2017_GCF_002856385	NYC	Kl	131.0	2.0	15.0	1.0	7.0	21.0	3.0	7.0	13.0	6.0	127.0	4.0	28.0	16.0	17.0	17.0	10.0	21.0	0.0	3.0	61.0	1.0	18.0	73.0	41.0	45.0	48.0	242.0	20.0	1.0	94.0	1.0	75.0	1.0	62.0	76.0	73.0	4.0	0.0	73.0	75.0	23.0	15.0	3.0	2.0	19.0	9.0	32.0	36.0	5.0	19.0	34.0	10.0	42.0	5.0	1.0	8.0	23.0	1.0	17.0	20.0	9.0
NYC_Kl_2017_GCF_002856395	NYC	Kl	124.0	2.0	15.0	1.0	8.0	21.0	5.0	6.0	13.0	4.0	121.0	4.0	29.0	14.0	18.0	19.0	8.0	21.0	1.0	3.0	61.0	1.0	14.0	83.0	40.0	49.0	49.0	242.0	20.0	1.0	87.0	1.0	70.0	1.0	66.0	78.0	76.0	4.0	0.0	65.0	80.0	23.0	13.0	3.0	1.0	16.0	11.0	30.0	37.0	3.0	15.0	29.0	6.0	37.0	5.0	1.0	7.0	32.0	1.0	20.0	24.0	14.0
NYC_Kl_2017_GCF_002856415	NYC	Kl	128.0	2.0	18.0	1.0	8.0	18.0	4.0	5.0	10.0	7.0	133.0	4.0	30.0	16.0	20.0	18.0	9.0	21.0	0.0	3.0	61.0	1.0	13.0	71.0	39.0	40.0	38.0	235.0	19.0	1.0	91.0	1.0	71.0	1.0	56.0	74.0	70.0	4.0	1.0	68.0	71.0	24.0	11.0	3.0	1.0	19.0	8.0	29.0	32.0	3.0	16.0	32.0	7.0	34.0	5.0	1.0	8.0	25.0	1.0	18.0	19.0	12.0
NYC_Kl_2017_GCF_002856455	NYC	Kl	113.0	2.0	15.0	1.0	7.0	16.0	3.0	5.0	9.0	4.0	101.0	4.0	26.0	12.0	18.0	12.0	8.0	20.0	0.0	3.0	53.0	1.0	13.0	66.0	33.0	40.0	38.0	191.0	18.0	1.0	82.0	1.0	66.0	1.0	50.0	68.0	62.0	4.0	1.0	60.0	65.0	18.0	12.0	3.0	1.0	18.0	6.0	26.0	29.0	4.0	11.0	25.0	6.0	32.0	5.0	1.0	5.0	24.0	1.0	16.0	19.0	9.0
NYC_Kl_2017_GCF_002856535	NYC	Kl	115.0	2.0	16.0	1.0	7.0	21.0	3.0	6.0	11.0	5.0	133.0	4.0	30.0	16.0	21.0	16.0	11.0	17.0	0.0	3.0	63.0	1.0	16.0	80.0	42.0	42.0	41.0	212.0	20.0	1.0	88.0	1.0	79.0	1.0	56.0	73.0	72.0	4.0	0.0	70.0	81.0	20.0	11.0	3.0	1.0	18.0	10.0	32.0	37.0	4.0	18.0	27.0	8.0	37.0	5.0	1.0	5.0	31.0	1.0	19.0	19.0	12.0
NYC_Kl_2017_GCF_002856565	NYC	Kl	131.0	2.0	17.0	1.0	9.0	23.0	2.0	6.0	14.0	4.0	129.0	4.0	28.0	18.0	19.0	15.0	13.0	19.0	0.0	3.0	64.0	1.0	17.0	83.0	44.0	41.0	41.0	221.0	21.0	1.0	90.0	1.0	68.0	1.0	56.0	73.0	65.0	4.0	0.0	67.0	72.0	19.0	14.0	3.0	1.0	18.0	10.0	31.0	34.0	3.0	20.0	32.0	7.0	38.0	5.0	2.0	7.0	24.0	0.0	19.0	18.0	10.0
NYC_Kl_2017_GCF_002856575	NYC	Kl	130.0	2.0	15.0	1.0	7.0	18.0	2.0	6.0	10.0	5.0	116.0	5.0	26.0	12.0	18.0	12.0	10.0	19.0	0.0	3.0	55.0	1.0	14.0	72.0	41.0	41.0	39.0	212.0	20.0	1.0	84.0	1.0	66.0	1.0	55.0	67.0	65.0	4.0	0.0	65.0	68.0	19.0	11.0	3.0	1.0	19.0	8.0	27.0	33.0	3.0	12.0	27.0	7.0	34.0	5.0	1.0	5.0	24.0	1.0	16.0	20.0	12.0
NYC_Kl_2017_GCF_002856615	NYC	Kl	124.0	2.0	15.0	1.0	8.0	16.0	3.0	6.0	9.0	4.0	106.0	3.0	27.0	12.0	19.0	12.0	8.0	19.0	0.0	3.0	54.0	1.0	15.0	69.0	36.0	41.0	42.0	188.0	18.0	1.0	79.0	1.0	65.0	1.0	52.0	69.0	60.0	4.0	0.0	60.0	63.0	18.0	12.0	3.0	1.0	17.0	8.0	28.0	28.0	3.0	11.0	24.0	6.0	32.0	5.0	1.0	6.0	21.0	1.0	16.0	18.0	8.0
NYC_Kl_2017_GCF_002856635	NYC	Kl	114.0	2.0	15.0	1.0	7.0	16.0	3.0	7.0	9.0	4.0	105.0	4.0	26.0	13.0	19.0	13.0	10.0	19.0	1.0	3.0	57.0	2.0	13.0	73.0	37.0	39.0	40.0	200.0	18.0	1.0	82.0	1.0	66.0	1.0	56.0	70.0	63.0	4.0	0.0	61.0	64.0	18.0	12.0	3.0	1.0	18.0	8.0	27.0	31.0	3.0	11.0	26.0	7.0	32.0	5.0	1.0	5.0	23.0	1.0	16.0	19.0	13.0
NYC_Kl_2017_GCF_002856675	NYC	Kl	128.0	2.0	12.0	1.0	8.0	16.0	3.0	6.0	9.0	4.0	113.0	4.0	29.0	14.0	19.0	13.0	9.0	20.0	0.0	3.0	59.0	1.0	10.0	67.0	37.0	43.0	43.0	209.0	19.0	1.0	84.0	1.0	65.0	1.0	51.0	71.0	60.0	4.0	0.0	63.0	65.0	22.0	12.0	3.0	1.0	18.0	10.0	26.0	32.0	3.0	12.0	27.0	6.0	37.0	5.0	1.0	5.0	25.0	1.0	18.0	17.0	10.0
NYC_Kl_2017_GCF_002856885	NYC	Kl	135.0	2.0	18.0	1.0	7.0	24.0	4.0	5.0	13.0	4.0	137.0	3.0	30.0	16.0	19.0	17.0	12.0	18.0	1.0	3.0	65.0	1.0	16.0	82.0	44.0	44.0	47.0	232.0	22.0	1.0	92.0	1.0	73.0	1.0	62.0	76.0	74.0	4.0	0.0	75.0	81.0	22.0	12.0	3.0	1.0	20.0	12.0	35.0	33.0	3.0	16.0	30.0	10.0	43.0	5.0	1.0	7.0	30.0	1.0	18.0	19.0	12.0
NYC_Kl_2017_GCF_002856905	NYC	Kl	115.0	2.0	17.0	1.0	8.0	19.0	2.0	5.0	10.0	3.0	122.0	4.0	27.0	12.0	20.0	14.0	9.0	20.0	0.0	3.0	56.0	1.0	16.0	71.0	37.0	40.0	40.0	211.0	18.0	1.0	80.0	1.0	67.0	1.0	51.0	72.0	64.0	4.0	0.0	61.0	68.0	20.0	12.0	4.0	1.0	19.0	9.0	30.0	30.0	4.0	15.0	26.0	6.0	33.0	5.0	1.0	6.0	27.0	1.0	19.0	20.0	12.0
NYC_Kl_2017_GCF_002856915	NYC	Kl	128.0	2.0	16.0	1.0	7.0	18.0	3.0	6.0	10.0	5.0	121.0	3.0	26.0	12.0	18.0	12.0	9.0	19.0	0.0	3.0	61.0	1.0	12.0	73.0	36.0	40.0	40.0	206.0	19.0	1.0	82.0	1.0	71.0	1.0	50.0	74.0	62.0	4.0	0.0	70.0	75.0	19.0	11.0	3.0	1.0	20.0	7.0	28.0	28.0	3.0	14.0	30.0	6.0	35.0	5.0	1.0	5.0	25.0	1.0	17.0	17.0	16.0
NYC_Kl_2017_GCF_002856945	NYC	Kl	123.0	2.0	15.0	1.0	7.0	15.0	2.0	5.0	10.0	5.0	114.0	4.0	26.0	12.0	18.0	12.0	8.0	17.0	0.0	3.0	55.0	1.0	13.0	71.0	35.0	38.0	36.0	199.0	18.0	1.0	85.0	1.0	66.0	1.0	51.0	69.0	62.0	4.0	1.0	65.0	63.0	19.0	11.0	3.0	1.0	19.0	7.0	28.0	28.0	4.0	12.0	24.0	6.0	32.0	5.0	1.0	5.0	23.0	1.0	16.0	18.0	9.0
NYC_Kl_2017_GCF_002856995	NYC	Kl	123.0	2.0	14.0	1.0	8.0	21.0	4.0	5.0	8.0	4.0	124.0	4.0	29.0	13.0	20.0	16.0	12.0	18.0	0.0	3.0	60.0	1.0	12.0	77.0	50.0	43.0	41.0	233.0	22.0	1.0	84.0	1.0	66.0	1.0	57.0	68.0	68.0	4.0	0.0	68.0	72.0	20.0	12.0	3.0	1.0	17.0	10.0	25.0	34.0	4.0	15.0	29.0	8.0	41.0	5.0	1.0	6.0	26.0	2.0	18.0	23.0	14.0
NYC_Kl_2017_GCF_002857005	NYC	Kl	128.0	2.0	15.0	1.0	7.0	18.0	3.0	6.0	10.0	5.0	122.0	3.0	27.0	13.0	20.0	13.0	10.0	19.0	0.0	3.0	58.0	1.0	15.0	69.0	35.0	40.0	37.0	211.0	18.0	1.0	90.0	0.0	68.0	1.0	58.0	70.0	67.0	4.0	1.0	66.0	67.0	19.0	11.0	3.0	1.0	18.0	8.0	26.0	31.0	3.0	13.0	28.0	6.0	37.0	5.0	1.0	5.0	27.0	1.0	19.0	21.0	12.0
NYC_Kl_2017_GCF_002857035	NYC	Kl	121.0	2.0	17.0	1.0	7.0	19.0	3.0	7.0	12.0	5.0	131.0	4.0	26.0	14.0	20.0	19.0	10.0	19.0	0.0	2.0	61.0	1.0	15.0	71.0	44.0	45.0	44.0	227.0	19.0	1.0	89.0	1.0	70.0	1.0	56.0	74.0	66.0	5.0	0.0	70.0	70.0	20.0	12.0	3.0	1.0	17.0	9.0	29.0	30.0	4.0	14.0	32.0	7.0	33.0	5.0	2.0	5.0	30.0	1.0	20.0	19.0	17.0
NYC_Kl_2017_GCF_002857065	NYC	Kl	129.0	2.0	15.0	1.0	7.0	19.0	2.0	5.0	9.0	3.0	107.0	4.0	26.0	12.0	18.0	13.0	8.0	20.0	0.0	3.0	55.0	1.0	15.0	67.0	36.0	38.0	38.0	202.0	19.0	1.0	82.0	1.0	66.0	1.0	51.0	72.0	61.0	4.0	0.0	60.0	66.0	18.0	12.0	4.0	1.0	19.0	8.0	28.0	29.0	3.0	11.0	25.0	6.0	33.0	5.0	1.0	5.0	21.0	0.0	15.0	20.0	9.0
NYC_Kl_2017_GCF_002857085	NYC	Kl	124.0	2.0	15.0	1.0	7.0	17.0	2.0	5.0	9.0	5.0	107.0	3.0	27.0	12.0	18.0	12.0	8.0	17.0	0.0	3.0	55.0	1.0	16.0	69.0	33.0	37.0	38.0	202.0	18.0	1.0	84.0	1.0	67.0	1.0	50.0	66.0	63.0	4.0	1.0	63.0	65.0	19.0	11.0	3.0	1.0	18.0	8.0	28.0	29.0	3.0	14.0	24.0	6.0	32.0	5.0	1.0	6.0	23.0	1.0	15.0	18.0	10.0
NYC_Kl_2017_GCF_002857115	NYC	Kl	120.0	3.0	17.0	1.0	11.0	22.0	2.0	6.0	13.0	4.0	133.0	5.0	31.0	16.0	20.0	18.0	16.0	17.0	1.0	3.0	62.0	1.0	15.0	82.0	43.0	43.0	44.0	231.0	27.0	1.0	89.0	1.0	72.0	1.0	62.0	80.0	68.0	5.0	1.0	70.0	72.0	25.0	11.0	3.0	1.0	18.0	11.0	28.0	32.0	3.0	17.0	31.0	7.0	44.0	5.0	2.0	6.0	29.0	1.0	21.0	20.0	14.0
NYC_Kl_2017_GCF_002857125	NYC	Kl	122.0	2.0	17.0	1.0	9.0	19.0	3.0	6.0	10.0	3.0	135.0	4.0	27.0	12.0	21.0	14.0	10.0	20.0	0.0	3.0	59.0	1.0	13.0	72.0	43.0	41.0	45.0	216.0	19.0	1.0	87.0	1.0	66.0	1.0	57.0	72.0	65.0	4.0	0.0	70.0	69.0	18.0	18.0	3.0	1.0	21.0	8.0	28.0	27.0	4.0	11.0	27.0	6.0	36.0	5.0	2.0	6.0	34.0	2.0	15.0	19.0	12.0
NYC_Kl_2017_GCF_002857135	NYC	Kl	131.0	2.0	13.0	1.0	8.0	20.0	3.0	7.0	12.0	5.0	121.0	4.0	31.0	14.0	18.0	19.0	11.0	27.0	0.0	4.0	58.0	2.0	12.0	76.0	47.0	43.0	48.0	229.0	20.0	1.0	91.0	1.0	73.0	1.0	67.0	71.0	69.0	4.0	0.0	71.0	78.0	21.0	12.0	4.0	1.0	19.0	9.0	26.0	32.0	3.0	15.0	29.0	7.0	39.0	5.0	1.0	8.0	29.0	1.0	18.0	19.0	10.0
NYC_Kl_2017_GCF_002857205	NYC	Kl	114.0	2.0	15.0	1.0	7.0	17.0	2.0	5.0	9.0	4.0	109.0	4.0	26.0	12.0	18.0	12.0	8.0	18.0	0.0	3.0	55.0	1.0	14.0	67.0	36.0	38.0	38.0	188.0	18.0	1.0	82.0	1.0	64.0	1.0	52.0	66.0	64.0	4.0	0.0	63.0	63.0	18.0	11.0	3.0	1.0	18.0	8.0	27.0	29.0	3.0	12.0	24.0	6.0	33.0	5.0	1.0	5.0	21.0	2.0	15.0	17.0	10.0
