ID,ID_city,City,Year,Latitude,Longitude,Climate,X316,X185951,X1747,X9606,X288000,X2596915,X1473598,X59779,X119219,X28037,X29466,X1270,X38304,X544580,X2851567,X2722752,X2502779,X1884905,X1282,X1555112,X651822,X84112,X1632019,X167964
CAMDA23_MetaSUB_gCSD16_DOH_12,DOH,Doha,16,25.25,51.75,BWh,0.023279023927743,0.000474,0.00015,0.003043988123456,0.001347339005464,0.000399,0.0,0.000399,0.077347239202575,0.007235709473789,0.000125,0.000424,0.000225,2.5e-05,0.0,0.0,9.98e-05,0.0,0.098280895231917,0.0,4.99e-05,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DOH_14,DOH,Doha,16,25.25,51.75,BWh,0.017948717948718,0.000151,0.000452,0.000151,0.0,0.0,0.0,0.0,0.000603,0.000302,0.0,0.044645550527904,0.000151,0.0,0.0,0.0,0.0,0.0,0.903921568627451,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DOH_15,DOH,Doha,16,25.25,51.75,BWh,0.00575859254557,4.53e-05,0.001042894712977,0.0,0.000181,9.07e-05,0.0,9.07e-05,0.000816,0.079713430670173,0.0,0.699192890178652,0.000363,9.07e-05,4.53e-05,0.0,0.0,0.0,0.079849460415344,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DOH_2,DOH,Doha,16,25.25,51.75,BWh,0.07168458781362,0.081242532855436,0.0,0.002986857825568,0.000299,0.0,0.0,0.0,0.000299,0.0,0.0,0.511648745519713,0.000299,0.000299,0.0,0.0,0.000299,0.0,0.167861409796894,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_DOH_3,DOH,Doha,16,25.25,51.75,BWh,0.019188260763661,0.003935995119275,0.013528987272326,0.79184413550386,0.002488168111838,0.005537483011935,1.14e-06,0.003711764049727,0.015535684610464,0.012221162404759,0.001027820587827,0.034829800650612,0.02081251323191,0.003012891579156,0.004642835191302,7.74e-05,0.000138,1.14e-06,0.012536451776661,0.0,2.28e-06,1.02e-05,3.41e-06,1.14e-06
CAMDA23_MetaSUB_gCSD16_DOH_4,DOH,Doha,16,25.25,51.75,BWh,0.074473119311986,0.001488227911474,0.015492658304243,0.038783082209161,0.000892,0.000994,0.0,0.003593693205588,0.035580306012578,0.045339514851417,6.86e-06,0.011700077497583,0.00252381507568,9.6e-05,0.000988,5.49e-05,2.74e-05,0.0,0.039832385759648,0.0,0.0,0.0,6.86e-06,0.0
CAMDA23_MetaSUB_gCSD16_DOH_5,DOH,Doha,16,25.25,51.75,BWh,0.01451866149292,0.001055084406753,0.008525682054564,0.77259680774462,0.000825,0.000333,0.0,0.001550124009921,0.002910232818625,0.013763601088087,0.001217597407793,0.035865369229538,0.061019881590527,0.002942735418834,0.000438,2e-05,1.5e-05,7.5e-06,0.025314525162013,0.0,2.5e-06,1.5e-05,5e-06,0.0
CAMDA23_MetaSUB_gCSD16_DOH_6,DOH,Doha,16,25.25,51.75,BWh,0.111609131705621,0.013044517608197,0.019080527213656,0.084308548206583,0.004351794504026,0.007899512120916,0.0,0.028680553291826,0.124631917506058,0.013609544609968,8.15e-05,0.040687377079462,0.008410209603286,0.000446,0.007568102052569,0.00013,0.000212,5.43e-06,0.018330779845922,5.43e-06,0.0,2.17e-05,1.09e-05,0.0
CAMDA23_MetaSUB_gCSD16_DOH_8,DOH,Doha,16,25.25,51.75,BWh,0.049627391400295,0.033696039654382,0.100281790558319,0.205503403554635,0.015048634334312,0.043482320188766,8.49e-06,0.056689130693103,0.08106571152116,0.005644298833795,0.000127,0.161070464614915,0.025675193943201,0.001256174778048,0.061280958766912,0.001332563784821,0.000263,0.0,0.006611892919588,0.0,2.55e-05,6.79e-05,1.7e-05,8.49e-06
CAMDA23_MetaSUB_gCSD16_DOH_9,DOH,Doha,16,25.25,51.75,BWh,0.095139095139095,0.002301752301752,0.023636273636274,0.043436293436294,0.001447876447876,0.002648252648253,0.0,0.001707751707752,0.041951291951292,0.023549648549649,2.48e-05,0.011199386199386,0.003403128403128,0.000161,0.001794376794377,2.48e-05,4.95e-05,0.0,0.021668646668647,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_ILR_1,ILR,Ilorin,16,8.75,4.75,Aw,0.011922881785896,0.036191442584137,0.142313546423135,0.068915947911382,0.04363267376966,0.022746490783021,0.0,0.008371385083714,0.057923220023677,0.002621342803991,8.46e-05,0.180280737358363,0.031456113647895,0.001606629460511,0.162692372738035,0.002283105022831,0.000423,0.0,0.015558937933367,0.0,0.000169,0.000254,0.0,0.0
CAMDA23_MetaSUB_gCSD16_ILR_10,ILR,Ilorin,16,8.75,4.75,Aw,0.049820960932072,0.013596280262947,0.040179573512907,0.438608305274972,0.003826626048848,0.010122387900166,1.07e-05,0.0221367110256,0.032761477205922,0.006776762332318,6.41e-05,0.080936347603014,0.016514349847683,0.000663,0.008668697557586,0.000214,0.000118,1.07e-05,0.017754262198707,0.0,0.0,1.07e-05,0.0,1.07e-05
CAMDA23_MetaSUB_gCSD16_ILR_11,ILR,Ilorin,16,8.75,4.75,Aw,0.01737654316132,0.003207856179804,0.011086690779341,0.816917783542864,0.0020405048873,0.005589756256421,3.15e-06,0.002290651592837,0.00713783398125,0.018499843461653,0.000868,0.030629598805589,0.020298067892019,0.003862328063471,0.004082583024321,9.44e-05,2.67e-05,7.87e-06,0.016827479008916,3.15e-06,3.15e-06,7.87e-06,1.57e-06,1.57e-06
CAMDA23_MetaSUB_gCSD16_ILR_12,ILR,Ilorin,16,8.75,4.75,Aw,0.005113576275439,0.001548311821706,0.002223624611799,0.959365800418459,0.000336,0.002568538718509,0.0,0.000725,0.00310353574976,0.002446194436169,7.6e-06,0.010555477602356,0.001537943662186,0.000105,0.001092112802811,9.68e-06,4.15e-06,1.38e-06,0.001781249805597,0.0,0.0,4.84e-06,6.91e-07,0.0
CAMDA23_MetaSUB_gCSD16_ILR_13,ILR,Ilorin,16,8.75,4.75,Aw,0.070585649103806,0.000863,0.009162998429047,0.196851660223794,0.011436322790613,0.000676,1.07e-05,0.002691530258269,0.021205183608474,0.027665928551131,0.000681,0.02294770817807,0.017966768716054,0.001297510602592,0.000499,1.07e-05,0.000241,4.83e-05,0.092251931521465,5.36e-06,6.43e-05,9.11e-05,4.29e-05,1.61e-05
CAMDA23_MetaSUB_gCSD16_ILR_14,ILR,Ilorin,16,8.75,4.75,Aw,0.004265910205023,0.00549594134779,0.005333739438853,0.841832412987687,0.001166051500908,0.004963378413449,0.0,0.008294825398656,0.012771598085297,0.007737932177975,0.000699,0.025741442948182,0.010667478877707,0.005222000346031,0.003546815075406,5.86e-05,3.33e-05,3.6e-06,0.005860895642896,0.0,9.01e-07,8.11e-06,2.7e-06,9.01e-07
CAMDA23_MetaSUB_gCSD16_ILR_15,ILR,Ilorin,16,8.75,4.75,Aw,0.071298793776838,0.021211401937725,0.022739140754807,0.377114127268412,0.007297758021708,0.016606607254602,8.63e-06,0.038607772479123,0.033713829488812,0.019208942019291,0.000259,0.093071229743435,0.038953024189198,0.001238590509894,0.015165181365039,0.000457,0.000285,0.0,0.039678052780355,8.63e-06,4.32e-06,3.88e-05,1.73e-05,4.32e-06
CAMDA23_MetaSUB_gCSD16_ILR_16,ILR,Ilorin,16,8.75,4.75,Aw,0.011365508153517,0.052489979684841,0.113709987371658,0.03925767309065,0.043814857519354,0.016416845110635,5.49e-05,0.023829133036842,0.045077691758634,0.001756986767693,5.49e-05,0.225278647120189,0.030308021742711,0.001098116729808,0.168506012189096,0.000714,0.000494,0.0,0.007467193762697,5.49e-05,5.49e-05,0.00022,5.49e-05,0.0
CAMDA23_MetaSUB_gCSD16_ILR_2,ILR,Ilorin,16,8.75,4.75,Aw,0.01614508459582,0.049762247041911,0.133141656529913,0.075749198274909,0.040915625345571,0.017029746765454,0.0,0.019462567731947,0.078845515868628,0.003317483136127,0.000221,0.183899148512662,0.032843083047661,0.001548158796859,0.099966825168639,0.001879907110472,0.000663,0.0,0.020236647130377,0.0,0.0,0.000111,0.0,0.0
CAMDA23_MetaSUB_gCSD16_ILR_3,ILR,Ilorin,16,8.75,4.75,Aw,0.007816242656514,0.018279922341847,0.162603060941479,0.038249161644941,0.018052999167948,0.006706840473009,2.52e-05,0.02894531151509,0.033282065505156,0.00221880436701,7.56e-05,0.459645495574998,0.020145735105015,0.001134615869494,0.04069488918585,0.00058,0.000303,2.52e-05,0.016590605380601,0.0,0.0,5.04e-05,0.0,0.0
CAMDA23_MetaSUB_gCSD16_ILR_4,ILR,Ilorin,16,8.75,4.75,Aw,0.042164746794175,0.029341447511411,0.201188147504166,0.11128015648772,0.032239368253278,0.009490690429617,0.0,0.014706947764979,0.057089038614794,0.004419329131348,0.000217,0.194160689705137,0.031442440049265,0.002608128667681,0.079547924364269,0.001376512352387,0.000435,0.0,0.034123016735492,0.0,0.0,7.24e-05,0.0,0.0
CAMDA23_MetaSUB_gCSD16_ILR_5,ILR,Ilorin,16,8.75,4.75,Aw,0.015900649953575,0.019440575673166,0.166550603528319,0.292305013927577,0.01038765088208,0.006789693593315,5.8e-05,0.008704735376045,0.02797121634169,0.003133704735376,5.8e-05,0.06377669452182,0.014333797585887,0.001218662952646,0.02477948003714,0.000232,5.8e-05,0.0,0.024953574744661,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_ILR_6,ILR,Ilorin,16,8.75,4.75,Aw,0.006909142979881,0.026347819861101,0.13453139543209,0.025775041168469,0.023197537051622,0.027887162597551,3.58e-05,0.014605856662132,0.109364931624544,0.000107,3.58e-05,0.347103887735376,0.030214076036372,0.001861530751056,0.115271711892318,0.00075177203408,0.000358,0.0,0.003472470824085,0.0,0.0,0.000143,0.0,0.0
CAMDA23_MetaSUB_gCSD16_ILR_7,ILR,Ilorin,16,8.75,4.75,Aw,0.007933202435493,0.059201523174868,0.160627516312648,0.008230697526824,0.02723071735983,0.028281866682533,3.97e-05,0.065627417147617,0.152019991670137,0.000119,3.97e-05,0.270819698141647,0.02879752484084,0.001170147359235,0.031950972808949,0.001110648340969,0.000476,0.0,0.001606473493187,3.97e-05,3.97e-05,0.000178,0.0,0.0
CAMDA23_MetaSUB_gCSD16_ILR_9,ILR,Ilorin,16,8.75,4.75,Aw,0.007938476804763,0.02958322996775,0.029087075167452,0.322810716943686,0.018109650210866,0.008124534854875,0.0,0.023009178863806,0.087323244852394,0.038079880922848,0.000744,0.231952369139171,0.017427437360457,0.002728851401637,0.027598610766559,6.2e-05,0.000496,0.000124,0.014698585958819,0.0,6.2e-05,0.000124,0.0,0.0
CAMDA23_MetaSUB_gCSD16_LIS_1,LIS,Lisbon,16,38.75,-9.25,Csa,0.012177746957834,0.02527302651003,0.004969211179362,0.809789134052118,0.007744520165277,0.006277376462412,3.03e-06,0.011779543868202,0.0079292379483,0.001438376179279,4.69e-05,0.018904805236295,0.004954070377475,0.000164,0.00078,7.12e-05,0.000291,3.03e-06,0.012822745118227,3.03e-06,1.06e-05,2.57e-05,6.06e-06,4.54e-06
CAMDA23_MetaSUB_gCSD16_LIS_11,LIS,Lisbon,16,38.75,-9.25,Csa,0.003153829107397,0.002288883998439,0.002758162727767,0.849488049111706,0.001811170520708,0.00033,7.67e-07,0.007296824163867,0.003635376561675,0.007609676650086,0.000397,0.023642599773489,0.028224201746913,0.003264247631944,0.000294,3.37e-05,1.92e-05,4.6e-06,0.012798580508523,0.0,2.3e-06,3.37e-05,3.83e-06,2.3e-06
CAMDA23_MetaSUB_gCSD16_LIS_12,LIS,Lisbon,16,38.75,-9.25,Csa,0.007872983908284,0.008788808724397,0.00839049526355,0.868289288107234,0.007549446766294,0.001059454577088,5.18e-06,0.003264985803605,0.004684255142723,0.007545004608738,1.48e-05,0.012378072029585,0.010164396847549,0.000199,0.00259422001266,0.000122,0.000128,3.7e-06,0.009935625733419,2.96e-06,5.92e-06,1.33e-05,7.4e-07,2.22e-06
CAMDA23_MetaSUB_gCSD16_LIS_13,LIS,Lisbon,16,38.75,-9.25,Csa,0.002062164822234,0.000473,0.000909,0.97107143924516,0.000303,4.46e-05,1.01e-06,0.001067300732117,0.000438,0.000917,1.77e-05,0.001843841796348,0.00536233770773,6.38e-05,8.1e-06,6.08e-06,1.37e-05,0.0,0.004743840226043,1.52e-06,1.11e-05,3.24e-05,0.0,5.07e-07
CAMDA23_MetaSUB_gCSD16_LIS_14,LIS,Lisbon,16,38.75,-9.25,Csa,0.00142588558201,0.000685,0.002314833589906,0.959606397181321,0.000706,0.000148,1.62e-06,0.001821694549029,0.000513,0.002832305149248,6.33e-05,0.003958089670197,0.004812972152244,0.000362,0.000156,9.73e-06,3.73e-05,1.62e-06,0.006920168251254,0.0,4.87e-06,1.62e-06,6.49e-06,1.62e-06
CAMDA23_MetaSUB_gCSD16_LIS_15,LIS,Lisbon,16,38.75,-9.25,Csa,0.040048124546935,0.069306179146283,0.013465764394667,0.477351479981631,0.027815836315816,0.022878136350353,1.14e-05,0.027136475598046,0.025098393444738,0.018855106401552,0.000376,0.043942113912473,0.018570458056118,0.000448,0.001275224587545,0.000129,0.001218294918458,3.8e-06,0.029994344986204,3.8e-06,1.9e-05,5.69e-05,2.28e-05,1.52e-05
CAMDA23_MetaSUB_gCSD16_LIS_16,LIS,Lisbon,16,38.75,-9.25,Csa,0.004206487742702,0.001905524870363,0.003781615844139,0.920110005989158,0.001485771910337,0.000257,0.0,0.002628574938701,0.001803146099625,0.004137382072453,0.000151,0.009258880078627,0.009422686111808,0.000932,0.000337,2.05e-05,4.61e-05,2.56e-06,0.011934805198794,0.0,2.56e-06,7.68e-06,6.4e-06,1.28e-06
CAMDA23_MetaSUB_gCSD16_LIS_2,LIS,Lisbon,16,38.75,-9.25,Csa,0.004000155384032,0.000961,0.000717,0.98453830536011,0.000412,4.13e-05,4.92e-07,0.000185,0.000308,6.83e-05,9.83e-07,0.002666606348815,0.000587,7.38e-06,4.67e-05,1.97e-06,4.92e-06,1.48e-06,0.001231762659742,4.92e-07,4.92e-07,2.46e-06,4.92e-07,0.0
CAMDA23_MetaSUB_gCSD16_LIS_3,LIS,Lisbon,16,38.75,-9.25,Csa,0.037940392898937,0.000217,0.005074322137291,0.849757239250056,0.001623384707318,0.000443,0.0,0.000239,0.009087966536364,0.001852451261111,5.23e-05,0.00051,0.000426,6.47e-05,1.74e-05,7.47e-06,0.000162,4.98e-06,0.026424818863133,0.0,9.96e-06,9.96e-06,9.96e-06,7.47e-06
CAMDA23_MetaSUB_gCSD16_LIS_4,LIS,Lisbon,16,38.75,-9.25,Csa,0.007301906244049,0.00092,0.002020281613686,0.930921544636258,0.001427840779337,4.16e-05,7.3e-07,0.002480663592103,0.00073,0.006334447443129,7.81e-05,0.009538881118575,0.006598565154994,0.000385,6.35e-05,8.76e-06,1.53e-05,5.84e-06,0.006467965512939,7.3e-07,0.0,2.19e-06,0.0,7.3e-07
CAMDA23_MetaSUB_gCSD16_LIS_5,LIS,Lisbon,16,38.75,-9.25,Csa,0.052155044195139,0.016801589325174,0.008754037055924,0.639971634370219,0.007954593744688,0.000988,0.0,0.006554903960564,0.013566632670406,0.014384667686555,7.97e-05,0.03853529236784,0.014002209756927,0.000744,0.000417,5.84e-05,0.000117,7.97e-06,0.04325492945776,2.66e-06,1.06e-05,2.66e-05,1.59e-05,2.12e-05
CAMDA23_MetaSUB_gCSD16_LIS_6,LIS,Lisbon,16,38.75,-9.25,Csa,0.016253853394971,0.00910253478227,0.004169675291248,0.832926044795743,0.005245499483073,0.000131,8.57e-07,0.011523995761801,0.008082386205467,0.009135940151284,0.000191,0.01965434865098,0.023463417266464,0.000935,8.22e-05,2.14e-05,1.11e-05,4.28e-06,0.011888028629258,3.43e-06,2.57e-06,1.28e-05,2.57e-06,8.57e-07
CAMDA23_MetaSUB_gCSD16_LIS_8,LIS,Lisbon,16,38.75,-9.25,Csa,0.007634533937415,0.00204554524725,0.003161936508104,0.893021587666602,0.001570859199328,0.000127,0.0,0.004455016464573,0.006126966211144,0.011184130717989,0.000156,0.009743370657721,0.007491249074802,0.004755650961591,0.00021,3.16e-05,1.14e-05,3.52e-06,0.009189570268479,8.79e-07,5.27e-06,2.64e-06,8.79e-07,1.76e-06
CAMDA23_MetaSUB_gCSD16_LIS_9,LIS,Lisbon,16,38.75,-9.25,Csa,0.004753228234176,0.007684385645251,0.163114948902796,0.4265230135467,0.087300958567694,0.003248039293353,0.0,0.003089598352214,0.018933692466133,0.016477857878476,0.000555,0.084528242097758,0.058464707280361,0.040719321872772,0.030341440228155,0.000396,7.92e-05,0.0,0.003644141646201,0.0,7.92e-05,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_1,NYC,New York City,16,40.75,-74.25,Cfa,0.003442549916974,0.003969057551335,0.101129966384513,0.614393908711676,0.011502166781418,0.000486,0.0,0.003402049329715,0.005953586327002,0.005548580454417,8.1e-05,0.0370985379288,0.16556640071281,0.011421165606901,0.002754039933579,0.000162,4.05e-05,8.1e-05,0.002268032886477,0.0,0.0,8.1e-05,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_10,NYC,New York City,16,40.75,-74.25,Cfa,0.002221324717286,0.001211631663974,0.126413570274637,0.518376413570275,0.137318255250404,0.000202,0.0,0.001615508885299,0.016558966074313,0.001211631663974,0.0,0.150444264943457,0.024636510500808,0.001817447495961,0.001817447495961,0.0,0.0,0.0,0.001009693053312,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_11,NYC,New York City,16,40.75,-74.25,Cfa,0.013765008576329,0.026372212692968,0.067967409948542,0.041552315608919,0.494639794168096,0.000901,0.0,0.002229845626072,0.257675814751286,0.000343,0.0,0.034648370497427,0.007632933104631,0.0006,0.003559176672384,0.000172,0.001972555746141,0.0,0.0006,0.0,4.29e-05,8.58e-05,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_12,NYC,New York City,16,40.75,-74.25,Cfa,0.010261598496893,0.012188659247483,0.096690273160861,0.015175603410898,0.501180324709736,0.000867,0.0,0.004335886688828,0.23206629088982,0.000193,0.0,0.066628125451655,0.009587127234186,0.001252589487884,0.002890591125885,0.000337,0.000241,0.0,0.000434,0.0,4.82e-05,9.64e-05,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_13,NYC,New York City,16,40.75,-74.25,Cfa,0.009327172971412,0.013629800750794,0.04550967369333,0.122061796130523,0.297458850707479,0.000895,0.0,0.003494080277216,0.172855905284435,0.001183944556743,0.0,0.153017614784869,0.065405717585908,0.046982385215131,0.005919722783714,0.000318,0.001472711521802,0.0,0.001761478486861,0.0,2.89e-05,0.000173,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_14,NYC,New York City,16,40.75,-74.25,Cfa,0.028938151375363,0.04087647360328,0.058068511874253,0.104454980351956,0.286605159747138,0.000598,0.0,0.004057748163335,0.171920382709722,0.003331624807791,4.27e-05,0.103899709550658,0.110029044934222,0.014330257987357,0.00047,0.000256,0.000577,0.0,0.001858021527422,0.0,4.27e-05,6.41e-05,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_15,NYC,New York City,16,40.75,-74.25,Cfa,0.011133679380125,0.026404874746107,0.051418039569698,0.059316933724517,0.404573835853457,0.001053185887309,0.0,0.004626495147822,0.211615135785752,0.007560370119612,7.52e-05,0.053975776724592,0.067930489731438,0.008914466260438,0.005980591288648,0.000376,0.000564,0.0,0.001993530429549,0.0,0.0,7.52e-05,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_16,NYC,New York City,16,40.75,-74.25,Cfa,0.012872238232469,0.025552353506244,0.127185398655139,0.324495677233429,0.049375600384246,0.002305475504323,0.0,0.007300672430355,0.026705091258405,0.003650336215178,0.0,0.142555235350624,0.062439961575408,0.004995196926033,0.03611911623439,0.002305475504323,0.0,0.0,0.008453410182517,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_17,NYC,New York City,16,40.75,-74.25,Cfa,0.004157605219394,0.007675578866573,0.1563259562492,0.276576691825508,0.147371114238199,0.00064,0.0,0.003006268389408,0.04528591531278,0.004541384162722,6.4e-05,0.172764487655111,0.05372905206601,0.06217218881924,0.024114110272483,6.4e-05,0.000192,0.000128,0.002366636817193,0.0,0.0,6.4e-05,6.4e-05,0.0
CAMDA23_MetaSUB_gCSD16_NYC_18,NYC,New York City,16,40.75,-74.25,Cfa,0.002070929329537,0.006989386487186,0.203986538959358,0.42221071705928,0.037276727931659,0.002070929329537,0.0,0.021227025627751,0.019156096298214,0.002070929329537,0.0,0.100440072482527,0.025368884286824,0.001553196997152,0.059280352057986,0.000777,0.001035464664768,0.0,0.00491845715765,0.0,0.0,0.0,0.0,0.000259
CAMDA23_MetaSUB_gCSD16_NYC_19,NYC,New York City,16,40.75,-74.25,Cfa,0.00307367207761,0.000672,0.027182787436365,0.89780040341946,0.005474978388243,0.000192,0.0,0.000576,0.003649985592162,0.00048,9.61e-05,0.006723657669772,0.002017097300932,0.000192,0.001344731533954,0.0,0.0,0.0,0.000192,0.0,0.0,9.61e-05,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_2,NYC,New York City,16,40.75,-74.25,Cfa,0.002770935960591,0.002360426929392,0.037869458128079,0.119868637110016,0.002770935960591,0.000411,0.0,0.001642036124795,0.004515599343186,0.001026272577997,0.000103,0.025862068965517,0.013444170771757,0.000308,0.002052545155993,0.000411,0.0,0.0,0.001231527093596,0.0,0.0,0.000103,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_20,NYC,New York City,16,40.75,-74.25,Cfa,0.007513213646093,0.013060760931289,0.138382911807103,0.100991569475385,0.110208360634255,0.00152885161403,0.0,0.017210501026515,0.057222731839427,0.018215174944306,0.000175,0.098589088367623,0.178657231468134,0.090376971126545,0.005285458437077,0.000524,0.000218,0.0,0.00083,0.0,0.0,0.000218,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_21,NYC,New York City,16,40.75,-74.25,Cfa,0.007045482969942,0.016759077833827,0.187143035811064,0.03464376537291,0.392545962396298,0.001125609705257,0.0,0.002876558135657,0.201275690999291,0.000417,0.0,0.058948597156793,0.013632384208113,0.002793179638971,0.004669195814399,0.000125,0.000667,4.17e-05,0.001125609705257,0.0,0.0,0.000167,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_22,NYC,New York City,16,40.75,-74.25,Cfa,0.005039133697866,0.00407419320253,0.266001929880991,0.083520960651871,0.384367963975555,0.000214,0.0,0.001179371716522,0.116328937493299,0.007719523962689,0.0,0.031306958293128,0.009863836174547,0.005039133697866,0.019513241127908,0.000322,0.000322,0.0,0.001715449769486,0.0,0.000107,0.000322,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_23,NYC,New York City,16,40.75,-74.25,Cfa,0.002971851519569,0.00302792418975,0.087753728832567,0.152181226870024,0.274475720533812,0.000112,0.0,0.002242906807222,0.053773690703151,0.002074688796681,0.0,0.231355837164966,0.038129415722777,0.115790063922844,0.001850398115958,0.000224,0.000224,0.0,0.000897,0.0,5.61e-05,0.0,5.61e-05,0.0
CAMDA23_MetaSUB_gCSD16_NYC_24,NYC,New York City,16,40.75,-74.25,Cfa,0.007783007876218,0.01589224961551,0.206645849839213,0.023768467166892,0.401127837069488,0.000932,0.0,0.001584564477793,0.194342172717528,0.00028,0.0,0.056485063149555,0.012257072284103,0.002703080579764,0.004474064407886,0.00028,0.000466,0.0,0.001211725777136,0.0,0.0,0.000186,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_25,NYC,New York City,16,40.75,-74.25,Cfa,0.015873015873016,0.013605442176871,0.056689342403628,0.532879818594104,0.036281179138322,0.0,0.0,0.0,0.00453514739229,0.006802721088435,0.0,0.049886621315193,0.024943310657596,0.0,0.009070294784581,0.0,0.0,0.0,0.011337868480726,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_26,NYC,New York City,16,40.75,-74.25,Cfa,0.006782062961838,0.038364206903533,0.204575361878733,0.083712926409556,0.396598846037048,0.004048992813038,0.0,0.00323919425043,0.133717987650572,0.003542868711408,0.0,0.042311974896245,0.015588622330195,0.001113473023585,0.004656341734993,0.000607,0.000709,0.0,0.002226946047171,0.0,0.0,0.000202,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_3,NYC,New York City,16,40.75,-74.25,Cfa,0.023451430343438,0.006163268470424,0.081711760601597,0.040817117606016,0.337545546166369,0.000465,0.0,0.003372354446081,0.230599271261338,0.001007830064346,3.88e-05,0.16152414915885,0.013489417784324,0.020854329793007,0.004031320257384,0.000388,0.000969,0.0,0.000698,0.0,3.88e-05,7.75e-05,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_4,NYC,New York City,16,40.75,-74.25,Cfa,0.003068614213821,0.004664293605008,0.320854302197128,0.06652755615564,0.369215662206947,0.000736,0.0,0.001227445685528,0.099423100527802,0.007241929544618,0.0,0.027740272492942,0.008592119798699,0.004296059899349,0.017552473303056,0.000368,0.0,0.0,0.001841168528293,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_5,NYC,New York City,16,40.75,-74.25,Cfa,0.003783367196805,0.002382120086877,0.098577734183423,0.126812863448469,0.261823022490016,0.00021,0.0,0.002241995375885,0.047502277026554,0.001611434176417,0.0,0.27534505710082,0.032018496461851,0.113921390037133,0.001331184754431,0.00014,0.00014,0.0,0.00042,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_6,NYC,New York City,16,40.75,-74.25,Cfa,0.0,0.004366812227074,0.03056768558952,0.585152838427948,0.008733624454148,0.0,0.0,0.0,0.017467248908297,0.008733624454148,0.004366812227074,0.043668122270742,0.013100436681223,0.0,0.008733624454148,0.0,0.0,0.0,0.004366812227074,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_7,NYC,New York City,16,40.75,-74.25,Cfa,0.004393777461109,0.034675216720105,0.260301626885168,0.078494240589004,0.381902386889918,0.004156275976725,0.0,0.002731267070419,0.122788267426671,0.001900011875074,0.0,0.033250207813799,0.010925068281677,0.001543759648498,0.003443771523572,0.000238,0.000119,0.0,0.001306258164114,0.0,0.0,0.000119,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_8,NYC,New York City,16,40.75,-74.25,Cfa,0.003537068477646,0.003112620260328,0.026598754951896,0.105546123372948,0.003820033955857,0.0,0.0,0.001839275608376,0.002829654782117,0.000707,0.000141,0.023486134691568,0.013016411997736,0.000566,0.00169779286927,0.0,0.0,0.0,0.000566,0.0,0.0,0.0,0.0,0.0
CAMDA23_MetaSUB_gCSD16_NYC_9,NYC,New York City,16,40.75,-74.25,Cfa,0.01894408513371,0.004908031741663,0.099490849043622,0.041282509976607,0.361221962295308,9.17e-05,0.0,0.003853034264483,0.215953396633182,0.001192605843769,0.0,0.152974634191092,0.011329755515802,0.020320168799596,0.003302600798129,0.000183,0.000275,0.0,0.000413,0.0,0.0,4.59e-05,0.0,0.0
CAMDA23_MetaSUB_gCSD16_SAC_1,SAC,Sacramento,16,38.75,-121.25,Csa,0.015560824829572,0.017360376000339,0.079878900791803,0.034318499386036,0.277893043146886,0.000169,2.12e-05,0.036710843883643,0.131388406656222,0.001672524029301,0.0,0.234894355760681,0.085404581445569,0.000741,0.016259474107634,0.000741,0.000233,0.0,0.00091,2.12e-05,0.0,0.000106,0.0,0.0
