CAMDA23_MetaSUB_gCSD16_DEN_1,829.0,276.0,379.0,0.0,96.0,243.0,45.0,10.0,285.0,104.0,650.0,1.0,0.0,459.0,479.0,39.0,209.0,81.0,317.0,8.0,233.0,856.0,7.0,319.0,903.0,576.0,726.0,459.0,2930.0,342.0,8.0,566.0,260.0,70.0,416.0,390.0,1751.0,6.0,1.0,0.0,740.0,1098.0,264.0,28.0,15.0,4.0,6.0,199.0,81.0,206.0,520.0,4.0,708.0,835.0,299.0,1059.0,250.0,190.0,20.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_10,264.0,1482.0,109.0,0.0,37.0,51.0,6.0,11.0,94.0,20.0,265.0,0.0,0.0,376.0,133.0,12.0,55.0,23.0,67.0,3.0,2663.0,267.0,0.0,124.0,259.0,152.0,182.0,131.0,1900.0,97.0,0.0,205.0,69.0,32.0,207.0,184.0,2270.0,3.0,0.0,2.0,1137.0,361.0,67.0,9.0,3.0,0.0,3.0,70.0,18.0,112.0,127.0,3.0,171.0,225.0,104.0,324.0,155.0,48.0,3.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_11,244.0,1077.0,71.0,0.0,22.0,46.0,5.0,3.0,76.0,24.0,227.0,0.0,0.0,326.0,118.0,7.0,43.0,35.0,90.0,3.0,2295.0,261.0,0.0,106.0,228.0,185.0,179.0,158.0,1720.0,94.0,6.0,150.0,74.0,24.0,164.0,165.0,1774.0,5.0,0.0,0.0,889.0,312.0,62.0,7.0,8.0,0.0,2.0,64.0,18.0,68.0,161.0,3.0,151.0,237.0,99.0,306.0,140.0,40.0,8.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_12,382.0,11422.0,128.0,0.0,29.0,75.0,15.0,9.0,120.0,13.0,317.0,0.0,0.0,2270.0,205.0,9.0,67.0,39.0,100.0,0.0,22080.0,314.0,0.0,137.0,338.0,195.0,218.0,152.0,9965.0,105.0,4.0,166.0,121.0,51.0,737.0,171.0,14144.0,2.0,0.0,1.0,7349.0,472.0,112.0,6.0,5.0,4.0,4.0,81.0,18.0,79.0,171.0,2.0,220.0,277.0,134.0,365.0,735.0,52.0,2.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_13,667.0,3050.0,259.0,2.0,64.0,165.0,12.0,23.0,138.0,34.0,374.0,1.0,1.0,693.0,306.0,26.0,216.0,56.0,156.0,16.0,5342.0,408.0,1.0,159.0,547.0,406.0,334.0,220.0,3937.0,119.0,2.0,237.0,156.0,66.0,497.0,302.0,4385.0,9.0,5.0,0.0,2135.0,860.0,144.0,32.0,20.0,29.0,3.0,94.0,28.0,174.0,218.0,5.0,309.0,357.0,248.0,582.0,261.0,91.0,17.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_14,879.0,1086.0,251.0,3.0,64.0,128.0,25.0,17.0,323.0,43.0,783.0,8.0,0.0,473.0,514.0,28.0,190.0,157.0,373.0,31.0,2043.0,791.0,4.0,323.0,872.0,747.0,677.0,420.0,3688.0,250.0,6.0,462.0,277.0,73.0,455.0,472.0,2908.0,10.0,1.0,1.0,1343.0,1215.0,232.0,12.0,36.0,1.0,16.0,228.0,60.0,269.0,558.0,2.0,576.0,712.0,293.0,1027.0,340.0,198.0,29.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_15,2272.0,612.0,558.0,14.0,79.0,190.0,38.0,30.0,860.0,80.0,2103.0,16.0,0.0,891.0,1645.0,61.0,656.0,602.0,1422.0,25.0,887.0,2001.0,9.0,766.0,2339.0,2580.0,1931.0,1022.0,9593.0,554.0,13.0,1028.0,905.0,84.0,1068.0,963.0,5489.0,88.0,1.0,0.0,2058.0,3467.0,957.0,37.0,108.0,9.0,32.0,681.0,159.0,990.0,2070.0,18.0,2082.0,2248.0,536.0,3505.0,908.0,558.0,258.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_16,721.0,116.0,204.0,6.0,60.0,112.0,29.0,11.0,238.0,42.0,671.0,1.0,0.0,236.0,381.0,22.0,170.0,119.0,356.0,7.0,120.0,685.0,11.0,266.0,728.0,624.0,578.0,385.0,2699.0,213.0,2.0,389.0,302.0,40.0,312.0,335.0,1453.0,20.0,1.0,0.0,697.0,1054.0,200.0,28.0,26.0,0.0,6.0,196.0,66.0,200.0,507.0,9.0,554.0,643.0,223.0,887.0,238.0,152.0,49.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_17,993.0,2428.0,418.0,4.0,127.0,381.0,65.0,26.0,238.0,168.0,882.0,0.0,0.0,948.0,575.0,44.0,239.0,52.0,524.0,4.0,4571.0,1118.0,2.0,324.0,1056.0,582.0,877.0,618.0,4778.0,519.0,0.0,651.0,200.0,105.0,665.0,656.0,4452.0,6.0,3.0,0.0,2370.0,1203.0,323.0,39.0,17.0,2.0,3.0,247.0,72.0,238.0,528.0,10.0,860.0,990.0,448.0,1314.0,425.0,143.0,5.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_18,205.0,5111.0,47.0,0.0,15.0,37.0,5.0,9.0,48.0,5.0,199.0,2.0,0.0,949.0,104.0,5.0,32.0,34.0,87.0,1.0,9461.0,155.0,2.0,60.0,199.0,102.0,154.0,72.0,4158.0,37.0,0.0,92.0,45.0,32.0,334.0,109.0,6003.0,2.0,0.0,1.0,3142.0,274.0,44.0,4.0,9.0,2.0,5.0,44.0,12.0,57.0,116.0,2.0,124.0,153.0,72.0,270.0,351.0,44.0,2.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_19,303.0,5947.0,89.0,2.0,36.0,62.0,10.0,7.0,75.0,16.0,221.0,0.0,2.0,1129.0,139.0,3.0,65.0,37.0,81.0,3.0,11331.0,278.0,3.0,97.0,243.0,155.0,192.0,120.0,5387.0,106.0,4.0,137.0,85.0,38.0,418.0,116.0,7250.0,8.0,3.0,0.0,3833.0,379.0,84.0,7.0,2.0,2.0,4.0,71.0,21.0,77.0,181.0,0.0,174.0,203.0,108.0,287.0,455.0,43.0,2.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_2,454.0,321.0,115.0,5.0,40.0,77.0,23.0,3.0,130.0,25.0,326.0,0.0,0.0,188.0,209.0,22.0,90.0,57.0,193.0,4.0,481.0,433.0,2.0,126.0,444.0,237.0,324.0,219.0,1582.0,136.0,9.0,269.0,168.0,20.0,225.0,256.0,1074.0,5.0,2.0,0.0,481.0,546.0,133.0,7.0,16.0,0.0,4.0,128.0,34.0,130.0,165.0,1.0,306.0,347.0,131.0,407.0,145.0,48.0,8.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_20,350.0,88.0,136.0,0.0,55.0,85.0,17.0,9.0,85.0,34.0,282.0,0.0,0.0,157.0,180.0,20.0,51.0,24.0,86.0,7.0,104.0,352.0,2.0,113.0,326.0,167.0,266.0,181.0,971.0,153.0,2.0,279.0,62.0,16.0,200.0,229.0,662.0,4.0,0.0,0.0,342.0,411.0,87.0,20.0,10.0,0.0,4.0,120.0,24.0,80.0,152.0,2.0,183.0,215.0,78.0,339.0,84.0,62.0,2.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_21,1578.0,326.0,634.0,4.0,147.0,412.0,62.0,21.0,552.0,179.0,1455.0,3.0,0.0,788.0,960.0,69.0,368.0,201.0,637.0,21.0,148.0,1707.0,13.0,589.0,1586.0,1113.0,1366.0,844.0,5516.0,610.0,10.0,1001.0,456.0,93.0,815.0,723.0,3298.0,30.0,2.0,0.0,1432.0,2074.0,477.0,54.0,31.0,5.0,10.0,418.0,138.0,522.0,1045.0,21.0,1440.0,1503.0,557.0,2093.0,450.0,321.0,54.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_22,450.0,9426.0,156.0,0.0,41.0,86.0,8.0,11.0,97.0,22.0,355.0,1.0,0.0,1759.0,212.0,10.0,83.0,46.0,136.0,6.0,18708.0,332.0,0.0,162.0,425.0,250.0,355.0,207.0,8436.0,142.0,7.0,228.0,150.0,75.0,666.0,166.0,11909.0,6.0,1.0,0.0,6328.0,584.0,138.0,15.0,13.0,2.0,5.0,111.0,25.0,107.0,226.0,2.0,246.0,359.0,178.0,406.0,674.0,79.0,4.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_3,109.0,1488.0,64.0,0.0,8.0,22.0,10.0,5.0,33.0,9.0,122.0,0.0,0.0,321.0,78.0,10.0,31.0,15.0,51.0,4.0,2836.0,133.0,3.0,58.0,150.0,72.0,114.0,78.0,1605.0,67.0,2.0,92.0,52.0,19.0,127.0,73.0,1837.0,2.0,0.0,0.0,969.0,157.0,33.0,3.0,4.0,0.0,0.0,46.0,5.0,27.0,65.0,2.0,114.0,120.0,55.0,136.0,145.0,33.0,1.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_4,331.0,6123.0,143.0,0.0,37.0,76.0,15.0,14.0,115.0,17.0,328.0,0.0,0.0,1274.0,206.0,8.0,82.0,39.0,143.0,7.0,11823.0,333.0,0.0,128.0,411.0,242.0,258.0,207.0,5913.0,117.0,6.0,208.0,112.0,67.0,457.0,167.0,8069.0,3.0,0.0,0.0,3953.0,495.0,114.0,12.0,15.0,2.0,7.0,84.0,17.0,98.0,182.0,2.0,207.0,321.0,194.0,463.0,487.0,45.0,2.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_5,682.0,204.0,258.0,2.0,97.0,168.0,21.0,9.0,204.0,77.0,654.0,0.0,0.0,342.0,404.0,32.0,133.0,74.0,226.0,6.0,189.0,767.0,9.0,250.0,771.0,422.0,535.0,427.0,2119.0,278.0,10.0,599.0,163.0,54.0,370.0,485.0,1447.0,11.0,0.0,0.0,640.0,846.0,181.0,38.0,13.0,1.0,7.0,199.0,46.0,183.0,423.0,10.0,589.0,590.0,240.0,770.0,193.0,106.0,23.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_6,365.0,3849.0,127.0,1.0,48.0,96.0,20.0,17.0,145.0,51.0,348.0,2.0,0.0,828.0,186.0,18.0,80.0,45.0,109.0,16.0,7376.0,357.0,5.0,146.0,438.0,229.0,314.0,233.0,3976.0,159.0,3.0,251.0,85.0,52.0,389.0,249.0,5100.0,1.0,0.0,0.0,2589.0,503.0,91.0,19.0,10.0,3.0,4.0,125.0,28.0,109.0,193.0,6.0,289.0,354.0,147.0,414.0,379.0,52.0,2.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_7,2995.0,1274.0,820.0,6.0,46.0,603.0,122.0,17.0,1326.0,33.0,2868.0,36.0,0.0,1313.0,1435.0,134.0,286.0,418.0,1375.0,33.0,2495.0,2539.0,5.0,900.0,4385.0,2159.0,2705.0,1285.0,12954.0,1364.0,6.0,1177.0,817.0,343.0,1365.0,1637.0,7212.0,7.0,1.0,10.0,3630.0,4121.0,1050.0,104.0,63.0,0.0,156.0,880.0,187.0,848.0,1923.0,4.0,2421.0,3622.0,1550.0,3786.0,996.0,567.0,14.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_8,320.0,54.0,138.0,4.0,52.0,72.0,17.0,1.0,112.0,45.0,253.0,2.0,0.0,156.0,215.0,12.0,49.0,34.0,96.0,4.0,28.0,384.0,8.0,103.0,375.0,163.0,287.0,217.0,973.0,169.0,3.0,267.0,74.0,24.0,176.0,237.0,575.0,10.0,0.0,0.0,299.0,406.0,90.0,15.0,4.0,0.0,2.0,109.0,26.0,88.0,172.0,5.0,263.0,270.0,98.0,375.0,64.0,27.0,4.0,DEN
CAMDA23_MetaSUB_gCSD16_DEN_9,241.0,796.0,85.0,4.0,21.0,48.0,10.0,2.0,74.0,20.0,174.0,1.0,0.0,236.0,128.0,6.0,40.0,25.0,67.0,3.0,1392.0,246.0,1.0,77.0,230.0,119.0,172.0,141.0,1249.0,86.0,0.0,156.0,55.0,23.0,149.0,125.0,1203.0,3.0,2.0,0.0,615.0,351.0,58.0,8.0,1.0,2.0,8.0,65.0,12.0,65.0,109.0,5.0,159.0,176.0,86.0,243.0,90.0,25.0,1.0,DEN
CAMDA23_MetaSUB_gCSD16_DOH_1,2378.0,149.0,647.0,15.0,141.0,324.0,63.0,55.0,689.0,102.0,1985.0,2.0,0.0,736.0,1183.0,55.0,406.0,543.0,873.0,60.0,75.0,1975.0,8.0,835.0,2244.0,1595.0,1652.0,1004.0,6782.0,652.0,42.0,1297.0,731.0,273.0,1122.0,1189.0,4423.0,15.0,9.0,2.0,2044.0,3194.0,549.0,48.0,69.0,10.0,33.0,528.0,120.0,671.0,1307.0,4.0,1495.0,1743.0,901.0,2598.0,656.0,567.0,33.0,DOH
CAMDA23_MetaSUB_gCSD16_DOH_10,1042.0,82.0,358.0,11.0,26.0,120.0,48.0,21.0,447.0,53.0,846.0,1.0,0.0,412.0,553.0,39.0,219.0,210.0,476.0,15.0,28.0,1050.0,4.0,331.0,1162.0,794.0,938.0,532.0,3529.0,360.0,19.0,624.0,338.0,85.0,543.0,582.0,1955.0,15.0,5.0,0.0,910.0,1457.0,329.0,27.0,38.0,3.0,6.0,291.0,60.0,358.0,675.0,5.0,920.0,1068.0,339.0,1368.0,338.0,207.0,28.0,DOH
CAMDA23_MetaSUB_gCSD16_DOH_11,1365.0,124.0,372.0,20.0,116.0,257.0,58.0,34.0,430.0,112.0,965.0,1.0,0.0,556.0,646.0,74.0,258.0,218.0,437.0,13.0,18.0,1388.0,14.0,387.0,1499.0,826.0,915.0,772.0,3972.0,497.0,32.0,1139.0,323.0,127.0,753.0,837.0,2291.0,12.0,4.0,0.0,1197.0,1608.0,346.0,42.0,35.0,21.0,4.0,423.0,103.0,395.0,629.0,7.0,880.0,1130.0,464.0,1408.0,397.0,200.0,10.0,DOH
CAMDA23_MetaSUB_gCSD16_DOH_12,8175.0,869.0,2010.0,3.0,444.0,821.0,213.0,275.0,2901.0,271.0,4628.0,13.0,0.0,3512.0,2326.0,749.0,1169.0,856.0,3043.0,17.0,82.0,10503.0,164.0,2666.0,7551.0,5314.0,5357.0,5162.0,25202.0,2555.0,22.0,9439.0,2783.0,209.0,5499.0,4450.0,13523.0,262.0,6.0,3.0,7013.0,9034.0,2367.0,552.0,175.0,78.0,44.0,2956.0,1064.0,2292.0,3836.0,10.0,4869.0,5135.0,2309.0,8583.0,1244.0,799.0,20.0,DOH
CAMDA23_MetaSUB_gCSD16_DOH_14,4410.0,440.0,1609.0,13.0,324.0,736.0,201.0,58.0,1216.0,268.0,2952.0,4.0,2.0,1219.0,2045.0,156.0,579.0,467.0,1399.0,75.0,128.0,3445.0,17.0,1255.0,4060.0,2607.0,3246.0,1798.0,14004.0,1631.0,49.0,2549.0,2037.0,287.0,2372.0,1930.0,8015.0,137.0,15.0,3.0,3431.0,5456.0,1017.0,149.0,163.0,24.0,162.0,1146.0,207.0,1279.0,2561.0,14.0,2594.0,3380.0,1542.0,4285.0,1162.0,716.0,68.0,DOH
CAMDA23_MetaSUB_gCSD16_DOH_15,2300.0,195.0,618.0,7.0,135.0,284.0,73.0,46.0,909.0,139.0,1828.0,7.0,0.0,849.0,1349.0,115.0,535.0,577.0,1062.0,43.0,46.0,2227.0,17.0,885.0,2386.0,2014.0,1886.0,1196.0,8251.0,702.0,26.0,1646.0,825.0,219.0,1324.0,1191.0,4546.0,44.0,0.0,0.0,2024.0,3193.0,748.0,64.0,89.0,15.0,32.0,706.0,180.0,770.0,1634.0,16.0,1773.0,2104.0,765.0,3037.0,722.0,488.0,102.0,DOH
CAMDA23_MetaSUB_gCSD16_DOH_2,5005.0,276.0,1474.0,26.0,292.0,957.0,115.0,159.0,1959.0,176.0,4537.0,5.0,3.0,1414.0,2721.0,115.0,788.0,1480.0,1793.0,122.0,105.0,4020.0,13.0,1846.0,4354.0,3721.0,3611.0,2130.0,14968.0,1369.0,108.0,2550.0,1764.0,418.0,2371.0,2904.0,9825.0,59.0,23.0,2.0,4448.0,6950.0,1075.0,120.0,143.0,25.0,97.0,1221.0,201.0,1241.0,2775.0,17.0,3221.0,3586.0,2316.0,5306.0,1566.0,958.0,30.0,DOH
CAMDA23_MetaSUB_gCSD16_DOH_3,2146.0,200.0,639.0,11.0,193.0,368.0,47.0,35.0,544.0,130.0,1495.0,0.0,5.0,726.0,965.0,66.0,428.0,389.0,680.0,36.0,100.0,1891.0,7.0,759.0,1966.0,1408.0,1426.0,903.0,6004.0,668.0,48.0,1361.0,701.0,250.0,1084.0,1024.0,3906.0,24.0,12.0,0.0,1666.0,2937.0,452.0,60.0,75.0,21.0,28.0,557.0,98.0,628.0,1149.0,10.0,1290.0,1477.0,787.0,2228.0,621.0,353.0,40.0,DOH
CAMDA23_MetaSUB_gCSD16_DOH_4,1734.0,198.0,466.0,9.0,73.0,229.0,68.0,22.0,673.0,83.0,1374.0,12.0,0.0,667.0,943.0,85.0,358.0,333.0,786.0,13.0,83.0,1616.0,19.0,613.0,1891.0,1449.0,1371.0,856.0,6423.0,594.0,18.0,1107.0,641.0,166.0,924.0,922.0,3516.0,19.0,0.0,3.0,1630.0,2359.0,537.0,68.0,49.0,9.0,42.0,539.0,122.0,614.0,1169.0,10.0,1340.0,1742.0,492.0,2226.0,593.0,359.0,66.0,DOH
CAMDA23_MetaSUB_gCSD16_DOH_5,2165.0,259.0,520.0,4.0,124.0,228.0,57.0,51.0,766.0,83.0,1572.0,1.0,7.0,652.0,828.0,81.0,324.0,255.0,807.0,28.0,235.0,1894.0,32.0,709.0,2109.0,1638.0,1546.0,1097.0,6197.0,596.0,26.0,1604.0,733.0,219.0,1177.0,1032.0,3729.0,29.0,3.0,0.0,1981.0,2524.0,543.0,80.0,46.0,16.0,36.0,518.0,162.0,610.0,1184.0,13.0,1283.0,1423.0,595.0,2284.0,585.0,433.0,11.0,DOH
CAMDA23_MetaSUB_gCSD16_DOH_6,1559.0,155.0,516.0,16.0,97.0,249.0,75.0,30.0,661.0,80.0,1360.0,10.0,0.0,623.0,765.0,92.0,335.0,280.0,695.0,25.0,58.0,1567.0,7.0,616.0,1925.0,1365.0,1361.0,801.0,5813.0,594.0,30.0,1082.0,568.0,191.0,883.0,895.0,3186.0,18.0,5.0,1.0,1647.0,2312.0,463.0,67.0,49.0,13.0,39.0,524.0,132.0,540.0,1079.0,4.0,1220.0,1396.0,639.0,1930.0,506.0,315.0,37.0,DOH
CAMDA23_MetaSUB_gCSD16_DOH_8,2057.0,169.0,584.0,11.0,143.0,343.0,66.0,45.0,502.0,115.0,1343.0,3.0,4.0,611.0,930.0,71.0,392.0,287.0,602.0,29.0,83.0,1679.0,10.0,665.0,1847.0,1238.0,1386.0,892.0,5807.0,664.0,41.0,1128.0,583.0,241.0,1061.0,844.0,3725.0,21.0,9.0,0.0,1580.0,2590.0,465.0,55.0,39.0,36.0,30.0,585.0,110.0,518.0,944.0,8.0,1224.0,1495.0,714.0,2040.0,710.0,326.0,24.0,DOH
CAMDA23_MetaSUB_gCSD16_DOH_9,1811.0,148.0,642.0,12.0,141.0,363.0,62.0,27.0,502.0,86.0,1238.0,2.0,0.0,596.0,827.0,93.0,329.0,283.0,608.0,32.0,53.0,1618.0,10.0,615.0,1602.0,1201.0,1199.0,866.0,4946.0,549.0,33.0,1298.0,526.0,206.0,1062.0,906.0,3152.0,19.0,11.0,0.0,1398.0,2295.0,390.0,33.0,46.0,7.0,30.0,442.0,138.0,445.0,875.0,5.0,986.0,1210.0,737.0,1862.0,542.0,323.0,18.0,DOH
CAMDA23_MetaSUB_gCSD16_ILR_1,309285.0,44519.0,60418.0,24447.0,32183.0,44512.0,11342.0,11812.0,71779.0,8149.0,146447.0,11.0,23.0,137869.0,79208.0,24404.0,40139.0,58096.0,124327.0,689.0,24.0,332753.0,6978.0,87751.0,264495.0,174297.0,164661.0,155298.0,903683.0,107084.0,12098.0,389305.0,149935.0,12833.0,206809.0,183859.0,399384.0,4791.0,52.0,22.0,282168.0,314001.0,62663.0,23732.0,4909.0,4971.0,152.0,101675.0,29945.0,94651.0,156724.0,496.0,131380.0,163662.0,62367.0,267206.0,39001.0,30176.0,132.0,ILR
CAMDA23_MetaSUB_gCSD16_ILR_10,204446.0,16183.0,67058.0,1762.0,13510.0,29118.0,9023.0,3215.0,37225.0,16643.0,100482.0,0.0,6.0,67828.0,95489.0,8827.0,32342.0,46568.0,42646.0,1130.0,38.0,180062.0,591.0,51514.0,207712.0,108681.0,129308.0,83781.0,548611.0,68045.0,6638.0,138904.0,66558.0,10184.0,97702.0,108104.0,326760.0,3008.0,215.0,71.0,140487.0,200513.0,41435.0,8849.0,6284.0,70.0,685.0,49763.0,12332.0,46282.0,108676.0,1296.0,116602.0,156551.0,41689.0,155952.0,57264.0,27533.0,1977.0,ILR
CAMDA23_MetaSUB_gCSD16_ILR_11,109513.0,12652.0,40320.0,601.0,3326.0,14126.0,5185.0,211.0,24631.0,7230.0,58959.0,122.0,844.0,35369.0,39810.0,6938.0,8197.0,11205.0,34778.0,2463.0,22.0,78570.0,125.0,30181.0,104824.0,74531.0,90358.0,38670.0,403909.0,48000.0,926.0,55595.0,119799.0,382.0,61098.0,40567.0,243048.0,4850.0,4.0,686.0,78328.0,114118.0,36380.0,7177.0,4943.0,547.0,7184.0,35934.0,2934.0,26792.0,72536.0,184.0,67591.0,110587.0,29310.0,85201.0,28692.0,11827.0,9.0,ILR
CAMDA23_MetaSUB_gCSD16_ILR_12,276010.0,11516.0,81078.0,321.0,19468.0,21497.0,11365.0,4456.0,45123.0,23735.0,123221.0,2.0,84.0,102784.0,135327.0,7368.0,47600.0,82424.0,39629.0,2075.0,23.0,232489.0,785.0,63150.0,278196.0,105361.0,149026.0,102304.0,563873.0,85063.0,7959.0,192534.0,32007.0,15000.0,103793.0,143045.0,299114.0,307.0,91.0,11.0,174026.0,236165.0,47814.0,7882.0,6412.0,81.0,67.0,56766.0,20328.0,49033.0,99908.0,523.0,139749.0,160279.0,57363.0,203851.0,56433.0,38634.0,936.0,ILR
CAMDA23_MetaSUB_gCSD16_ILR_13,103948.0,12286.0,31172.0,572.0,8882.0,14310.0,5465.0,941.0,19520.0,7783.0,59030.0,3.0,637.0,36676.0,48755.0,8045.0,18797.0,24845.0,25025.0,835.0,39.0,93235.0,148.0,30820.0,98080.0,79349.0,74285.0,44862.0,331227.0,30823.0,1351.0,55533.0,109369.0,5678.0,63293.0,47682.0,241163.0,5652.0,179.0,132.0,62687.0,138200.0,24013.0,2280.0,3228.0,2337.0,1203.0,29548.0,4456.0,37648.0,58118.0,672.0,64552.0,90150.0,27792.0,77855.0,32057.0,10891.0,457.0,ILR
CAMDA23_MetaSUB_gCSD16_ILR_14,108600.0,13595.0,40407.0,55.0,4580.0,16788.0,5366.0,933.0,28327.0,4844.0,69203.0,88.0,121.0,37125.0,45055.0,6567.0,11081.0,7607.0,24052.0,2358.0,21.0,91499.0,107.0,31242.0,102682.0,60639.0,82125.0,45720.0,344855.0,48353.0,1043.0,62326.0,48130.0,2442.0,54337.0,46934.0,191919.0,3670.0,192.0,567.0,82168.0,118839.0,33918.0,5360.0,4367.0,7.0,7059.0,34142.0,4881.0,18275.0,59800.0,409.0,69847.0,102643.0,34370.0,98738.0,26691.0,13287.0,346.0,ILR
CAMDA23_MetaSUB_gCSD16_ILR_15,389273.0,21659.0,98748.0,670.0,25336.0,29081.0,14556.0,9858.0,78890.0,27260.0,167735.0,4.0,492.0,156534.0,163812.0,22944.0,63395.0,97345.0,101268.0,1973.0,33.0,366946.0,4737.0,97972.0,368958.0,182365.0,219354.0,164312.0,964601.0,121340.0,12565.0,375842.0,118192.0,14746.0,193345.0,208654.0,495417.0,668.0,89.0,94.0,267736.0,358768.0,73198.0,17075.0,8415.0,2521.0,648.0,110714.0,36141.0,90298.0,170918.0,361.0,189725.0,223587.0,74869.0,302107.0,68948.0,48934.0,170.0,ILR
CAMDA23_MetaSUB_gCSD16_ILR_16,344320.0,23296.0,75445.0,199.0,25994.0,36483.0,13249.0,12076.0,80239.0,19058.0,156760.0,5.0,57.0,148636.0,125646.0,29557.0,52332.0,77606.0,119219.0,1304.0,16.0,364334.0,7125.0,93455.0,351079.0,188198.0,194470.0,172523.0,928596.0,104913.0,11580.0,423455.0,130130.0,9152.0,210316.0,209427.0,444805.0,4323.0,8.0,16.0,265429.0,316397.0,66893.0,22025.0,6827.0,4903.0,218.0,110968.0,37934.0,96351.0,156556.0,407.0,158536.0,180082.0,66849.0,292509.0,50682.0,39679.0,107.0,ILR
CAMDA23_MetaSUB_gCSD16_ILR_2,163498.0,16440.0,62257.0,4674.0,4330.0,18137.0,10130.0,36.0,36741.0,13090.0,114325.0,26.0,269.0,49816.0,74725.0,10630.0,16850.0,18204.0,44149.0,4808.0,37.0,124811.0,29.0,48596.0,167256.0,100182.0,147132.0,64537.0,675821.0,85747.0,1988.0,87197.0,73145.0,112.0,99431.0,53507.0,360685.0,1886.0,3.0,1174.0,129714.0,179433.0,59746.0,8070.0,8475.0,136.0,12931.0,57259.0,3296.0,34320.0,135303.0,26.0,115043.0,179742.0,53857.0,138529.0,49888.0,18853.0,35.0,ILR
CAMDA23_MetaSUB_gCSD16_ILR_3,410108.0,21870.0,104365.0,679.0,31817.0,36888.0,15441.0,9596.0,77606.0,34221.0,174565.0,4.0,223.0,160682.0,174187.0,19629.0,66903.0,110598.0,90111.0,2217.0,30.0,372178.0,4329.0,98250.0,398543.0,173504.0,222798.0,172784.0,906909.0,124850.0,12946.0,372247.0,97528.0,17374.0,187219.0,215539.0,466663.0,649.0,86.0,39.0,276225.0,364349.0,73645.0,18130.0,8399.0,692.0,151.0,98389.0,35380.0,88039.0,160066.0,967.0,198343.0,223325.0,81227.0,320276.0,71889.0,51907.0,1341.0,ILR
CAMDA23_MetaSUB_gCSD16_ILR_4,231785.0,25891.0,78269.0,5622.0,28644.0,29908.0,12406.0,1680.0,64755.0,28480.0,113452.0,99.0,207.0,78948.0,84927.0,13027.0,39755.0,49208.0,50333.0,5064.0,36.0,150046.0,1665.0,61258.0,201194.0,120515.0,171579.0,66103.0,758195.0,104654.0,2576.0,119776.0,83642.0,9429.0,128826.0,111592.0,438976.0,1735.0,0.0,372.0,176941.0,247459.0,55810.0,10458.0,9393.0,2165.0,11908.0,66810.0,5036.0,54261.0,131046.0,1226.0,126192.0,198558.0,70984.0,174713.0,54188.0,27928.0,24.0,ILR
CAMDA23_MetaSUB_gCSD16_ILR_5,298096.0,3883.0,83238.0,128.0,26844.0,9222.0,12500.0,4685.0,47923.0,26769.0,119790.0,0.0,29.0,124637.0,160382.0,8040.0,48326.0,104190.0,40938.0,2410.0,25.0,242514.0,818.0,66832.0,312793.0,113481.0,164941.0,111921.0,626214.0,88770.0,9202.0,215660.0,49283.0,16252.0,107771.0,150666.0,332405.0,1169.0,36.0,26.0,186929.0,296061.0,52935.0,5103.0,7056.0,4.0,356.0,74675.0,22544.0,56561.0,111659.0,103.0,154910.0,175338.0,59760.0,218213.0,61871.0,44794.0,56.0,ILR
CAMDA23_MetaSUB_gCSD16_ILR_6,588350.0,61428.0,86967.0,365.0,39421.0,68129.0,13962.0,26492.0,174330.0,16212.0,255202.0,17.0,54.0,259405.0,117468.0,60776.0,86682.0,105155.0,259145.0,154.0,31.0,710352.0,19692.0,178729.0,501224.0,363440.0,346563.0,329158.0,1717496.0,171079.0,22357.0,882758.0,290752.0,3197.0,446394.0,323144.0,845799.0,2293.0,508.0,33.0,464019.0,533391.0,123812.0,55571.0,10579.0,139.0,544.0,188410.0,77392.0,175936.0,302108.0,3805.0,255590.0,300817.0,95731.0,528652.0,59174.0,51079.0,257.0,ILR
