"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2560756","Viruses","Uroviricota","Caudoviricetes","","","Mooglevirus",NA
"2733170","Viruses","Uroviricota","Caudoviricetes","","","Bridgettevirus",NA
"2734230","Viruses","Uroviricota","Caudoviricetes","","","Edenvirus",NA
"1623285","Viruses","Uroviricota","Caudoviricetes","","","Corndogvirus",NA
"2733196","Viruses","Uroviricota","Caudoviricetes","","","Montyvirus",NA
"1993887","Viruses","Uroviricota","Caudoviricetes","","","Kostyavirus",NA
"2956343","Viruses","Uroviricota","Caudoviricetes","","","Puppervirus",NA
"2734235","Viruses","Uroviricota","Caudoviricetes","","","Franklinbayvirus",NA
"933845","Viruses","Nucleocytoviricota","Megaviricetes","Algavirales","Phycodnaviridae","Prasinovirus",NA
"231992","Viruses","Nucleocytoviricota","Megaviricetes","Algavirales","Phycodnaviridae","Phaeovirus",NA
"99000","Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus",NA
"304399","Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Cervidpoxvirus",NA
"74501","Viruses","Pisuviricota","Pisoniviricetes","Nidovirales","Tobaniviridae","Torovirus",NA
"219584","Viruses","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Sprivivirus",NA
"1678905","Viruses","Duplornaviricota","Chrymotiviricetes","Ghabrivirales","Totiviridae","Leishmaniavirus",NA
"2846071","Viruses","Kitrinoviricota","Alsuviricetes","Hepelivirales","Matonaviridae","Rubivirus",NA
"10561","Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Xipapillomavirus",NA
"2747343","Viruses","Saleviricota","Huolimaviricetes","Haloruvirales","Pleolipoviridae","Gammapleolipovirus",NA
"2843109","Viruses","Taleaviricota","Tokiviricetes","Ligamenvirales","Rudiviridae","Usarudivirus",NA
"2733178","Viruses","Uroviricota","Caudoviricetes","","","Godonkavirus",NA
"2948912","Viruses","Uroviricota","Caudoviricetes","","Zierdtviridae","Skysandvirus",NA
"2948710","Viruses","Uroviricota","Caudoviricetes","","Zierdtviridae","Foxborovirus",NA
"1982881","Viruses","Uroviricota","Caudoviricetes","","","Arequatrovirus",NA
"2734121","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Neptunevirus",NA
"2946813","Viruses","Uroviricota","Caudoviricetes","","","Avocadovirus",NA
"2956319","Viruses","Uroviricota","Caudoviricetes","","","Pinnievirus",NA
"2845648","Viruses","Uroviricota","Caudoviricetes","","","Cornievirus",NA
"2946794","Viruses","Uroviricota","Caudoviricetes","","","Amginevirus",NA
"2948788","Viruses","Uroviricota","Caudoviricetes","","","Kratiovirus",NA
"1982898","Viruses","Uroviricota","Caudoviricetes","","","Coopervirus",NA
"1982901","Viruses","Uroviricota","Caudoviricetes","","","Acadianvirus",NA
"2956386","Viruses","Uroviricota","Caudoviricetes","","","Saguarovirus",NA
"2560848","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Sanovirus",NA
"2836091","Viruses","Uroviricota","Caudoviricetes","","","Tankvirus",NA
"2948772","Viruses","Uroviricota","Caudoviricetes","","","Jujuvirus",NA
"2733925","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Kakivirus",NA
"2733363","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Tunggulvirus",NA
"2955515","Viruses","Uroviricota","Caudoviricetes","","Mesyanzhinovviridae","Bosavirus",NA
"2956702","Viruses","Uroviricota","Caudoviricetes","","Mesyanzhinovviridae","Xooduovirus",NA
"2955737","Viruses","Uroviricota","Caudoviricetes","","","Dardanusvirus",NA
"1982360","Viruses","Uroviricota","Caudoviricetes","","","Patiencevirus",NA
"2956396","Viruses","Uroviricota","Caudoviricetes","","Saparoviridae","Samsavirus",NA
"2843731","Viruses","Uroviricota","Caudoviricetes","","","Laroyevirus",NA
"2955598","Viruses","Uroviricota","Caudoviricetes","","Assiduviridae","Cellubavirus",NA
"2733195","Viruses","Uroviricota","Caudoviricetes","","","Metamorphoovirus",NA
"2946815","Viruses","Uroviricota","Caudoviricetes","","","Backyardiganvirus",NA
"2734142","Viruses","Uroviricota","Caudoviricetes","","","Salmondvirus",NA
"2734252","Viruses","Uroviricota","Caudoviricetes","","","Mementomorivirus",NA
"2734261","Viruses","Uroviricota","Caudoviricetes","","","Neferthenavirus",NA
"2733202","Viruses","Uroviricota","Caudoviricetes","","","Quhwahvirus",NA
"2734243","Viruses","Uroviricota","Caudoviricetes","","","Lanavirus",NA
"2734240","Viruses","Uroviricota","Caudoviricetes","","","Jacevirus",NA
"2734228","Viruses","Uroviricota","Caudoviricetes","","","Coralvirus",NA
"2845594","Viruses","Uroviricota","Caudoviricetes","","","Akonivirus",NA
"2560387","Viruses","Uroviricota","Caudoviricetes","","","Cimpunavirus",NA
"2560261","Viruses","Uroviricota","Caudoviricetes","","","Busanvirus",NA
"2956463","Viruses","Uroviricota","Caudoviricetes","","","Skogvirus",NA
"2956317","Viruses","Uroviricota","Caudoviricetes","","","Phrappuccinovirus",NA
"466052","Viruses","Uroviricota","Caudoviricetes","","","Oshimavirus",NA
"2948946","Viruses","Uroviricota","Caudoviricetes","","","Veracruzvirus",NA
"2956309","Viruses","Uroviricota","Caudoviricetes","","","Pharaohvirus",NA
"10376","Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Lymphocryptovirus",NA
"1261657","Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Muromegalovirus",NA
"39720","Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Epsilonretrovirus",NA
"35279","Viruses","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus",NA
"10279","Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Molluscipoxvirus",NA
"129727","Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Parapoxvirus",NA
"29250","Viruses","","Naldaviricetes","Lefavirales","Nudiviridae","Betanudivirus",NA
"1513188","Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Ambidensovirus",NA
"2844823","Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Diciambidensovirus",NA
"265522","Viruses","","","","Polydnaviriformidae","Ichnoviriform",NA
"2956699","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Steigviridae","Wulfhauvirus",NA
"2733957","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Sieqvirus",NA
"2733944","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Pelagivirus",NA
"2733610","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Novosibovirus",NA
"2956426","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Sedonavirus",NA
"2948872","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Potamoivirus",NA
"2948726","Viruses","Uroviricota","Caudoviricetes","","","Gladiatorvirus",NA
"10683","Viruses","Uroviricota","Caudoviricetes","","","Takahashivirus",NA
"2734088","Viruses","Uroviricota","Caudoviricetes","","","Aurunvirus",NA
"2955923","Viruses","Uroviricota","Caudoviricetes","","Forsetiviridae","Freyavirus",NA
"1623288","Viruses","Uroviricota","Caudoviricetes","","","Liefievirus",NA
"2060093","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Thalassavirus",NA
"1982102","Viruses","Uroviricota","Caudoviricetes","","","Bernalvirus",NA
"2843971","Viruses","Uroviricota","Caudoviricetes","","","Leicestervirus",NA
"1910936","Viruses","Uroviricota","Caudoviricetes","","Herelleviridae","Agatevirus",NA
"2734260","Viruses","Uroviricota","Caudoviricetes","","","Murrayvirus",NA
"97195","Viruses","Nucleocytoviricota","Megaviricetes","Algavirales","Phycodnaviridae","Raphidovirus",NA
"2734576","Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Salmonpoxvirus",NA
"2509616","Viruses","","Naldaviricetes","Lefavirales","Nudiviridae","Gammanudivirus",NA
"2948708","Viruses","Uroviricota","Caudoviricetes","","","Fionnbharthvirus",NA
"1982899","Viruses","Uroviricota","Caudoviricetes","","","Pipefishvirus",NA
"2948773","Viruses","Uroviricota","Caudoviricetes","","","Julieunavirus",NA
"2843629","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Lasallevirus",NA
"2560785","Viruses","Uroviricota","Caudoviricetes","","","Bingvirus",NA
"2948808","Viruses","Uroviricota","Caudoviricetes","","Vilmaviridae","Lumosvirus",NA
"1982880","Viruses","Uroviricota","Caudoviricetes","","","Likavirus",NA
"2560594","Viruses","Uroviricota","Caudoviricetes","","","Kojivirus",NA
"2846123","Viruses","Uroviricota","Caudoviricetes","","","Astrithrvirus",NA
"2734214","Viruses","Uroviricota","Caudoviricetes","","","Andrewvirus",NA
"2734248","Viruses","Uroviricota","Caudoviricetes","","","Lughvirus",NA
"2844646","Viruses","Cressdnaviricota","Repensiviricetes","Geplafuvirales","Genomoviridae","Gemyvongvirus",NA
"10261","Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Avipoxvirus",NA
"2956043","Viruses","Uroviricota","Caudoviricetes","","Zierdtviridae","Kablunavirus",NA
"2956325","Viruses","Uroviricota","Caudoviricetes","","Zierdtviridae","Pleakleyvirus",NA
"2956268","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Steigviridae","Paundivirus",NA
"2956179","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Steigviridae","Mahlunavirus",NA
"2956577","Viruses","Uroviricota","Caudoviricetes","","","Unicornvirus",NA
"2956344","Viruses","Uroviricota","Caudoviricetes","","","Purkyvirus",NA
"2956352","Viruses","Uroviricota","Caudoviricetes","","","Quesadillavirus",NA
"2560400","Viruses","Uroviricota","Caudoviricetes","","","Mimasvirus",NA
"2948640","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Bristolvirus",NA
"2734120","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Namakavirus",NA
"2843352","Viruses","Uroviricota","Caudoviricetes","","","Avanivirus",NA
"2560251","Viruses","Uroviricota","Caudoviricetes","","","Vividuovirus",NA
"2955888","Viruses","Uroviricota","Caudoviricetes","","","Finchvirus",NA
"2502431","Viruses","Uroviricota","Caudoviricetes","","","Attisvirus",NA
"2845588","Viruses","Uroviricota","Caudoviricetes","","","Tinytimothyvirus",NA
"2734129","Viruses","Uroviricota","Caudoviricetes","","","Phabquatrovirus",NA
"2955377","Viruses","Uroviricota","Caudoviricetes","","","Archimedesvirus",NA
"2843749","Viruses","Uroviricota","Caudoviricetes","","","Elmenteitavirus",NA
"1755682","Viruses","Uroviricota","Caudoviricetes","","","Woodruffvirus",NA
"2955862","Viruses","Uroviricota","Caudoviricetes","","Mesyanzhinovviridae","Epaquintavirus",NA
"2843721","Viruses","Uroviricota","Caudoviricetes","","","Anjalivirus",NA
"1849539","Viruses","Duplornaviricota","Chrymotiviricetes","Ghabrivirales","Alternaviridae","Alternavirus",NA
"1913995","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Gaprivervirus",NA
"2560383","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Moonvirus",NA
"2733098","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Brizovirus",NA
"2733968","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Votkovvirus",NA
"2560283","Viruses","Uroviricota","Caudoviricetes","","","Popoffvirus",NA
"2955429","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Besingivirus",NA
"2169910","Viruses","Uroviricota","Caudoviricetes","","","Hawkeyevirus",NA
"2845970","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Inbricusvirus",NA
"1120751","Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Secoviridae","Sadwavirus",NA
"1913642","Viruses","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus",NA
"2843069","Viruses","Uroviricota","Caudoviricetes","","","Tanisvirus",NA
"2776856","Viruses","Uroviricota","Caudoviricetes","","","Yangvirus",NA
"1698709","Viruses","Uroviricota","Caudoviricetes","","","Anayavirus",NA
"1913651","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Krischvirus",NA
"1917990","Viruses","Uroviricota","Caudoviricetes","","Herelleviridae","Bequatrovirus",NA
"2846415","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Raunefjordenvirus",NA
"2560305","Viruses","Uroviricota","Caudoviricetes","","","Marthavirus",NA
"2734284","Viruses","Uroviricota","Caudoviricetes","","","Trinevirus",NA
"2955965","Viruses","Uroviricota","Caudoviricetes","","Pachyviridae","Gundelvirus",NA
"2560486","Viruses","Uroviricota","Caudoviricetes","","","Wilnyevirus",NA
"2956223","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Nilusvirus",NA
"1982562","Viruses","Uroviricota","Caudoviricetes","","","Soupsvirus",NA
"2956429","Viruses","Uroviricota","Caudoviricetes","Kirjokansivirales","Graaviviridae","Seejivirus",NA
"2560509","Viruses","Uroviricota","Caudoviricetes","","","Sourvirus",NA
"2169731","Viruses","Uroviricota","Caudoviricetes","","","Baxtervirus",NA
"2560388","Viruses","Uroviricota","Caudoviricetes","","","Cinunavirus",NA
"2734238","Viruses","Uroviricota","Caudoviricetes","","","Goodmanvirus",NA
"2956210","Viruses","Uroviricota","Caudoviricetes","","","Myradeevirus",NA
"2734266","Viruses","Uroviricota","Caudoviricetes","","","Raleighvirus",NA
"83191","Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Deltaentomopoxvirus",NA
"190063","Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Aviadenovirus",NA
"1972685","Viruses","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Almendravirus",NA
"2845700","Viruses","Negarnaviricota","Monjiviricetes","Jingchuvirales","Chuviridae","Odonatavirus",NA
"1983561","Viruses","Kitrinoviricota","Magsaviricetes","Nodamuvirales","Sinhaliviridae","Sinaivirus",NA
"2734044","Viruses","Uroviricota","Caudoviricetes","","Herelleviridae","Schiekvirus",NA
"2560160","Viruses","Uroviricota","Caudoviricetes","","Herelleviridae","Kochikohdavirus",NA
"1982246","Viruses","Uroviricota","Caudoviricetes","","","Incheonvirus",NA
"2843726","Viruses","Uroviricota","Caudoviricetes","","","Kuleanavirus",NA
"2560491","Viruses","Uroviricota","Caudoviricetes","","","Emalynvirus",NA
"1985325","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Jiaodavirus",NA
"50292","Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Cytomegalovirus",NA
"334203","Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Mupapillomavirus",NA
"1972593","Viruses","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Ephemerovirus",NA
"1980523","Viruses","Negarnaviricota","Ellioviricetes","Bunyavirales","Nairoviridae","Orthonairovirus",NA
"2170039","Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Secoviridae","Nepovirus",NA
"2560539","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Sugarlandvirus",NA
"187218","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Tequintavirus",NA
"1985729","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Limelightvirus",NA
"1985737","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Eracentumvirus",NA
"2734231","Viruses","Uroviricota","Caudoviricetes","","","Feofaniavirus",NA
"2906468","Viruses","Uroviricota","Caudoviricetes","","Peduoviridae","Kisquattuordecimvirus",NA
"2955751","Viruses","Uroviricota","Caudoviricetes","","","Deseoctovirus",NA
"2733156","Viruses","Uroviricota","Caudoviricetes","","","Getalongvirus",NA
"1198140","Viruses","Uroviricota","Caudoviricetes","","","Felixounavirus",NA
"2956390","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Salvovirus",NA
"2734159","Viruses","Uroviricota","Caudoviricetes","","","Hungariovirus",NA
"2734249","Viruses","Uroviricota","Caudoviricetes","","","Majavirus",NA
"1918726","Viruses","Uroviricota","Caudoviricetes","","","Jilinvirus",NA
"1982595","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Luzseptimavirus",NA
"2956185","Viruses","Uroviricota","Caudoviricetes","","","Manovirus",NA
"2846185","Viruses","Uroviricota","Caudoviricetes","","","Parlovirus",NA
"2843355","Viruses","Uroviricota","Caudoviricetes","","","Bakolyvirus",NA
"2734216","Viruses","Uroviricota","Caudoviricetes","","","Apricotvirus",NA
"2956401","Viruses","Uroviricota","Caudoviricetes","","","Schmidtvirus",NA
"2560489","Viruses","Uroviricota","Caudoviricetes","","","Britbratvirus",NA
"2734236","Viruses","Uroviricota","Caudoviricetes","","","Gillianvirus",NA
"2843639","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Presleyvirus",NA
"2170216","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Ithacavirus",NA
"2169532","Viruses","Uroviricota","Caudoviricetes","","Ackermannviridae","Agtrevirus",NA
"2841302","Viruses","Uroviricota","Caudoviricetes","","Ackermannviridae","Tedavirus",NA
"2956382","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Roskildevirus",NA
"235201","Viruses","Uroviricota","Caudoviricetes","","","Coetzeevirus",NA
"2560778","Viruses","Uroviricota","Caudoviricetes","","","Lacusarxvirus",NA
"2955710","Viruses","Uroviricota","Caudoviricetes","","","Coatlandelriovirus",NA
"2845950","Viruses","Uroviricota","Caudoviricetes","","Zobellviridae","Melvirus",NA
"2955861","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Intestiviridae","Endlipuvirus",NA
"2843729","Viruses","Uroviricota","Caudoviricetes","","","Mufasoctovirus",NA
"93386","Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Mardivirus",NA
"1910991","Viruses","Uroviricota","Caudoviricetes","","","Jerseyvirus",NA
"2955512","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Bohxovirus",NA
"2734030","Viruses","Uroviricota","Caudoviricetes","","Drexlerviridae","Sauletekiovirus",NA
"2844166","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Yonginvirus",NA
"2733146","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Mukerjeevirus",NA
"2863195","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Cbunavirus",NA
"2732036","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Haartmanvirus",NA
"233894","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Tulanevirus",NA
"2734110","Viruses","Uroviricota","Caudoviricetes","","","Heilongjiangvirus",NA
"194966","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Zindervirus",NA
"2846064","Viruses","Uroviricota","Caudoviricetes","","","Whackvirus",NA
"1176146","Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Rhopapillomavirus",NA
"2733999","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Shenzhenvirus",NA
"2733954","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Scottvirus",NA
"2733656","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Pifdecavirus",NA
"2723896","Viruses","Uroviricota","Caudoviricetes","","","Mydovirus",NA
"2946819","Viruses","Uroviricota","Caudoviricetes","","","Benedictvirus",NA
"1982225","Viruses","Uroviricota","Caudoviricetes","","","Jenstvirus",NA
"2844289","Viruses","Uroviricota","Caudoviricetes","","Duneviridae","Labanvirus",NA
"1623283","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Chivirus",NA
"2843766","Viruses","Uroviricota","Caudoviricetes","","Herelleviridae","Eldridgevirus",NA
"2560608","Viruses","Uroviricota","Caudoviricetes","","","Tortellinivirus",NA
"2955599","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Cenphatecvirus",NA
"2843650","Viruses","Uroviricota","Caudoviricetes","","","Plateaulakevirus",NA
"2844158","Viruses","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Vesiculovirus",NA
"10497","Viruses","Nucleocytoviricota","Pokkesviricetes","Asfuvirales","Asfarviridae","Asfivirus",NA
"2956010","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Jiangsuvirus",NA
"2955384","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Aurodevirus",NA
"1980915","Viruses","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Novirhabdovirus",NA
"2560545","Viruses","Uroviricota","Caudoviricetes","","","Alcyoneusvirus",NA
"2560366","Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Dicipivirus",NA
"2843841","Viruses","Taleaviricota","Tokiviricetes","Primavirales","Tristromaviridae","Betatristromavirus",NA
"75387","Viruses","Kitrinoviricota","Alsuviricetes","Tymovirales","Betaflexiviridae","Foveavirus",NA
"1177752","Viruses","Kitrinoviricota","Alsuviricetes","Martellivirales","Closteroviridae","Velarivirus",NA
"1636618","Viruses","Uroviricota","Caudoviricetes","","","Fletchervirus",NA
"154334","Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Rhadinovirus",NA
"2734466","Viruses","Negarnaviricota","Ellioviricetes","Bunyavirales","Phenuiviridae","Phlebovirus",NA
"1852629","Viruses","Uroviricota","Caudoviricetes","","","Vieuvirus",NA
"2560561","Viruses","Uroviricota","Caudoviricetes","","Herelleviridae","Pecentumvirus",NA
"2955956","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Glaucusvirus",NA
"2733115","Viruses","Uroviricota","Caudoviricetes","","","Naesvirus",NA
"57119","Viruses","Cressdnaviricota","Repensiviricetes","Geplafuvirales","Geminiviridae","Mastrevirus",NA
"1982238","Viruses","Uroviricota","Caudoviricetes","","","Kelleziovirus",NA
"2734187","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Shizishanvirus",NA
"2843778","Viruses","Uroviricota","Caudoviricetes","","","Pemunavirus",NA
"1978546","Viruses","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Ledantevirus",NA
"1236573","Viruses","Uroviricota","Caudoviricetes","","","Lwoffvirus",NA
"1982096","Viruses","Uroviricota","Caudoviricetes","","Mesyanzhinovviridae","Abidjanvirus",NA
"2734286","Viruses","Uroviricota","Caudoviricetes","","","Vashvirus",NA
"298338","Viruses","Uroviricota","Caudoviricetes","","Herelleviridae","Salchichonvirus",NA
"1984788","Viruses","Uroviricota","Caudoviricetes","","","Jimmervirus",NA
"1984774","Viruses","Uroviricota","Caudoviricetes","","","Abouovirus",NA
"2843759","Viruses","Uroviricota","Caudoviricetes","","","Camtrevirus",NA
"2948823","Viruses","Uroviricota","Caudoviricetes","Thumleimavirales","Hafunaviridae","Mincapvirus",NA
"1623290","Viruses","Uroviricota","Caudoviricetes","","","Cecivirus",NA
"2843752","Viruses","Uroviricota","Caudoviricetes","","","Jarrellvirus",NA
"2845688","Viruses","Uroviricota","Caudoviricetes","","","Ravarandavirus",NA
"2844151","Viruses","Uroviricota","Caudoviricetes","","Rountreeviridae","Minhovirus",NA
"40058","Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Orbivirus",NA
"2734078","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Acionnavirus",NA
"181082","Viruses","Nucleocytoviricota","Megaviricetes","Algavirales","Phycodnaviridae","Coccolithovirus",NA
"1913653","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Gelderlandvirus",NA
"2560598","Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Mischivirus",NA
"1913655","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Karamvirus",NA
"2956206","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Mosugukvirus",NA
"2732970","Viruses","Uroviricota","Caudoviricetes","","Herelleviridae","Harbinvirus",NA
"2560189","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Novosibvirus",NA
"2733321","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Pettyvirus",NA
"2733372","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Panjvirus",NA
"2733591","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Higashivirus",NA
"2560685","Viruses","Uroviricota","Caudoviricetes","","","Otagovirus",NA
"2846232","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Huelvavirus",NA
"2956650","Viruses","Uroviricota","Caudoviricetes","","","Vipetofemvirus",NA
"2734074","Viruses","Uroviricota","Caudoviricetes","","Peduoviridae","Simpcentumvirus",NA
"1982248","Viruses","Uroviricota","Caudoviricetes","","","Inhavirus",NA
"2560719","Viruses","Uroviricota","Caudoviricetes","","","Holosalinivirus",NA
"2560596","Viruses","Uroviricota","Caudoviricetes","","","Pikminvirus",NA
"2955604","Viruses","Uroviricota","Caudoviricetes","","Vertoviridae","Chaovirus",NA
"2845405","Viruses","Uroviricota","Caudoviricetes","","","Fremauxvirus",NA
"1984776","Viruses","Uroviricota","Caudoviricetes","","","Agricanvirus",NA
"2560094","Viruses","Uroviricota","Caudoviricetes","","","Asteriusvirus",NA
"2734251","Viruses","Uroviricota","Caudoviricetes","","","Maxrubnervirus",NA
"39444","Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Oryzopoxvirus",NA
"2955762","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Intestiviridae","Diorhovirus",NA
"2948826","Viruses","Uroviricota","Caudoviricetes","","Molycolviridae","Mollyvirus",NA
"2560592","Viruses","Uroviricota","Caudoviricetes","","","Farahnazvirus",NA
"2734277","Viruses","Uroviricota","Caudoviricetes","","","Schubertvirus",NA
"2956385","Viruses","Uroviricota","Caudoviricetes","","","Sagamiharavirus",NA
"1920762","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Litunavirus",NA
"2734018","Viruses","Uroviricota","Caudoviricetes","","Drexlerviridae","Warwickvirus",NA
"2845135","Viruses","Uroviricota","Caudoviricetes","","","Lacnuvirus",NA
"1981153","Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Bossavirus",NA
"2560707","Viruses","Negarnaviricota","Ellioviricetes","Bunyavirales","Peribunyaviridae","Pacuvirus",NA
"2844505","Viruses","Cressdnaviricota","Repensiviricetes","Geplafuvirales","Genomoviridae","Gemycircularvirus",NA
"2734115","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Libanvirus",NA
"2846414","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Aorunvirus",NA
"2846603","Viruses","Uroviricota","Caudoviricetes","","Zobellviridae","Icepovirus",NA
"2560286","Viruses","Uroviricota","Caudoviricetes","","","Polybotosvirus",NA
"2946830","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Birpovirus",NA
"2560835","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Vipunavirus",NA
"2560514","Viruses","Uroviricota","Caudoviricetes","","","Yvonnevirus",NA
"1921704","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Tegunavirus",NA
"2734563","Viruses","Artverviricota","Revtraviricetes","Ortervirales","Caulimoviridae","Dioscovirus",NA
"1080799","Viruses","Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Potyvirus",NA
"240426","Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Sciuripoxvirus",NA
"2003672","Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Atadenovirus",NA
