"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"451","Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Tatlockia",NA
"393765","Bacteria","Pseudomonadota","Gammaproteobacteria","","","Candidatus Endoriftia",NA
"186490","Bacteria","Pseudomonadota","Gammaproteobacteria","","","Candidatus Baumannia",NA
"2303331","Bacteria","Pseudomonadota","Gammaproteobacteria","Nevskiales","Sinobacteraceae","Solimonas",NA
"465721","Bacteria","Pseudomonadota","Gammaproteobacteria","Nevskiales","Steroidobacteraceae","Steroidobacter",NA
"2718","Bacteria","Pseudomonadota","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Cardiobacterium",NA
"2183911","Bacteria","Pseudomonadota","Gammaproteobacteria","Salinisphaerales","Salinisphaeraceae","Salinisphaera",NA
"1620215","Bacteria","Pseudomonadota","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfuricaulis",NA
"1810504","Bacteria","Pseudomonadota","Gammaproteobacteria","Immundisolibacterales","Immundisolibacteraceae","Immundisolibacter",NA
"914150","Bacteria","Pseudomonadota","Gammaproteobacteria","Kangiellales","Kangiellaceae","Kangiella",NA
"119219","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus",NA
"356302","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Chitinimonas",NA
"1553431","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Mycoavidus",NA
"225991","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas",NA
"80878","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax",NA
"1842537","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",NA
"2816950","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Ottowia",NA
"2109913","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Melaminivora",NA
"2116657","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pulveribacter",NA
"1436290","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Candidatus Symbiobacter",NA
"2058625","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Undibacterium",NA
"217203","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter",NA
"511","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Alcaligenes",NA
"310575","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Advenella",NA
"1050370","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","","Thiomonas",NA
"1296669","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","","Aquabacterium",NA
"28068","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Rubrivivax",NA
"639200","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Sphaerotilus",NA
"105560","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Methylibium",NA
"36863","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Ideonella",NA
"1796652","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Turicimonas",NA
"490","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria",NA
"63","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Vitreoscilla",NA
"505","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Kingella",NA
"535","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Chromobacteriaceae","Chromobacterium",NA
"1906741","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Chromobacteriaceae","Jeongeupia",NA
"76259","Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Azonexaceae","Ferribacterium",NA
"1981880","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Sterolibacteriaceae","Denitratisoma",NA
"157592","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Sterolibacteriaceae","Sterolibacterium",NA
"1682490","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Gallionellaceae","Ferrigenium",NA
"2732067","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Usitatibacteraceae","Usitatibacter",NA
"359408","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Methylophilaceae","Methylotenera",NA
"36861","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Thiobacillaceae","Thiobacillus",NA
"171865","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Sulfuricellaceae","Sulfuriferula",NA
"2591109","Bacteria","Pseudomonadota","Betaproteobacteria","","Casimicrobiaceae","Casimicrobium",NA
"46125","Bacteria","Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia",NA
"28037","Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"1358","Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus",NA
"468911","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Liquorilactobacillus",NA
"1296540","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Paucilactobacillus",NA
"46124","Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella",NA
"29394","Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum",NA
"37734","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",NA
"2738","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus",NA
"2708346","Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Jeotgalicoccus",NA
"129337","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Geobacillus",NA
"2991053","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Fictibacillus",NA
"2745198","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Metabacillus",NA
"2213194","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Paraliobacillus",NA
"1449","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Amphibacillus",NA
"1532552","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Anaerobacillus",NA
"1465","Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus",NA
"405212","Bacteria","Bacillota","Bacilli","Bacillales","Alicyclobacillaceae","Alicyclobacillus",NA
"1380685","Bacteria","Bacillota","Bacilli","Bacillales","Thermoactinomycetaceae","Kroppenstedtia",NA
"37482","Bacteria","Bacillota","Bacilli","Bacillales","Thermoactinomycetaceae","Laceyella",NA
"41170","Bacteria","Bacillota","Bacilli","Bacillales","","Exiguobacterium",NA
"88431","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Dorea",NA
"29370","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lacrimispora",NA
"2763667","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Wansuia",NA
"36835","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Tyzzerella",NA
"617123","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoanaerobaculum",NA
"168384","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Marvinbryantia",NA
"1286698","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Crassaminicella",NA
"853","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium",NA
"1796620","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Acutalibacter",NA
"2780922","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Solibaculum",NA
"2830675","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Dysosmobacter",NA
"2507162","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Caproiciproducens",NA
"2488810","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminiclostridium",NA
"292800","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Flavonifractor",NA
"143361","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Filifactor",NA
"1505","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Paeniclostridium",NA
"49338","Bacteria","Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Desulfitobacterium",NA
"51197","Bacteria","Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Syntrophobotulus",NA
"2546351","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiales Family XVII. Incertae Sedis","Thermaerobacter",NA
"35701","Bacteria","Bacillota","Clostridia","Eubacteriales","Heliobacteriaceae","Heliomicrobium",NA
"338645","Bacteria","Bacillota","Clostridia","Eubacteriales","Syntrophomonadaceae","Candidatus Contubernalis",NA
"2086585","Bacteria","Bacillota","Clostridia","Eubacteriales","Christensenellaceae","Christensenella",NA
"2173034","Bacteria","Bacillota","Clostridia","Eubacteriales","Vallitaleaceae","Petrocella",NA
"1517","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Thermoanaerobacterium",NA
"44000","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Caldicellulosiruptor",NA
"2331","Bacteria","Bacillota","Clostridia","Halanaerobiales","Halanaerobiaceae","Halanaerobium",NA
"1323375","Bacteria","Bacillota","Clostridia","Halanaerobiales","","Anoxybacter",NA
"499229","Bacteria","Bacillota","Clostridia","Thermosediminibacterales","Tepidanaerobacteraceae","Tepidanaerobacter",NA
"2316383","Bacteria","Bacillota","Clostridia","Thermosediminibacterales","Tepidanaerobacteraceae","Biomaibacter",NA
"29466","Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Veillonella",NA
"1930071","Bacteria","Bacillota","Negativicutes","Selenomonadales","Sporomusaceae","Methylomusa",NA
"2806552","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Bulleidia",NA
"1702221","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibaculum",NA
"1796635","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longicatena",NA
"1556","Bacteria","Bacillota","Tissierellia","Tissierellales","Gottschalkiaceae","Gottschalkia",NA
"2018025","Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Kitasatospora",NA
"2704468","Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptacidiphilus",NA
"2126346","Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Peterkaempfera",NA
"29303","Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptantibioticus",NA
"36805","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microbacterium",NA
"453304","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agromyces",NA
"1784719","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Leucobacter",NA
"2708338","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Salinibacterium",NA
"1978566","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Cryobacterium",NA
"2419774","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Protaetiibacter",NA
"2596912","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Glaciihabitans",NA
"412690","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microterricola",NA
"2895559","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Subtercola",NA
"2968831","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Aquiluna",NA
"2866588","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Pseudoclavibacter",NA
"2419771","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Gryllotalpicola",NA
"2599293","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Humibacter",NA
"43675","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Rothia",NA
"37930","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Glutamicibacter",NA
"1270","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Micrococcus",NA
"57494","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Nesterenkonia",NA
"1618207","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Psychromicrobium",NA
"1630135","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermabacteraceae","Dermabacter",NA
"472569","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermabacteraceae","Devriesea",NA
"2904523","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Allobranchiibius",NA
"2603206","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Ruaniaceae","Ruania",NA
"2881056","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Demequinaceae","Demequina",NA
"1863","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermatophilaceae","Dermatophilus",NA
"1763","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium",NA
"36809","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacteroides",NA
"29314","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacter",NA
"1069220","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacillus",NA
"1828","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus",NA
"38304","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium",NA
"39122","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Skermania",NA
"546874","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Microlunatus",NA
"1610493","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Tessaracoccus",NA
"2760308","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Propioniciclava",NA
"1749","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Acidipropionibacterium",NA
"675864","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Auraticoccus",NA
"2662261","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Raineyella",NA
"1750","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Arachnia",NA
"546871","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Friedmanniella",NA
"2708082","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Mumia",NA
"2908642","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Solicola",NA
"117157","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Actinopolymorphaceae","Actinopolymorpha",NA
"1813","Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis",NA
"2802641","Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Kutzneria",NA
"2951806","Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Lentzea",NA
"1653480","Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Alloactinosynnema",NA
"2268449","Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Actinokineospora",NA
"946334","Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Actinoplanes",NA
"2728827","Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Catellatospora",NA
"624315","Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Phytohabitans",NA
"544580","Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"2733571","Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Trueperella",NA
"1282737","Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Flaviflexus",NA
"59505","Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Actinotignum",NA
"2758440","Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Changpingibacter",NA
"46165","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Thermomonosporaceae","Actinomadura",NA
"2001","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Streptosporangium",NA
"2006","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Thermobispora",NA
"163604","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsaceae","Nocardiopsis",NA
"2820884","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsaceae","Spiractinospora",NA
"2851567","Bacteria","Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Modestobacter",NA
"138336","Bacteria","Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Blastococcus",NA
"1861","Bacteria","Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Geodermatophilus",NA
"298654","Bacteria","Actinomycetota","Actinomycetes","Frankiales","Frankiaceae","Frankia",NA
"53461","Bacteria","Actinomycetota","Actinomycetes","Nakamurellales","Nakamurellaceae","Nakamurella",NA
"414996","Bacteria","Actinomycetota","Actinomycetes","Actinopolysporales","Actinopolysporaceae","Actinopolyspora",NA
"283811","Bacteria","Actinomycetota","Actinomycetes","Glycomycetales","Glycomycetaceae","Stackebrandtia",NA
"2811108","Bacteria","Actinomycetota","Actinomycetes","Glycomycetales","Glycomycetaceae","Natronoglycomyces",NA
"1382","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella",NA
"2779519","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Thermophilibacter",NA
"712157","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium",NA
"74426","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella",NA
"191495","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Conexibacteraceae","Conexibacter",NA
"2949664","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Paraconexibacteraceae","Paraconexibacter",NA
"2884022","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Capillimicrobiaceae","Capillimicrobium",NA
"2722752","Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Iamia",NA
"53635","Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","Acidimicrobium",NA
"467094","Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales","Ilumatobacteraceae","Ilumatobacter",NA
"2997333","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Baekduiaceae","Baekduia",NA
"1670830","Bacteria","Actinomycetota","Nitriliruptoria","Egicoccales","Egicoccaceae","Egicoccus",NA
"1608957","Bacteria","Actinomycetota","Nitriliruptoria","Euzebyales","Euzebyaceae","Euzebya",NA
"1670831","Bacteria","Actinomycetota","Nitriliruptoria","Egibacterales","Egibacteraceae","Egibacter",NA
"1173263","Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Synechococcaceae","Synechococcus",NA
"59930","Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Prochlorococcaceae","Cyanobium",NA
"1147","Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Merismopediaceae","Synechocystis",NA
"1173032","Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Chamaesiphonaceae","Chamaesiphon",NA
"77021","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae","Cylindrospermopsis",NA
"289435","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae","Sphaerospermopsis",NA
"54304","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Microcoleaceae","Planktothrix",NA
"119532","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Microcoleaceae","Microcoleus",NA
"1173025","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Coleofasciculaceae","Geitlerinema",NA
"482564","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Oscillatoriaceae","Oscillatoria",NA
"1155739","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Oscillatoriaceae","Moorena",NA
"222819","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","","Koinonema",NA
"713887","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae","Candidatus Atelocyanobacterium",NA
"1615909","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Chroococcaceae","Geminocystis",NA
"379064","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Geminocystaceae","Cyanobacterium",NA
"1752064","Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Leptolyngbyaceae","Leptolyngbya",NA
"2917832","Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Leptolyngbyaceae","Leptothermofonsia",NA
"2303528","Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Oculatellaceae","Thermoleptolyngbya",NA
"102116","Bacteria","Cyanobacteriota","Cyanophyceae","Pleurocapsales","Dermocarpellaceae","Stanieria",NA
"118163","Bacteria","Cyanobacteriota","Cyanophyceae","Pleurocapsales","Hyellaceae","Pleurocapsa",NA
"2080419","Bacteria","Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus",NA
"274","Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae","Thermus",NA
"186192","Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae","Marinithermus",NA
"2735436","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Mariniplasma",NA
"61635","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Paracholeplasma",NA
"2782163","Bacteria","Mycoplasmatota","Candidatus Izimaplasma","Candidatus Izemoplasmatales","Candidatus Izemoplasmataceae","Xianfuyuplasma",NA
"3004094","Bacteria","Chloroflexota","Tepidiformia","Tepidiformales","Tepidiformaceae","Tepidiforma",NA
"913107","Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","Anaerolineaceae","Pelolinea",NA
"2509675","Bacteria","Chloroflexota","Ktedonobacteria","Ktedonobacterales","Ktedonosporobacteraceae","Ktedonosporobacter",NA
"1536648","Bacteria","Chloroflexota","Dehalococcoidia","","","Dehalogenimonas",NA
"1005039","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Fimbriimonas",NA
"165179","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"28127","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hoylesella",NA
"454155","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella",NA
"816","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"712435","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas",NA
"823","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",NA
"2681766","Bacteria","Bacteroidota","Bacteroidia","Marinilabiliales","Prolixibacteraceae","Maribellus",NA
"2694929","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter",NA
"2698458","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Nibribacter",NA
"2057025","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma",NA
"2674997","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Cytophagaceae","Tellurirhabdus",NA
"2516557","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Cytophagaceae","Aquirufa",NA
"2916755","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Spirosomaceae","Emticicia",NA
"2772483","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Cyclobacteriaceae","Algoriphagus",NA
"1085624","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Persicobacteraceae","Persicobacter",NA
"2321403","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Fulvivirgaceae","Chryseolinea",NA
"2715131","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Mangrovivirgaceae","Mangrovivirga",NA
"2126553","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gramella",NA
"57029","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Psychroflexus",NA
"584609","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA
"1790137","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Wenyingzhuangia",NA
"1714849","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Aquimarina",NA
"1453352","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Sediminicola",NA
"252307","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Robiginitalea",NA
"2027857","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Mariniflexile",NA
"1653831","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Blattabacteriaceae","Blattabacterium",NA
"253245","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Schleiferiaceae","Owenweeksia",NA
"496056","Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Anseongella",NA
"2502779","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Pseudocnuella",NA
"354356","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Niastella",NA
"2838157","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavihumibacter",NA
"661488","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Pseudobacter",NA
