"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2756","Bacteria","Bacillota","Bacilli","Bacillales","Listeriaceae","Brochothrix",NA
"405212","Bacteria","Bacillota","Bacilli","Bacillales","Alicyclobacillaceae","Alicyclobacillus",NA
"1903704","Bacteria","Bacillota","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
"37482","Bacteria","Bacillota","Bacilli","Bacillales","Thermoactinomycetaceae","Laceyella",NA
"2026","Bacteria","Bacillota","Bacilli","Bacillales","Thermoactinomycetaceae","Thermoactinomyces",NA
"1471761","Bacteria","Bacillota","Bacilli","Bacillales","Thermoactinomycetaceae","Novibacillus",NA
"1125966","Bacteria","Bacillota","Bacilli","Bacillales","Thermoactinomycetaceae","Polycladomyces",NA
"269673","Bacteria","Bacillota","Bacilli","Bacillales","Sporolactobacillaceae","Sporolactobacillus",NA
"51665","Bacteria","Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus",NA
"89093","Bacteria","Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Ignavigranum",NA
"2036206","Bacteria","Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Suicoccus",NA
"46125","Bacteria","Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia",NA
"1350","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",NA
"2738","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus",NA
"51669","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Tetragenococcus",NA
"33970","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus",NA
"28037","Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"1359","Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus",NA
"1587","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA
"60520","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus",NA
"1246","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc",NA
"137591","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Weissella",NA
"1624","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus",NA
"1580","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Levilactobacillus",NA
"1610","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Loigolactobacillus",NA
"148814","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Apilactobacillus",NA
"83526","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Companilactobacillus",NA
"1296540","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Paucilactobacillus",NA
"1603","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Amylolactobacillus",NA
"304207","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Schleiferilactobacillus",NA
"1303590","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Bombilactobacillus",NA
"147709","Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium",NA
"1868793","Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Jeotgalibaca",NA
"29394","Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum",NA
"46124","Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella",NA
"36845","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium",NA
"1286698","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Crassaminicella",NA
"2731219","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Alkaliphilus",NA
"1490","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Paraclostridium",NA
"1734049","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Serpentinicella",NA
"1424294","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Geosporobacter",NA
"2726954","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Sarcina",NA
"2576307","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Caloramator",NA
"2999116","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Oceanirhabdus",NA
"154046","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Hungatella",NA
"1041504","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Candidatus Arthromitus",NA
"1498","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Hathewaya",NA
"2696063","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Anaerocolumna",NA
"418240","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Blautia",NA
"29370","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lacrimispora",NA
"66219","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium",NA
"2785025","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Anaeromicropila",NA
"88431","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Dorea",NA
"166486","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia",NA
"33038","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter",NA
"45851","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Butyrivibrio",NA
"2763672","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Simiaoa",NA
"39488","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Anaerobutyricum",NA
"1679721","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Herbinix",NA
"649756","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes",NA
"410072","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus",NA
"617123","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoanaerobaculum",NA
"39485","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospira",NA
"2823316","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Faecalicatena",NA
"2763670","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Wujia",NA
"2068655","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Novisyntrophococcus",NA
"2934315","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Anaeropeptidivorans",NA
"36835","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Tyzzerella",NA
"185007","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Pseudobutyrivibrio",NA
"28446","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Anaerotignum",NA
"1653434","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Sellimonas",NA
"339862","Bacteria","Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Desulfosporosinus",NA
"55583","Bacteria","Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Dehalobacter",NA
"853","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium",NA
"2488810","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminiclostridium",NA
"84032","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoclostridium",NA
"292800","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Flavonifractor",NA
"1160721","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus",NA
"169435","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus",NA
"2714358","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Pusillibacter",NA
"2714355","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Vescimonas",NA
"2763056","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Oscillibacter",NA
"253239","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ethanoligenens",NA
"2507162","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Caproiciproducens",NA
"1550024","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruthenibacterium",NA
"1981510","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Monoglobus",NA
"1510","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Thermoclostridium",NA
"2780922","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Solibaculum",NA
"1496","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Clostridioides",NA
"1507512","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Romboutsia",NA
"1731","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptoclostridium",NA
"1505","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Paeniclostridium",NA
"2813371","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Terrisporobacter",NA
"89152","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptacetobacter",NA
"3003601","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptostreptococcus",NA
"1511","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Acetoanaerobium",NA
"2925782","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Tepidibacter",NA
"938288","Bacteria","Bacillota","Clostridia","Eubacteriales","","Fenollaria",NA
"114527","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriales Family XIII. Incertae Sedis","Mogibacterium",NA
"2546351","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiales Family XVII. Incertae Sedis","Thermaerobacter",NA
"2610895","Bacteria","Bacillota","Clostridia","Eubacteriales","","Flintibacter",NA
"2086584","Bacteria","Bacillota","Clostridia","Eubacteriales","","Massilistercora",NA
"39496","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium",NA
"52694","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Acetobacterium",NA
"2815577","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Alkalibacter",NA
"1564","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Desulforamulus",NA
"1761012","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Candidatus Formimonas",NA
"58138","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Desulfofarcimen",NA
"1185412","Bacteria","Bacillota","Clostridia","Eubacteriales","Vallitaleaceae","Vallitalea",NA
"2173034","Bacteria","Bacillota","Clostridia","Eubacteriales","Vallitaleaceae","Petrocella",NA
"698776","Bacteria","Bacillota","Clostridia","Eubacteriales","Cellulosilyticaceae","Cellulosilyticum",NA
"86170","Bacteria","Bacillota","Clostridia","Eubacteriales","Syntrophomonadaceae","Syntrophothermus",NA
"2293317","Bacteria","Bacillota","Clostridia","Eubacteriales","Syntrophomonadaceae","Candidatus Syntrophocurvum",NA
"863","Bacteria","Bacillota","Clostridia","Eubacteriales","Syntrophomonadaceae","Syntrophomonas",NA
"338645","Bacteria","Bacillota","Clostridia","Eubacteriales","Syntrophomonadaceae","Candidatus Contubernalis",NA
"356322","Bacteria","Bacillota","Clostridia","Eubacteriales","Heliobacteriaceae","Heliorestis",NA
"35701","Bacteria","Bacillota","Clostridia","Eubacteriales","Heliobacteriaceae","Heliomicrobium",NA
"102134","Bacteria","Bacillota","Clostridia","Eubacteriales","Desulfallaceae","Desulfoscipio",NA
"2731377","Bacteria","Bacillota","Clostridia","Eubacteriales","Proteinivoraceae","Alkalicella",NA
"863643","Bacteria","Bacillota","Clostridia","Eubacteriales","Thermincolaceae","Thermincola",NA
"2734","Bacteria","Bacillota","Clostridia","Eubacteriales","Symbiobacteriaceae","Symbiobacterium",NA
"44000","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Caldicellulosiruptor",NA
"1517","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Thermoanaerobacterium",NA
"1754","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermoanaerobacter",NA
"2796927","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Gelria",NA
"42838","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Ammonifex",NA
"1525","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Moorella",NA
"129958","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Carboxydothermus",NA
"161154","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermanaeromonas",NA
"911092","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Caldanaerobacter",NA
"2528593","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Zhaonellaceae","Zhaonella",NA
"2331","Bacteria","Bacillota","Clostridia","Halanaerobiales","Halanaerobiaceae","Halanaerobium",NA
"2682810","Bacteria","Bacillota","Clostridia","Halanaerobiales","Halanaerobiaceae","Iocasia",NA
"28187","Bacteria","Bacillota","Clostridia","Halanaerobiales","Halobacteroidaceae","Acetohalobium",NA
"42422","Bacteria","Bacillota","Clostridia","Halanaerobiales","Halobacteroidaceae","Halobacteroides",NA
"375929","Bacteria","Bacillota","Clostridia","Natranaerobiales","Natranaerobiaceae","Natranaerobius",NA
"2316383","Bacteria","Bacillota","Clostridia","Thermosediminibacterales","Tepidanaerobacteraceae","Biomaibacter",NA
"291990","Bacteria","Bacillota","Clostridia","Thermosediminibacterales","Thermosediminibacteraceae","Thermosediminibacter",NA
"2899121","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Tannockella",NA
"1796635","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longicatena",NA
"1982626","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibacillus",NA
"2487118","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Intestinibaculum",NA
"2583452","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacterium",NA
"39483","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalitalea",NA
"1547","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Thomasclavelia",NA
"100886","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium",NA
"191303","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter",NA
"365349","Bacteria","Bacillota","Negativicutes","Selenomonadales","Sporomusaceae","Pelosinus",NA
"2377","Bacteria","Bacillota","Negativicutes","Selenomonadales","Sporomusaceae","Sporomusa",NA
"1930071","Bacteria","Bacillota","Negativicutes","Selenomonadales","Sporomusaceae","Methylomusa",NA
"69823","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas",NA
"437897","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Megamonas",NA
"29466","Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Veillonella",NA
"907","Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera",NA
"39948","Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Dialister",NA
"33025","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",NA
"33033","Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Parvimonas",NA
"2931922","Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Miniphocaeibacter",NA
"40091","Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Helcococcus",NA
"1260","Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia",NA
"1852373","Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Murdochiella",NA
"1556","Bacteria","Bacillota","Tissierellia","Tissierellales","Gottschalkiaceae","Gottschalkia",NA
"1278232","Bacteria","Bacillota","Tissierellia","Tissierellales","Tepidimicrobiaceae","Keratinibaculum",NA
"45497","Bacteria","Bacillota","Tissierellia","Tissierellales","Tepidimicrobiaceae","Schnuerera",NA
"1582259","Bacteria","Bacillota","Tissierellia","Tissierellales","Tissierellaceae","Gudongella",NA
"116090","Bacteria","Bacillota","Tissierellia","Tissierellales","Thermohalobacteraceae","Caloranaerobacter",NA
"2816908","Bacteria","Bacillota","Tissierellia","","","Sedimentibacter",NA
"46507","Bacteria","Bacillota","Tissierellia","","","Ezakiella",NA
"2035","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Curtobacterium",NA
"33882","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microbacterium",NA
"2994664","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Frigoribacterium",NA
"453304","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agromyces",NA
"28447","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Clavibacter",NA
"2609252","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Rathayibacter",NA
"1784719","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Leucobacter",NA
"150026","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Leifsonia",NA
"2933290","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agrococcus",NA
"2480625","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Plantibacter",NA
"2708338","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Salinibacterium",NA
"1978566","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Cryobacterium",NA
"1795630","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Frondihabitans",NA
"1804990","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microcella",NA
"2419774","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Protaetiibacter",NA
"412690","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microterricola",NA
"2735133","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Herbiconiux",NA
"529884","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Rhodoluna",NA
"2079792","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Mycetocola",NA
"1619308","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Cnuibacter",NA
"2419771","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Gryllotalpicola",NA
"2985506","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Homoserinibacter",NA
"2599293","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Humibacter",NA
"674079","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Marisediminicola",NA
"2596912","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Glaciihabitans",NA
"1729695","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Gulosibacter",NA
"1159327","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Pontimonas",NA
"2683590","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Diaminobutyricimonas",NA
"2773266","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agreia",NA
"1987356","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Aurantimicrobium",NA
"1179673","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Oerskovia",NA
"2591145","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Cellulomonas",NA
"2758442","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Actinotalea",NA
"545619","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Paraoerskovia",NA
"2654547","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Pseudactinotalea",NA
"37921","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter",NA
"1275","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Kocuria",NA
"728066","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter",NA
"37930","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Glutamicibacter",NA
"43675","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Rothia",NA
"1270","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Micrococcus",NA
"2986919","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Paeniglutamicibacter",NA
"1742992","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Paenarthrobacter",NA
"2567881","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Citricoccus",NA
"37927","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Sinomonas",NA
"1618207","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Psychromicrobium",NA
"556325","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Neomicrococcus",NA
"1646","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Renibacterium",NA
"57494","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Nesterenkonia",NA
"2170745","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Auritidibacter",NA
"2714931","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Sanguibacteraceae","Sanguibacter",NA
"1710","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Promicromonosporaceae","Cellulosimicrobium",NA
"2509457","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Promicromonosporaceae","Xylanimonas",NA
"139208","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Promicromonosporaceae","Isoptericola",NA
"262209","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Janibacter",NA
"2714941","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Phycicoccus",NA
"1658671","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Arsenicicoccus",NA
"443156","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Pedococcus",NA
"1813880","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Tetrasphaera",NA
"53358","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Intrasporangium",NA
"2575923","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae","Brevibacterium",NA
"556288","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermabacteraceae","Brachybacterium",NA
"1630135","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermabacteraceae","Dermabacter",NA
"2917725","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Bogoriellaceae","Georgenia",NA
"1288636","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Ornithinimicrobiaceae","Ornithinimicrobium",NA
"1078471","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Ornithinimicrobiaceae","Serinicoccus",NA
"2603206","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Ruaniaceae","Ruania",NA
"2675754","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Ruaniaceae","Occultella",NA
"2819238","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","","Pengzhenrongella",NA
"1133546","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","","Luteimicrobium",NA
"571913","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Luteipulveratus",NA
"1274","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Dermacoccus",NA
"2770551","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Yimella",NA
"2904523","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Allobranchiibius",NA
"1863","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermatophilaceae","Dermatophilus",NA
"2716227","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermatophilaceae","Gephyromycinifex",NA
"100225","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermatophilaceae","Austwickia",NA
"84757","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Beutenbergiaceae","Beutenbergia",NA
"2171623","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Beutenbergiaceae","Miniimonas",NA
"2881056","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Demequinaceae","Demequina",NA
"1276","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Kytococcaceae","Kytococcus",NA
"43674","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Jonesiaceae","Jonesia",NA
"1883","Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces",NA
"2018025","Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Kitasatospora",NA
"2704468","Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptacidiphilus",NA
"2896848","Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Yinghuangia",NA
"1436133","Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Actinacidiphila",NA
"29303","Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptantibioticus",NA
"2126346","Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Peterkaempfera",NA
"126673","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium",NA
"1763","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium",NA
"36809","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacteroides",NA
"1788","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacter",NA
