"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2955536","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Bristolvirus",NA
"2956144","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Macariavirus",NA
"2955958","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Greenvirus",NA
"2956125","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Lipsvirus",NA
"2956131","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Lowelvirus",NA
"2733092","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Atlauavirus",NA
"2734095","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Bellamyvirus",NA
"2734126","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Nodensvirus",NA
"2734120","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Namakavirus",NA
"2734103","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Cymopoleiavirus",NA
"2734102","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Charybdisvirus",NA
"2750282","Viruses","Uroviricota","Caudoviricetes","","Rountreeviridae","Andhravirus",NA
"680287","Viruses","Uroviricota","Caudoviricetes","","Rountreeviridae","Rosenblumvirus",NA
"230871","Viruses","Uroviricota","Caudoviricetes","","Rountreeviridae","Fischettivirus",NA
"1623304","Viruses","Uroviricota","Caudoviricetes","","","Moineauvirus",NA
"2955712","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Cohcovirus",NA
"2955579","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Canhaevirus",NA
"2948645","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Burzaovirus",NA
"2948643","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Buhlduvirus",NA
"2955701","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Chuhaivirus",NA
"2955511","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Blohavirus",NA
"2955559","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Buorbuivirus",NA
"2955382","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Aurodevirus",NA
"2955429","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Besingivirus",NA
"2955499","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Birpovirus",NA
"2955582","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Intestiviridae","Carjivirus",NA
"2955735","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Intestiviridae","Dabirmavirus",NA
"2955762","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Intestiviridae","Diorhovirus",NA
"2955907","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Intestiviridae","Fohxhuevirus",NA
"2956060","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Crevaviridae","Kingevirus",NA
"2956048","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Crevaviridae","Kahucivirus",NA
"2956046","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Steigviridae","Kahnovirus",NA
"2956268","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Steigviridae","Paundivirus",NA
"2955235","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Steigviridae","Akihdevirus",NA
"2956699","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Steigviridae","Wulfhauvirus",NA
"2956099","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Steigviridae","Lahndsivirus",NA
"2956255","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Steigviridae","Pamirivirus",NA
"1913654","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Gaprivervirus",NA
"2844119","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Kanagawavirus",NA
"1914165","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Dhakavirus",NA
"2956382","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Roskildevirus",NA
"2956206","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Mosugukvirus",NA
"2843629","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Lasallevirus",NA
"2842820","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Lazarusvirus",NA
"2843630","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Acajnonavirus",NA
"2560244","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Tulanevirus",NA
"1913651","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Krischvirus",NA
"1914019","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Schizotequatrovirus",NA
"1985328","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Slopekvirus",NA
"260149","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Ishigurovirus",NA
"2956010","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Jiangsuvirus",NA
"115987","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Biquartavirus",NA
"1914020","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Mylasvirus",NA
"2955700","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Chrysonvirus",NA
"2846389","Viruses","Uroviricota","Caudoviricetes","","","Menderavirus",NA
"2731985","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Tritonvirus",NA
"2732683","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Ghunavirus",NA
"2733656","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Pifdecavirus",NA
"477967","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Phikmvvirus",NA
"2733363","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Tunggulvirus",NA
"1985731","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Stubburvirus",NA
"1985711","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Friunavirus",NA
"2733315","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Daemvirus",NA
"1985736","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Pradovirus",NA
"2733921","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Jalkavirus",NA
"438482","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Voetvirus",NA
"2733595","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Risjevirus",NA
"2733957","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Sieqvirus",NA
"2733897","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Cheungvirus",NA
"2733961","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Stupnyavirus",NA
"2733906","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Foussvirus",NA
"2733959","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Stopalavirus",NA
"2733926","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Kalppathivirus",NA
"2733947","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Piedvirus",NA
"2733937","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Nohivirus",NA
"2846038","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Anchaingvirus",NA
"2733893","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Ayaqvirus",NA
"2560202","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Phimunavirus",NA
"2733892","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Ayakvirus",NA
"2733895","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Bonnellvirus",NA
"2733608","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Koutsourovirus",NA
"1147044","Viruses","Uroviricota","Caudoviricetes","","","Dubowvirus",NA
"320841","Viruses","Uroviricota","Caudoviricetes","","","Phietavirus",NA
"2948773","Viruses","Uroviricota","Caudoviricetes","","","Julieunavirus",NA
"1982903","Viruses","Uroviricota","Caudoviricetes","","","Acadianvirus",NA
"2956386","Viruses","Uroviricota","Caudoviricetes","","","Saguarovirus",NA
"2956123","Viruses","Uroviricota","Caudoviricetes","","","Lilmcdreamyvirus",NA
"2956529","Viruses","Uroviricota","Caudoviricetes","","","Thonkovirus",NA
"2842976","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Pourcelvirus",NA
"1920753","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Gamaleyavirus",NA
"2733146","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Mukerjeevirus",NA
"2845095","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Pylasvirus",NA
"2845952","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Matsuvirus",NA
"2955875","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Exceevirus",NA
"926474","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Plymouthvirus",NA
"2956556","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Triduovirus",NA
"2844120","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Eceepunavirus",NA
"2846232","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Huelvavirus",NA
"2956283","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Penintadodekavirus",NA
"2956234","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Oliverunavirus",NA
"1195070","Viruses","Uroviricota","Caudoviricetes","","","Keshuvirus",NA
"1982880","Viruses","Uroviricota","Caudoviricetes","","","Likavirus",NA
"2955567","Viruses","Uroviricota","Caudoviricetes","","","Caelumvirus",NA
"1982881","Viruses","Uroviricota","Caudoviricetes","","","Arequatrovirus",NA
"2955597","Viruses","Uroviricota","Caudoviricetes","","","Celiavirus",NA
"2956389","Viruses","Uroviricota","Caudoviricetes","","","Salutenavirus",NA
"187218","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Tequintavirus",NA
"2732017","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Epseptimavirus",NA
"2060092","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Cetovirus",NA
"2948922","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Thalassavirus",NA
"2560156","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Jesfedecavirus",NA
"2560539","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Sugarlandvirus",NA
"2560652","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Priunavirus",NA
"2733999","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Shenzhenvirus",NA
"2733994","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Hongcheonvirus",NA
"2733997","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Pogseptimavirus",NA
"2845760","Viruses","Uroviricota","Caudoviricetes","","Chaseviridae","Loessnervirus",NA
"2733975","Viruses","Uroviricota","Caudoviricetes","","Chaseviridae","Pahsextavirus",NA
"2956200","Viruses","Uroviricota","Caudoviricetes","","","Moomoovirus",NA
"2845656","Viruses","Uroviricota","Caudoviricetes","","","Squirtyvirus",NA
"186532","Viruses","Uroviricota","Caudoviricetes","","","Ceduovirus",NA
"2956015","Viruses","Uroviricota","Caudoviricetes","","","Jolieduovirus",NA
"2946813","Viruses","Uroviricota","Caudoviricetes","","","Avocadovirus",NA
"2955364","Viruses","Uroviricota","Caudoviricetes","","","Antsirabevirus",NA
"2956319","Viruses","Uroviricota","Caudoviricetes","","","Pinnievirus",NA
"1636617","Viruses","Uroviricota","Caudoviricetes","","","Firehammervirus",NA
"2956442","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Sharonstreetvirus",NA
"2955840","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Dunedinvirus",NA
"2943016","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Salvovirus",NA
"2955994","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Jacunavirus",NA
"2956433","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Seodaemunguvirus",NA
"2955942","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Gediminasvirus",NA
"2845093","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Yonseivirus",NA
"1945565","Viruses","Uroviricota","Caudoviricetes","","Drexlerviridae","Guelphvirus",NA
"355246","Viruses","Uroviricota","Caudoviricetes","","Drexlerviridae","Rtpvirus",NA
"2734004","Viruses","Uroviricota","Caudoviricetes","","Drexlerviridae","Eastlansingvirus",NA
"1920866","Viruses","Uroviricota","Caudoviricetes","","Drexlerviridae","Rogunavirus",NA
"2734005","Viruses","Uroviricota","Caudoviricetes","","Drexlerviridae","Lindendrivevirus",NA
"2732068","Viruses","Uroviricota","Caudoviricetes","","Drexlerviridae","Warwickvirus",NA
"2734030","Viruses","Uroviricota","Caudoviricetes","","Drexlerviridae","Sauletekiovirus",NA
"2842816","Viruses","Uroviricota","Caudoviricetes","","Drexlerviridae","Kyungwonvirus",NA
"2734029","Viruses","Uroviricota","Caudoviricetes","","Drexlerviridae","Nouzillyvirus",NA
"2734031","Viruses","Uroviricota","Caudoviricetes","","Drexlerviridae","Vilniusvirus",NA
"2842796","Viruses","Uroviricota","Caudoviricetes","","","Kenoshavirus",NA
"1197952","Viruses","Uroviricota","Caudoviricetes","","","Rockefellervirus",NA
"1623278","Viruses","Uroviricota","Caudoviricetes","","Vilmaviridae","Bronvirus",NA
"2948808","Viruses","Uroviricota","Caudoviricetes","","Vilmaviridae","Lumosvirus",NA
"1983751","Viruses","Uroviricota","Caudoviricetes","","Vilmaviridae","Reyvirus",NA
"1993859","Viruses","Uroviricota","Caudoviricetes","","Vilmaviridae","Wildcatvirus",NA
"2956095","Viruses","Uroviricota","Caudoviricetes","","Vilmaviridae","Kumaovirus",NA
"2560220","Viruses","Uroviricota","Caudoviricetes","","","Samistivirus",NA
"2560849","Viruses","Uroviricota","Caudoviricetes","","","Eneladusvirus",NA
"235201","Viruses","Uroviricota","Caudoviricetes","","","Coetzeevirus",NA
"2843470","Viruses","Uroviricota","Caudoviricetes","","","Vedamuthuvirus",NA
"2841283","Viruses","Uroviricota","Caudoviricetes","","Ackermannviridae","Kujavirus",NA
"2169534","Viruses","Uroviricota","Caudoviricetes","","Ackermannviridae","Limestonevirus",NA
"2169532","Viruses","Uroviricota","Caudoviricetes","","Ackermannviridae","Agtrevirus",NA
"1982098","Viruses","Uroviricota","Caudoviricetes","","Mesyanzhinovviridae","Abidjanvirus",NA
"2955515","Viruses","Uroviricota","Caudoviricetes","","Mesyanzhinovviridae","Bosavirus",NA
"2956702","Viruses","Uroviricota","Caudoviricetes","","Mesyanzhinovviridae","Xooduovirus",NA
"1299429","Viruses","Uroviricota","Caudoviricetes","","Mesyanzhinovviridae","Yuavirus",NA
"1983742","Viruses","Uroviricota","Caudoviricetes","","","Phayoncevirus",NA
"2560608","Viruses","Uroviricota","Caudoviricetes","","","Tortellinivirus",NA
"338473","Viruses","Uroviricota","Caudoviricetes","","","Dybvigvirus",NA
"1984798","Viruses","Uroviricota","Caudoviricetes","","","Perisivirus",NA
"2560778","Viruses","Uroviricota","Caudoviricetes","","","Lacusarxvirus",NA
"2948775","Viruses","Uroviricota","Caudoviricetes","","","Justusliebigvirus",NA
"2948917","Viruses","Uroviricota","Caudoviricetes","","Zierdtviridae","Sukkupivirus",NA
"2948912","Viruses","Uroviricota","Caudoviricetes","","Zierdtviridae","Skysandvirus",NA
"2948710","Viruses","Uroviricota","Caudoviricetes","","Zierdtviridae","Foxborovirus",NA
"2956325","Viruses","Uroviricota","Caudoviricetes","","Zierdtviridae","Pleakleyvirus",NA
"2843351","Viruses","Uroviricota","Caudoviricetes","","","Audreyjarvisvirus",NA
"2956713","Viruses","Uroviricota","Caudoviricetes","","","Zitchvirus",NA
"1198140","Viruses","Uroviricota","Caudoviricetes","","","Felixounavirus",NA
"1985307","Viruses","Uroviricota","Caudoviricetes","","","Kolesnikvirus",NA
"2560086","Viruses","Uroviricota","Caudoviricetes","","","Alcyoneusvirus",NA
"1982368","Viruses","Uroviricota","Caudoviricetes","","","Pepyhexavirus",NA
"2734189","Viruses","Uroviricota","Caudoviricetes","","","Sortsnevirus",NA
"2845589","Viruses","Uroviricota","Caudoviricetes","","","Burrovirus",NA
"2948679","Viruses","Uroviricota","Caudoviricetes","","","Dexdertvirus",NA
"2734135","Viruses","Uroviricota","Caudoviricetes","","","Qingdaovirus",NA
"1915205","Viruses","Uroviricota","Caudoviricetes","","","Obolenskvirus",NA
"2843389","Viruses","Uroviricota","Caudoviricetes","Thumleimavirales","Hafunaviridae","Haloferacalesvirus",NA
"2956543","Viruses","Uroviricota","Caudoviricetes","Thumleimavirales","Druskaviridae","Tredecimvirus",NA
"2955846","Viruses","Uroviricota","Caudoviricetes","Thumleimavirales","Soleiviridae","Eilatmyovirus",NA
"1914850","Viruses","Uroviricota","Caudoviricetes","","","Certrevirus",NA
"1914894","Viruses","Uroviricota","Caudoviricetes","","","Seunavirus",NA
"1982584","Viruses","Uroviricota","Caudoviricetes","","Salasmaviridae","Cepunavirus",NA
"2842725","Viruses","Uroviricota","Caudoviricetes","","Salasmaviridae","Hemphillvirus",NA
"2948873","Viruses","Uroviricota","Caudoviricetes","","","Pukovnikvirus",NA
"2169621","Viruses","Uroviricota","Caudoviricetes","","","Limdunavirus",NA
"2170246","Viruses","Uroviricota","Caudoviricetes","","","Unaquatrovirus",NA
"2560628","Viruses","Uroviricota","Caudoviricetes","","","Mimasvirus",NA
"2948936","Viruses","Uroviricota","Caudoviricetes","","","Turbidovirus",NA
"2733208","Viruses","Uroviricota","Caudoviricetes","","","Samwavirus",NA
"2846436","Viruses","Uroviricota","Caudoviricetes","","","Kungbxnavirus",NA
"2560685","Viruses","Uroviricota","Caudoviricetes","","","Otagovirus",NA
"1755682","Viruses","Uroviricota","Caudoviricetes","","","Woodruffvirus",NA
"2560094","Viruses","Uroviricota","Caudoviricetes","","","Asteriusvirus",NA
"1982562","Viruses","Uroviricota","Caudoviricetes","","","Soupsvirus",NA
"2843401","Viruses","Uroviricota","Caudoviricetes","","","Klausavirus",NA
"1623284","Viruses","Uroviricota","Caudoviricetes","","","Kostyavirus",NA
"2955592","Viruses","Uroviricota","Caudoviricetes","","","Catfishvirus",NA
"2955737","Viruses","Uroviricota","Caudoviricetes","","","Dardanusvirus",NA
"2956537","Viruses","Uroviricota","Caudoviricetes","","","Tinalinvirus",NA
"1910991","Viruses","Uroviricota","Caudoviricetes","","","Jerseyvirus",NA
"1701257","Viruses","Uroviricota","Caudoviricetes","","","Cornellvirus",NA
"2948712","Viruses","Uroviricota","Caudoviricetes","","","Foxunavirus",NA
"2560214","Viruses","Uroviricota","Caudoviricetes","","","Rimavirus",NA
"2734272","Viruses","Uroviricota","Caudoviricetes","","","Ruthyvirus",NA
"2502431","Viruses","Uroviricota","Caudoviricetes","","","Attisvirus",NA
"2843440","Viruses","Uroviricota","Caudoviricetes","","","Privateervirus",NA
"2560625","Viruses","Uroviricota","Caudoviricetes","","","Vhulanivirus",NA
"561996","Viruses","Uroviricota","Caudoviricetes","","","Brujitavirus",NA
"2734240","Viruses","Uroviricota","Caudoviricetes","","","Jacevirus",NA
"2846403","Viruses","Uroviricota","Caudoviricetes","","","Manuelvirus",NA
"2734105","Viruses","Uroviricota","Caudoviricetes","","","Eponavirus",NA
"2560124","Viruses","Uroviricota","Caudoviricetes","","","Efquatrovirus",NA
"2734204","Viruses","Uroviricota","Caudoviricetes","","","Douglaswolinvirus",NA
"2733161","Viruses","Uroviricota","Caudoviricetes","","","Lidleunavirus",NA
"2845836","Viruses","Uroviricota","Caudoviricetes","","","Wumptrevirus",NA
"1982086","Viruses","Uroviricota","Caudoviricetes","","","Laroyevirus",NA
"1982570","Viruses","Uroviricota","Caudoviricetes","","","Tinduovirus",NA
"1481186","Viruses","Uroviricota","Caudoviricetes","","","Saclayvirus",NA
"2955845","Viruses","Uroviricota","Caudoviricetes","","Orlajensenviridae","Efekovirus",NA
"1982088","Viruses","Uroviricota","Caudoviricetes","","","Mudcatvirus",NA
"1918522","Viruses","Uroviricota","Caudoviricetes","","","Lightbulbvirus",NA
"2079257","Viruses","Uroviricota","Caudoviricetes","","Peduoviridae","Aresaunavirus",NA
"2560589","Viruses","Uroviricota","Caudoviricetes","","","Elerivirus",NA
"2846435","Viruses","Uroviricota","Caudoviricetes","","","Shirahamavirus",NA
"2734143","Viruses","Uroviricota","Caudoviricetes","","","Sasquatchvirus",NA
"2956185","Viruses","Uroviricota","Caudoviricetes","","","Manovirus",NA
"2846393","Viruses","Uroviricota","Caudoviricetes","","","Borockvirus",NA
"2948789","Viruses","Uroviricota","Caudoviricetes","","","Kroosvirus",NA
"2560833","Viruses","Uroviricota","Caudoviricetes","","","Tidunavirus",NA
"2845689","Viruses","Uroviricota","Caudoviricetes","","","Ravarandavirus",NA
"2946819","Viruses","Uroviricota","Caudoviricetes","","","Benedictvirus",NA
"2560700","Viruses","Uroviricota","Caudoviricetes","","","Ripduovirus",NA
"2734145","Viruses","Uroviricota","Caudoviricetes","","","Tamkungvirus",NA
"2734238","Viruses","Uroviricota","Caudoviricetes","","","Goodmanvirus",NA
"2733195","Viruses","Uroviricota","Caudoviricetes","","","Metamorphoovirus",NA
"2734252","Viruses","Uroviricota","Caudoviricetes","","","Mementomorivirus",NA
"2560484","Viruses","Uroviricota","Caudoviricetes","","","Bantamvirus",NA
"2560611","Viruses","Uroviricota","Caudoviricetes","","","Myxoctovirus",NA
"1921548","Viruses","Uroviricota","Caudoviricetes","","","Kilunavirus",NA
"279280","Viruses","Uroviricota","Caudoviricetes","","","Ryyoungvirus",NA
"2734096","Viruses","Uroviricota","Caudoviricetes","","","Brigitvirus",NA
"2734088","Viruses","Uroviricota","Caudoviricetes","","","Aurunvirus",NA
"2734264","Viruses","Uroviricota","Caudoviricetes","","","Picardvirus",NA
"2560509","Viruses","Uroviricota","Caudoviricetes","","","Sourvirus",NA
"2734266","Viruses","Uroviricota","Caudoviricetes","","","Raleighvirus",NA
"2734247","Viruses","Uroviricota","Caudoviricetes","","","Luckytenvirus",NA
"2560688","Viruses","Uroviricota","Caudoviricetes","","","Nickievirus",NA
"2560514","Viruses","Uroviricota","Caudoviricetes","","","Yvonnevirus",NA
"2734284","Viruses","Uroviricota","Caudoviricetes","","","Trinevirus",NA
"374422","Viruses","Uroviricota","Caudoviricetes","","","Tigunavirus",NA
"2734280","Viruses","Uroviricota","Caudoviricetes","","","Squashvirus",NA
"2734276","Viruses","Uroviricota","Caudoviricetes","","","Schnabeltiervirus",NA
"2005060","Viruses","Uroviricota","Caudoviricetes","","","Cronusvirus",NA
"261726","Viruses","Uroviricota","Caudoviricetes","","","Hapunavirus",NA
"2956233","Viruses","Uroviricota","Caudoviricetes","","","Oliverocinquevirus",NA
"2560785","Viruses","Uroviricota","Caudoviricetes","","","Bingvirus",NA
"2656530","Viruses","Uroviricota","Caudoviricetes","","","Bendigovirus",NA
"2843729","Viruses","Uroviricota","Caudoviricetes","","","Mufasoctovirus",NA
"2843436","Viruses","Uroviricota","Caudoviricetes","","","Plateaulakevirus",NA
"2955709","Viruses","Uroviricota","Caudoviricetes","","","Clownvirus",NA
"1921407","Viruses","Uroviricota","Caudoviricetes","","","Pakpunavirus",NA
"2843733","Viruses","Uroviricota","Caudoviricetes","","","Vibakivirus",NA
"1982244","Viruses","Uroviricota","Caudoviricetes","","","Inhavirus",NA
"2948826","Viruses","Uroviricota","Caudoviricetes","","Molycolviridae","Mollyvirus",NA
"2955965","Viruses","Uroviricota","Caudoviricetes","","Pachyviridae","Gundelvirus",NA
"2956326","Viruses","Uroviricota","Caudoviricetes","","Suolaviridae","Pormufvirus",NA
"2846398","Viruses","Uroviricota","Caudoviricetes","","","Gilsonvirus",NA
"2846392","Viruses","Uroviricota","Caudoviricetes","","","Annadreamyvirus",NA
"2845592","Viruses","Uroviricota","Caudoviricetes","","","Ilzatvirus",NA
"417280","Viruses","Uroviricota","Caudoviricetes","","","Bcepfunavirus",NA
"2560133","Viruses","Uroviricota","Caudoviricetes","","","Flaumdravirus",NA
"2976977","Viruses","Uroviricota","Caudoviricetes","","","Incheonvirus",NA
"2734242","Viruses","Uroviricota","Caudoviricetes","","","Krampusvirus",NA
"2956385","Viruses","Uroviricota","Caudoviricetes","","","Sagamiharavirus",NA
"2846673","Viruses","Uroviricota","Caudoviricetes","","","Alachuavirus",NA
"2734188","Viruses","Uroviricota","Caudoviricetes","","","Skarprettervirus",NA
"2956398","Viruses","Uroviricota","Caudoviricetes","","","Santafevirus",NA
"2956300","Viruses","Uroviricota","Caudoviricetes","","Winoviridae","Peternellavirus",NA
"2956122","Viruses","Uroviricota","Caudoviricetes","","","Lilbeanievirus",NA
"2734159","Viruses","Uroviricota","Caudoviricetes","","","Hungariovirus",NA
"2956575","Viruses","Uroviricota","Caudoviricetes","","","Typhavirus",NA
"2734216","Viruses","Uroviricota","Caudoviricetes","","","Apricotvirus",NA
"2955496","Viruses","Uroviricota","Caudoviricetes","","","Bippervirus",NA
"2956059","Viruses","Uroviricota","Caudoviricetes","","","Kimonavirus",NA
"2948694","Viruses","Uroviricota","Caudoviricetes","","","Elemovirus",NA
"2948926","Viruses","Uroviricota","Caudoviricetes","","","Timshelvirus",NA
"2734236","Viruses","Uroviricota","Caudoviricetes","","","Gillianvirus",NA
"2734230","Viruses","Uroviricota","Caudoviricetes","","","Edenvirus",NA
"2734274","Viruses","Uroviricota","Caudoviricetes","","","Sansavirus",NA
"2843726","Viruses","Uroviricota","Caudoviricetes","","","Kuleanavirus",NA
"2734277","Viruses","Uroviricota","Caudoviricetes","","","Schubertvirus",NA
"2845650","Viruses","Uroviricota","Caudoviricetes","","","Hnatkovirus",NA
"2734282","Viruses","Uroviricota","Caudoviricetes","","","Terapinvirus",NA
"2845155","Viruses","Uroviricota","Caudoviricetes","","","Fremauxvirus",NA
"2845756","Viruses","Uroviricota","Caudoviricetes","","","Kylevirus",NA
"2843380","Viruses","Uroviricota","Caudoviricetes","","","Fernvirus",NA
"35238","Viruses","Uroviricota","Caudoviricetes","","","Delislevirus",NA
"388452","Viruses","Uroviricota","Caudoviricetes","","","Chopinvirus",NA
"2845410","Viruses","Uroviricota","Caudoviricetes","","","Chertseyvirus",NA
"2843953","Viruses","Uroviricota","Caudoviricetes","","Zobellviridae","Citrovirus",NA
"2846123","Viruses","Uroviricota","Caudoviricetes","","","Astrithrvirus",NA
"2845758","Viruses","Uroviricota","Caudoviricetes","","","Lietduovirus",NA
"2843681","Viruses","Uroviricota","Caudoviricetes","","","Myoalterovirus",NA
"2843791","Viruses","Uroviricota","Caudoviricetes","","","Rockvillevirus",NA
"2955982","Viruses","Uroviricota","Caudoviricetes","","Aggregaviridae","Harrekavirus",NA
"2734248","Viruses","Uroviricota","Caudoviricetes","","","Lughvirus",NA
"2955992","Viruses","Uroviricota","Caudoviricetes","","Duneviridae","Ingelinevirus",NA
"2956108","Viruses","Uroviricota","Caudoviricetes","","Helgolandviridae","Leefvirus",NA
"2956396","Viruses","Uroviricota","Caudoviricetes","","Saparoviridae","Samsavirus",NA
"2560499","Viruses","Uroviricota","Caudoviricetes","","","Ghobesvirus",NA
"1883379","Viruses","Uroviricota","Caudoviricetes","","","Machinavirus",NA
"2170091","Viruses","Uroviricota","Caudoviricetes","","","Pulverervirus",NA
"2560485","Viruses","Uroviricota","Caudoviricetes","","","Betterkatzvirus",NA
"2560261","Viruses","Uroviricota","Caudoviricetes","","","Busanvirus",NA
"2560842","Viruses","Uroviricota","Caudoviricetes","","","Eisenstarkvirus",NA
"2560493","Viruses","Uroviricota","Caudoviricetes","","","Galunavirus",NA
"1984776","Viruses","Uroviricota","Caudoviricetes","","","Agricanvirus",NA
