"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2949664","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Paraconexibacteraceae",NA,NA
"29539","Bacteria","Actinomycetota","Thermoleophilia","Thermoleophilales","Thermoleophilaceae",NA,NA
"2843216","Bacteria","Actinomycetota","Thermoleophilia","Miltoncostaeales","Miltoncostaeaceae",NA,NA
"49319","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Rubrobacteraceae",NA,NA
"2997333","Bacteria","Actinomycetota","Rubrobacteria","Rubrobacterales","Baekduiaceae",NA,NA
"2722752","Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales","Iamiaceae",NA,NA
"467094","Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales","Ilumatobacteraceae",NA,NA
"53635","Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae",NA,NA
"1670831","Bacteria","Actinomycetota","Nitriliruptoria","Egibacterales","Egibacteraceae",NA,NA
"1608957","Bacteria","Actinomycetota","Nitriliruptoria","Euzebyales","Euzebyaceae",NA,NA
"1670830","Bacteria","Actinomycetota","Nitriliruptoria","Egicoccales","Egicoccaceae",NA,NA
"1177","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae",NA,NA
"2853227","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Calotrichaceae",NA,NA
"1397703","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Scytonemataceae",NA,NA
"2099387","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Tolypothrichaceae",NA,NA
"984207","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae",NA,NA
"373994","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Rivulariaceae",NA,NA
"2005456","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Hapalosiphonaceae",NA,NA
"2005460","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Chroococcaceae",NA,NA
"379064","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Geminocystaceae",NA,NA
"119532","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Microcoleaceae",NA,NA
"482564","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Oscillatoriaceae",NA,NA
"2886352","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Coleofasciculaceae",NA,NA
"241425","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Gomontiellaceae",NA,NA
"1219","Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Prochlorococcaceae",NA,NA
"155978","Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Acaryochloridaceae",NA,NA
"1173032","Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Chamaesiphonaceae",NA,NA
"2303528","Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Oculatellaceae",NA,NA
"1209493","Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Prochlorotrichaceae",NA,NA
"1416614","Bacteria","Cyanobacteriota","Cyanophyceae","Gloeobacterales","Gloeobacteraceae",NA,NA
"102116","Bacteria","Cyanobacteriota","Cyanophyceae","Pleurocapsales","Dermocarpellaceae",NA,NA
"1188228","Bacteria","Cyanobacteriota","Cyanophyceae","Gloeomargaritales","Gloeomargaritaceae",NA,NA
"2132","Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae",NA,NA
"2116","Bacteria","Mycoplasmatota","","Mycoplasmoidales","Mycoplasmoidaceae",NA,NA
"2782163","Bacteria","Mycoplasmatota","Candidatus Izimaplasma","Candidatus Izemoplasmatales","Candidatus Izemoplasmataceae",NA,NA
"980427","Bacteria","Deinococcota","Deinococci","Deinococcales","Deinococcaceae",NA,NA
"270","Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae",NA,NA
"332249","Bacteria","Deinococcota","Deinococci","Trueperales","Trueperaceae",NA,NA
"133453","Bacteria","Chloroflexota","Caldilineae","Caldilineales","Caldilineaceae",NA,NA
"3004094","Bacteria","Chloroflexota","Tepidiformia","Tepidiformales","Tepidiformaceae",NA,NA
"120962","Bacteria","Chloroflexota","Chloroflexia","Chloroflexales","Roseiflexaceae",NA,NA
"1108","Bacteria","Chloroflexota","Chloroflexia","Chloroflexales","Chloroflexaceae",NA,NA
"2509675","Bacteria","Chloroflexota","Ktedonobacteria","Ktedonobacterales","Ktedonosporobacteraceae",NA,NA
"1806508","Bacteria","Chloroflexota","Ardenticatenia","Ardenticatenales","Ardenticatenaceae",NA,NA
"167964","Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","Anaerolineaceae",NA,NA
"2057","Bacteria","Thermomicrobiota","Thermomicrobia","Sphaerobacterales","Sphaerobacteraceae",NA,NA
"500","Bacteria","Thermomicrobiota","Thermomicrobia","Thermomicrobiales","Thermomicrobiaceae",NA,NA
"1005039","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA,NA
"199","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae",NA,NA
"210","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae",NA,NA
"269261","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Sulfurovaceae",NA,NA
"1854492","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Sulfurospirillaceae",NA,NA
"2740515","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Hydrogenimonaceae",NA,NA
"2706014","Bacteria","Campylobacterota","Epsilonproteobacteria","Nautiliales","Nitratiruptoraceae",NA,NA
"84405","Bacteria","Campylobacterota","Desulfurellia","Desulfurellales","Desulfurellaceae",NA,NA
"2528010","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA
"1331910","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Thermoguttaceae",NA,NA
"1636152","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae",NA,NA
"2528023","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae",NA,NA
"2527974","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae",NA,NA
"547188","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae",NA,NA
"2807512","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae",NA,NA
"1851148","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","Sedimentisphaeraceae",NA,NA
"174633","Bacteria","Planctomycetota","Candidatus Brocadiia","Candidatus Brocadiales","Candidatus Brocadiaceae",NA,NA
"2995170","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae",NA,NA
"239935","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae",NA,NA
"1882749","Bacteria","Verrucomicrobiota","Opitutae","Opitutales","Opitutaceae",NA,NA
"2866311","Bacteria","Verrucomicrobiota","Opitutae","Puniceicoccales","Puniceicoccaceae",NA,NA
"225148","Bacteria","Chlamydiota","Chlamydiia","Parachlamydiales","Rhabdochlamydiaceae",NA,NA
"1307763","Bacteria","Kiritimatiellota","Kiritimatiellia","Kiritimatiellales","Kiritimatiellaceae",NA,NA
"56","Bacteria","Myxococcota","Myxococcia","Polyangiales","Polyangiaceae",NA,NA
"1391654","Bacteria","Myxococcota","Myxococcia","Polyangiales","Labilitrichaceae",NA,NA
"927083","Bacteria","Myxococcota","Myxococcia","Polyangiales","Sandaracinaceae",NA,NA
"2995304","Bacteria","Myxococcota","Myxococcia","Nannocystales","Nannocystaceae",NA,NA
"80816","Bacteria","Myxococcota","Myxococcia","Haliangiales","Kofleriaceae",NA,NA
"2813578","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae",NA,NA
"83451","Bacteria","Myxococcota","Myxococcia","Myxococcales","Archangiaceae",NA,NA
"2918170","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae",NA,NA
"1391653","Bacteria","Myxococcota","Myxococcia","Myxococcales","Vulgatibacteraceae",NA,NA
"876","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae",NA,NA
"132132","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfomicrobiaceae",NA,NA
"45663","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfohalobiaceae",NA,NA
"29542","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Desulfuromonadales","Syntrophotaleaceae",NA,NA
"2802975","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Desulfuromonadales","Desulfuromonadaceae",NA,NA
"35554","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA
"894","Bacteria","Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae",NA,NA
"2569541","Bacteria","Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae",NA,NA
"83564","Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"218208","Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfatibacillaceae",NA,NA
"45655","Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfococcaceae",NA,NA
"1295609","Bacteria","Thermodesulfobacteriota","Thermodesulfobacteria","Thermodesulfobacteriales","Thermodesulfobacteriaceae",NA,NA
"171695","Bacteria","Thermodesulfobacteriota","Thermodesulfobacteria","Thermodesulfobacteriales","Thermodesulfatatoraceae",NA,NA
"119484","Bacteria","Thermodesulfobacteriota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae",NA,NA
"1621989","Bacteria","Thermodesulfobacteriota","Candidatus Desulfofervidia","Candidatus Desulfofervidales","Candidatus Desulfofervidaceae",NA,NA
"138","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Borreliaceae",NA,NA
"158","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Treponemataceae",NA,NA
"154","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae",NA,NA
"1131707","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Sphaerochaetaceae",NA,NA
"2798577","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Breznakiellaceae",NA,NA
"52584","Bacteria","Spirochaetota","Spirochaetia","Brachyspirales","Brachyspiraceae",NA,NA
"2828656","Bacteria","Spirochaetota","Spirochaetia","Brevinematales","Thermospiraceae",NA,NA
"2335","Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae",NA,NA
"2984951","Bacteria","Thermotogota","Thermotogae","Petrotogales","Petrotogaceae",NA,NA
"1236046","Bacteria","Thermotogota","Thermotogae","Kosmotogales","Kosmotogaceae",NA,NA
"851","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae",NA,NA
"157687","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae",NA,NA
"392734","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae",NA,NA
"2818388","Bacteria","Acidobacteriota","Holophagae","Acanthopleuribacterales","Acanthopleuribacteraceae",NA,NA
"981385","Bacteria","Acidobacteriota","Holophagae","Thermotomaculales","Thermotomaculaceae",NA,NA
"2802971","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA,NA
"651822","Bacteria","Synergistota","Synergistia","Synergistales","Aminobacteriaceae",NA,NA
"638849","Bacteria","Synergistota","Synergistia","Synergistales","Dethiosulfovibrionaceae",NA,NA
"3029084","Bacteria","Synergistota","Synergistia","Synergistales","Aminithiophilaceae",NA,NA
"1197717","Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae",NA,NA
"959","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Pseudobdellovibrionaceae",NA,NA
"2493639","Bacteria","Bdellovibrionota","Oligoflexia","Silvanigrellales","Silvanigrellaceae",NA,NA
"960","Bacteria","Bdellovibrionota","Bacteriovoracia","Bacteriovoracales","Bacteriovoracaceae",NA,NA
"2292766","Bacteria","","Deltaproteobacteria","Bradymonadales","Bradymonadaceae",NA,NA
"2600177","Bacteria","","Deltaproteobacteria","Bradymonadales","Microvenatoraceae",NA,NA
"673862","Bacteria","","Candidatus Babeliae","Candidatus Babeliales","Candidatus Babeliaceae",NA,NA
"42253","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae",NA,NA
"28262","Bacteria","Nitrospirota","Thermodesulfovibrionia","Thermodesulfovibrionales","Thermodesulfovibrionaceae",NA,NA
"477976","Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Calditerrivibrionaceae",NA,NA
"197162","Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Deferribacteraceae",NA,NA
"139438","Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Geovibrionaceae",NA,NA
"14","Bacteria","Dictyoglomota","Dictyoglomia","Dictyoglomales","Dictyoglomaceae",NA,NA
"693075","Bacteria","Caldisericota","Caldisericia","Caldisericales","Caldisericaceae",NA,NA
"1408281","Bacteria","Elusimicrobiota","Endomicrobiia","Endomicrobiales","Endomicrobiaceae",NA,NA
"2878391","Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Haloarculaceae",NA,NA
"2961599","Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Halobacteriaceae",NA,NA
"1333523","Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Natronoarchaeaceae",NA,NA
"179637","Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Halococcaceae",NA,NA
"2743089","Archaea","Euryarchaeota","Halobacteria","Haloferacales","Halorubraceae",NA,NA
"1547898","Archaea","Euryarchaeota","Halobacteria","Haloferacales","Haloferacaceae",NA,NA
"1644061","Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae",NA,NA
"2208","Archaea","Euryarchaeota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae",NA,NA
"475088","Archaea","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanoregulaceae",NA,NA
"83984","Archaea","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanocorpusculaceae",NA,NA
"2263","Archaea","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae",NA,NA
"2173","Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae",NA,NA
"39152","Archaea","Euryarchaeota","Methanococci","Methanococcales","Methanococcaceae",NA,NA
"2546128","Archaea","Euryarchaeota","Methanococci","Methanococcales","Methanocaldococcaceae",NA,NA
"41673","Archaea","Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae",NA,NA
"1353260","Archaea","Nitrososphaerota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae",NA,NA
"50339","Archaea","Candidatus Thermoplasmatota","Thermoplasmata","Thermoplasmatales","Thermoplasmataceae",NA,NA
"1673428","Archaea","Candidatus Thermoplasmatota","Thermoplasmata","Thermoplasmatales","Cuniculiplasmataceae",NA,NA
"1291540","Archaea","Candidatus Thermoplasmatota","Thermoplasmata","Methanomassiliicoccales","Candidatus Methanomethylophilaceae",NA,NA
"2586965","Archaea","Nanoarchaeota","Nanobdellia","Nanobdellales","Nanobdellaceae",NA,NA
"712710","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae",NA,NA
"2714926","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae",NA,NA
"28118","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae",NA,NA
"100716","Bacteria","Chlorobiota","Chlorobiia","Chlorobiales","Chloroherpetonaceae",NA,NA
"1457365","Bacteria","Balneolota","Balneolia","Balneolales","Cyclonatronaceae",NA,NA
"2732593","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae",NA,NA
"2761623","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae",NA,NA
"2161677","Bacteria","Pseudomonadota","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae",NA,NA
"1388755","Bacteria","Pseudomonadota","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae",NA,NA
"1509244","Bacteria","Pseudomonadota","Alphaproteobacteria","Holosporales","Caedimonadaceae",NA,NA
"91604","Bacteria","Pseudomonadota","Alphaproteobacteria","Holosporales","Candidatus Paracaedibacteraceae",NA,NA
"2161747","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae",NA,NA
"418701","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Litorivicinaceae",NA,NA
"1548547","Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Woeseiaceae",NA,NA
"40545","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae",NA,NA
"1682490","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Gallionellaceae",NA,NA
"416213","Bacteria","Pseudomonadota","Betaproteobacteria","Ferrovales","Ferrovaceae",NA,NA
"1921086","Bacteria","Pseudomonadota","Zetaproteobacteria","Mariprofundales","Mariprofundaceae",NA,NA
"2702","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae",NA,NA
"84112","Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae",NA,NA
"2866627","Bacteria","Bacillota","Bacilli","Bacillales","Bacillales Family X. Incertae Sedis",NA,NA
"49338","Bacteria","Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae",NA,NA
"178899","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiales Family XVI. Incertae Sedis",NA,NA
"671077","Bacteria","Bacillota","Clostridia","Eubacteriales","Symbiobacteriaceae",NA,NA
"252966","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family IV. Incertae Sedis",NA,NA
"2742683","Bacteria","Bacillota","Clostridia","Natranaerobiales","Natranaerofabaceae",NA,NA
"2507161","Bacteria","Bacillota","Tissierellia","Tissierellales","Acidilutibacteraceae",NA,NA
"1555112","Bacteria","Bacillota","Limnochordia","Limnochordales","Limnochordaceae",NA,NA
"577489","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae",NA,NA
"1126","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Microcystaceae",NA,NA
"1353136","Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Synechococcaceae",NA,NA
"1752064","Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Leptolyngbyaceae",NA,NA
"82654","Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Pseudanabaenaceae",NA,NA
"146786","Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Thermosynechococcaceae",NA,NA
"118163","Bacteria","Cyanobacteriota","Cyanophyceae","Pleurocapsales","Hyellaceae",NA,NA
"33070","Bacteria","Cyanobacteriota","Cyanophyceae","Thermostichales","Thermostichaceae",NA,NA
"155894","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcidiopsidales","Chroococcidiopsidaceae",NA,NA
"2151","Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales","Entomoplasmataceae",NA,NA
"29552","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae",NA,NA
"2098","Bacteria","Mycoplasmatota","","Mycoplasmoidales","Metamycoplasmataceae",NA,NA
"61435","Bacteria","Chloroflexota","Dehalococcoidia","Dehalococcoidales","Dehalococcoidaceae",NA,NA
"454171","Bacteria","Armatimonadota","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae",NA,NA
"2650471","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Lacipirellulaceae",NA,NA
"1936003","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","Anaerohalosphaeraceae",NA,NA
"2596890","Bacteria","Planctomycetota","Candidatus Uabimicrobiia","Candidatus Uabimicrobiales","Candidatus Uabimicrobiaceae",NA,NA
"431057","Bacteria","Verrucomicrobiota","Methylacidiphilae","Methylacidiphilales","Methylacidiphilaceae",NA,NA
"389348","Bacteria","Chlamydiota","Chlamydiia","Parachlamydiales","Parachlamydiaceae",NA,NA
"83561","Bacteria","Chlamydiota","Chlamydiia","Parachlamydiales","Simkaniaceae",NA,NA
"2697043","Bacteria","Kiritimatiellota","Tichowtungiia","Tichowtungiales","Tichowtungiaceae",NA,NA
"1658616","Bacteria","Lentisphaerota","Lentisphaeria","Lentisphaerales","Lentisphaeraceae",NA,NA
"1603606","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Desulfuromonadales","Trichloromonadaceae",NA,NA
"2296","Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae",NA,NA
"2810562","Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfolunaceae",NA,NA
"316277","Bacteria","Thermodesulfobacteriota","Syntrophia","Syntrophales","Syntrophaceae",NA,NA
"453230","Bacteria","Thermodesulfobacteriota","Desulfarculia","Desulfarculales","Desulfarculaceae",NA,NA
"60893","Bacteria","Thermodesulfobacteriota","Desulfobaccia","Desulfobaccales","Desulfobaccaceae",NA,NA
"28198","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Arcobacteraceae",NA,NA
"2740404","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Thiovulaceae",NA,NA
"28182","Bacteria","Spirochaetota","Spirochaetia","Leptospirales","Leptospiraceae",NA,NA
"1473598","Bacteria","Acidobacteriota","Terriglobia","Bryobacterales","Bryobacteraceae",NA,NA
"97084","Bacteria","Bdellovibrionota","Bacteriovoracia","Bacteriovoracales","Halobacteriovoraceae",NA,NA
"2421","Bacteria","Thermotogota","Thermotogae","Thermotogales","Fervidobacteriaceae",NA,NA
"940","Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae",NA,NA
"309806","Bacteria","Aquificota","Aquificae","Aquificales","Hydrogenothermaceae",NA,NA
"423605","Bacteria","Elusimicrobiota","Elusimicrobia","Elusimicrobiales","Elusimicrobiaceae",NA,NA
"97477","Bacteria","Synergistota","Synergistia","Synergistales","Acetomicrobiaceae",NA,NA
"35786","Bacteria","Coprothermobacterota","Coprothermobacteria","Coprothermobacterales","Coprothermobacteraceae",NA,NA
"2899133","Bacteria","Candidatus Saccharibacteria","Candidatus Saccharimonadia","Candidatus Nanosynbacterales","Candidatus Nanosynbacteraceae",NA,NA
"1332188","Bacteria","Candidatus Saccharibacteria","Candidatus Saccharimonadia","Candidatus Saccharimonadales","Candidatus Saccharimonadaceae",NA,NA
"2715735","Bacteria","","","","Candidatus Chazhemtobacteraceae",NA,NA
"187145","Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae",NA,NA
"936456","Bacteria","Chrysiogenota","Chrysiogenetes","Chrysiogenales","Chrysiogenaceae",NA,NA
"301375","Archaea","Euryarchaeota","Methanomicrobia","Methanotrichales","Methanotrichaceae",NA,NA
"2180","Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanothermaceae",NA,NA
"2874846","Archaea","Euryarchaeota","Candidatus Methanoliparia","Candidatus Methanoliparales","Candidatus Methanoliparaceae",NA,NA
"683846","Archaea","Thermoproteota","Thermoprotei","Fervidicoccales","Fervidicoccaceae",NA,NA
"1582439","Archaea","Nitrososphaerota","","Nitrosopumilales","Nitrosopumilaceae",NA,NA
"82076","Archaea","Candidatus Thermoplasmatota","Thermoplasmata","Thermoplasmatales","Picrophilaceae",NA,NA
"2163644","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Candidatus Deianiraeaceae",NA,NA
"2856608","Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Coxiellaceae",NA,NA
"1400862","Bacteria","Pseudomonadota","Gammaproteobacteria","","Candidatus Competibacteraceae",NA,NA
"1528099","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Lawsonellaceae",NA,NA
"1884905","Bacteria","Actinomycetota","Actinomycetes","Candidatus Nanopelagicales","Candidatus Nanopelagicaceae",NA,NA
"2086585","Bacteria","Bacillota","Clostridia","Eubacteriales","Christensenellaceae",NA,NA
"1565","Bacteria","Bacillota","Clostridia","Eubacteriales","Desulfotomaculaceae",NA,NA
"499229","Bacteria","Bacillota","Clostridia","Thermosediminibacterales","Tepidanaerobacteraceae",NA,NA
"2751313","Bacteria","Bacillota","Clostridia","Koleobacterales","Koleobacteraceae",NA,NA
"1147","Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Merismopediaceae",NA,NA
"147322","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Sirenicapillariaceae",NA,NA
"2102","Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae",NA,NA
"2710758","Bacteria","Chloroflexota","Candidatus Thermofonsia","Phototrophicales","Phototrophicaceae",NA,NA
"155537","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Microscillaceae",NA,NA
"71667","Bacteria","Chlamydiota","Chlamydiia","Parachlamydiales","Waddliaceae",NA,NA
"483547","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Desulfuromonadales","Geoalkalibacteraceae",NA,NA
"181663","Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfosudaceae",NA,NA
"2358","Bacteria","Thermodesulfobacteriota","Desulfomonilia","Desulfomonilales","Desulfomonilaceae",NA,NA
"291048","Bacteria","Campylobacterota","Epsilonproteobacteria","Nautiliales","Nautiliaceae",NA,NA
"2715679","Bacteria","Nitrospirota","Thermodesulfovibrionia","Thermodesulfovibrionales","Dissulfurispiraceae",NA,NA
"1441386","Bacteria","Thermotogota","Thermotogae","Mesoaciditogales","Mesoaciditogaceae",NA,NA
"2066483","Bacteria","","Candidatus Babeliae","Candidatus Babeliales","Candidatus Chromulinivoraceae",NA,NA
"2735562","Bacteria","Candidatus Absconditabacteria","","Candidatus Absconditabacterales","Candidatus Absconditicoccaceae",NA,NA
"336261","Bacteria","Synergistota","Synergistia","Synergistales","Thermovirgaceae",NA,NA
"64160","Bacteria","Aquificota","Aquificae","Desulfurobacteriales","Desulfurobacteriaceae",NA,NA
"248039","Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Mucispirillaceae",NA,NA
"2847778","Bacteria","Atribacterota","Atribacteria","Atribacterales","Atribacteraceae",NA,NA
"45989","Archaea","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanomicrobiaceae",NA,NA
"2202","Archaea","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanospirillaceae",NA,NA
"1175445","Archaea","Euryarchaeota","Methanomicrobia","Methanocellales","Methanocellaceae",NA,NA
"2320","Archaea","Euryarchaeota","Methanopyri","Methanopyrales","Methanopyraceae",NA,NA
"1316941","Archaea","Euryarchaeota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae",NA,NA
"2933293","Archaea","Euryarchaeota","Methanonatronarchaeia","Methanonatronarchaeales","Methanonatronarchaeaceae",NA,NA
"184117","Archaea","Thermoproteota","Thermoprotei","Thermoproteales","Thermoproteaceae",NA,NA
"56636","Archaea","Thermoproteota","Thermoprotei","Desulfurococcales","Desulfurococcaceae",NA,NA
