Sample	City	(<i>Z</i>)-butanethiol-<i>S</i>-oxide biosynthesis	(R)- and (S)-3-hydroxybutyrate biosynthesis	1,5-anhydrofructose degradation	2-aminoethylphosphonate degradation I	2-aminoethylphosphonate degradation II	2-aminoethylphosphonate degradation III	3-methylbutanol biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	<i>all-trans</i>-farnesol biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	AEROBIC-RESPIRATION	AMINE-DEG	ANAEROBIC-RESPIRATION	AROMATIC-COMPOUNDS-BIOSYN	AROMATIC-COMPOUNDS-DEGRADATION	Acetoin-Biosynthesis	Acetyl-CoA-Biosynthesis	Acetyl-CoA-Butyrate	Acid-Resistance	Activation	Alcohol-Degradation	Aldehyde-Degradation	Amino-Acid-Biosynthesis	Amino-Acid-Degradation	Aminoacyl-tRNAs-Charging	Antibiotic-Resistance	Arsenate-Detoxification	Butanediol-Biosynthesis	C1-COMPOUNDS	C4 photosynthetic carbon assimilation cycle, NAD-ME type	C4 photosynthetic carbon assimilation cycle, NADP-ME type	C4 photosynthetic carbon assimilation cycle, PEPCK type	CARBOXYLATES-DEG	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	CHLORINATED-COMPOUNDS-DEG	Carbohydrates-Biosynthesis	Carbohydrates-Degradation	Cell-Structure-Biosynthesis	Cofactor-Biosynthesis	Cyanide-Detoxification	Electron-Transfer	Entner-Duodoroff-Pathways	Fatty-Acid-and-Lipid-Degradation	GLYCOLYSIS-VARIANTS	HORMONE-DEG	HORMONE-SYN	Hydrogen-Production	Interconversion	Lipid-Biosynthesis	METHANOGENESIS	Mercury-Detoxification	Metabolic-Regulators	NADH repair	NUCLEO-DEG	Noncarbon-Nutrients	Nucleotide-Biosynthesis	OTHER-ENERGY	Other-Degradation	Other-biosynthesis	Pentose-Phosphate-Cycle	Polyamine-Biosynthesis	Polymer-Degradation	Protein-Degradation	Protein-Modification	Pyruvate-Degradation	Rubisco shunt	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-DEGRADATION	Siderophores-Biosynthesis	Steroids-Degradation	TCA-VARIANTS	anaerobic energy metabolism (invertebrates, cytosol)	anaerobic energy metabolism (invertebrates, mitochondrial)	ascorbate glutathione cycle	benzoate fermentation (to acetate and cyclohexane carboxylate)	bisabolene biosynthesis	chitin degradation to ethanol	citrulline biosynthesis	crotonate fermentation (to acetate and cyclohexane carboxylate)	detoxification of reactive carbonyls in chloroplasts	ethylene biosynthesis IV	ethylene glycol biosynthesis	ethylmalonyl pathway	farnesylcysteine salvage pathway	fluoroacetate degradation	glutathione-mediated detoxification II	glyoxylate cycle	heterolactic fermentation	isopropanol biosynthesis	lactate biosynthesis (archaea)	long chain fatty acid ester synthesis for microdiesel production	methyl ketone biosynthesis	methylaspartate cycle	mixed acid fermentation	mycothiol-mediated detoxification	oxidized GTP and dGTP detoxification	photorespiration	photosynthesis light reactions	photosynthetic 3-hydroxybutyrate biosynthesis	pyruvate fermentation to hexanol	sedoheptulose bisphosphate bypass	succinate fermentation to butyrate	superoxide radicals degradation	superpathway of C28 brassinosteroid biosynthesis	superpathway of glycolysis and Entner-Doudoroff	superpathway of glyoxylate cycle and fatty acid degradation
CAMDA23_MetaSUB_gCSD17_BAL_4	BAL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.5	4.0	0.0	7.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	2.0	3.0	3.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	3.0	8.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	5.0	0.0	10.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CAMDA23_MetaSUB_gCSD17_BAL_5	BAL	0.0	3.333333333333333	1.0	1.0	8.0	1.0	8.0	1.5	1.5	1.5	54.0	60.0	10.555555555555555	44.1	314.48333333333335	11.0	2.6666666666666665	4.0	0.0	30.75	42.5	25.0	173.93293650793652	213.26666666666665	2.1052631578947367	6.0	0.0	42.0	39.498051948051945	1.5	2.0	1.5	74.33333333333333	9.25	22.0	317.3	176.0	113.33809523809524	348.1154761904762	2.0	2.0	4.2	152.93333333333334	27.64935064935065	30.0	97.3	6.0	21.33333333333333	453.73214285714283	15.666666666666666	2.0	2.6666666666666665	0.0	35.0	226.33333333333334	73.38888888888889	5.666666666666666	58.2	31.333333333333332	9.733333333333333	56.5	40.5	4.0	0.0	49.083333333333336	3.333333333333333	1893.8889264244528	181.81666666666666	3.0	66.42222222222222	27.442857142857143	2.0	3.5	0.0	1.0	1.5	6.75	2.333333333333333	3.6	14.333333333333334	1.0	0.0	4.0	4.0	0.0	0.0	2.25	2.6	0.0	11.0	0.0	6.0	3.3	3.272727272727273	0.0	11.0	3.75	0.0	4.333333333333333	7.714285714285714	2.0	0.0	3.0	9.0	1.5	2.25
CAMDA23_MetaSUB_gCSD17_BAL_6	BAL	0.0	3.0	0.0	0.0	4.0	0.0	5.5	2.0	0.0	0.0	40.66666666666667	68.66666666666667	4.777777777777778	37.733333333333334	280.4	27.0	3.333333333333333	2.6666666666666665	0.0	26.5	40.16666666666667	24.5	188.56190476190477	163.41666666666666	2.4705882352941178	5.0	0.0	36.0	35.07478354978355	2.75	2.0	2.5	61.5	9.75	20.666666666666664	261.3690476190476	144.94102564102565	98.16785714285714	333.5	1.0	2.0	2.2	140.45	24.570454545454545	24.333333333333336	86.36060606060606	7.0	20.0	391.88140520011683	9.333333333333334	3.0	1.0	0.0	35.47976190476191	205.25	62.32222222222222	7.0	48.016666666666666	27.333333333333332	12.266666666666666	37.0	22.71666666666667	6.0	0.0	32.0	3.4444444444444446	1464.4672104211577	175.13333333333333	0.0	54.04444444444444	27.68809523809524	2.2857142857142856	2.6666666666666665	0.0	1.0	2.0	5.25	2.2	4.333333333333333	12.444444444444445	0.0	0.0	2.333333333333333	2.0	0.0	0.0	3.5	2.1333333333333333	2.0	9.5	9.5	0.0	3.3	2.6	0.0	10.0	4.666666666666667	0.0	3.0	7.8	1.0	1.3333333333333333	2.5	11.0	2.0	3.0
CAMDA23_MetaSUB_gCSD17_BAL_7	BAL	0.0	5.333333333333333	0.0	1.0	6.0	0.0	12.0	1.0	5.0	5.0	87.33333333333334	92.75	15.333333333333332	64.1	415.73333333333335	39.0	5.666666666666667	6.0	0.0	47.75	69.66666666666667	35.333333333333336	378.9615079365079	337.18333333333334	4.777777777777778	6.0	6.5	58.0	69.95714285714286	5.375	2.0	4.75	114.16666666666667	11.6	29.25	566.5470862470862	266.4186813186813	187.975	619.240873015873	3.0	6.0	6.166666666666666	236.58095238095237	52.49242424242424	50.333333333333336	191.21818181818182	8.0	39.66666666666666	766.8738095238095	31.0	3.5	3.5	0.0	64.44444444444444	366.1666666666667	205.24444444444444	13.0	78.14999999999999	60.83333333333333	19.4	115.46666666666667	64.48333333333333	10.0	0.0	89.33333333333334	4.4	3208.6363998574525	286.26666666666665	4.0	76.2	47.88928571428571	5.285714285714286	5.666666666666667	0.0	1.0	5.0	9.75	4.4	5.25	23.444444444444443	2.0	0.0	4.25	6.0	1.0	0.0	5.0	4.866666666666666	0.0	0.0	0.0	10.0	5.545454545454546	5.090909090909091	1.0	13.0	5.666666666666667	0.0	5.25	10.571428571428571	0.0	0.0	6.0	9.0	4.5	5.25
CAMDA23_MetaSUB_gCSD17_BAL_8	BAL	0.0	4.333333333333333	1.0	0.0	13.0	1.0	9.0	3.0	3.0	3.0	104.0	102.66666666666667	13.333333333333332	82.83333333333334	566.2	43.0	8.0	4.666666666666667	1.0	53.5	69.33333333333333	61.0	427.909126984127	377.3333333333333	5.5	8.0	6.0	104.0	89.91652236652237	5.625	3.6666666666666665	5.0	136.25	13.6	43.83333333333333	652.325	362.3666666666667	247.27023809523808	811.0111111111111	2.0	5.0	7.433333333333334	281.18095238095236	61.70656565656566	50.833333333333336	230.3469696969697	9.0	51.333333333333336	865.7916666666666	37.0	4.0	4.0	2.0	88.66507936507936	494.0	217.18333333333334	15.0	96.93571428571428	70.16666666666667	19.8	146.3	93.11666666666667	16.0	1.0	98.41666666666667	4.8	3695.4955211455213	392.0833333333333	4.0	86.37777777777778	57.31626984126984	4.714285714285714	8.222222222222221	0.0	1.0	3.0	9.0	4.5	5.25	37.0	2.0	0.0	3.0	5.5	2.0	0.0	5.75	5.0	0.0	26.5	16.5	14.666666666666666	6.916666666666667	5.363636363636363	2.0	13.0	6.5	0.0	6.25	13.714285714285714	1.0	0.0	3.5	13.0	4.0	6.0
CAMDA23_MetaSUB_gCSD17_BAL_9	BAL	0.0	3.0	2.0	1.0	9.0	0.0	8.5	2.0	2.0	2.0	56.33333333333333	73.5	8.333333333333332	51.93333333333334	379.53333333333336	33.0	4.0	3.333333333333333	0.0	36.5	58.0	33.0	252.5142857142857	248.23333333333332	3.684210526315789	7.0	5.0	54.0	44.25003607503608	3.0	1.6666666666666667	2.5	89.25	11.0	28.333333333333336	402.5904761904762	243.4551282051282	134.9234126984127	462.6309523809524	1.0	5.0	6.8	175.23333333333335	42.875	32.75	143.8121212121212	7.0	31.33333333333333	536.9337474120083	19.0	2.0	0.0	0.0	55.6031746031746	290.4166666666667	116.12777777777778	8.333333333333332	69.53333333333333	43.333333333333336	15.0	71.66666666666667	48.03333333333333	6.0	0.0	49.416666666666664	3.6666666666666665	2182.95978495189	249.19166666666666	0.0	62.644444444444446	33.48888888888889	3.4285714285714284	4.666666666666667	0.0	0.0	2.0	8.25	2.4	0.0	22.55555555555556	1.0	0.0	3.5	3.5	0.0	0.0	3.0	4.214285714285714	2.5	14.0	12.5	6.0	4.6	4.5	0.0	9.0	4.75	0.0	5.666666666666667	8.142857142857142	2.0	2.6666666666666665	3.0	9.0	3.0	3.25
CAMDA23_MetaSUB_gCSD17_DEN_1	DEN	0.0	0.0	0.0	0.0	6.0	0.0	3.5	1.0	1.0	1.0	29.333333333333336	36.333333333333336	8.25	19.6	98.6	8.0	1.6666666666666667	2.5	0.0	15.333333333333332	31.666666666666664	18.0	154.89444444444445	121.96666666666667	2.111111111111111	0.0	1.0	29.0	33.82380952380952	2.8	0.0	0.0	59.166666666666664	6.0	9.5	216.0206349206349	109.83333333333333	59.357142857142854	249.05119047619047	0.0	6.0	0.0	73.38333333333333	30.636111111111113	13.0	64.4	5.0	19.0	208.48713910761154	2.333333333333333	1.0	2.0	0.0	19.575	119.0	96.34444444444445	5.0	14.833333333333332	23.333333333333332	11.266666666666666	33.75	20.116666666666667	4.0	0.0	26.7	3.111111111111111	968.8719201850781	97.46666666666667	0.0	21.91111111111111	23.742857142857144	2.75	3.5	0.0	0.0	1.0	4.666666666666667	1.8333333333333333	0.0	9.555555555555555	2.0	0.0	0.0	0.0	0.0	7.0	3.5	2.571428571428572	0.0	8.0	5.0	0.0	2.9	2.555555555555556	1.0	3.0	5.0	2.0	4.0	5.6	0.0	0.0	3.5	0.0	2.5	3.0
CAMDA23_MetaSUB_gCSD17_DEN_10	DEN	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	2.0	5.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	17.75	10.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	8.0	3.0	5.0	19.5	0.0	0.0	0.0	0.0	1.0	0.0	1.0	6.0	0.0	9.217391304347826	0.0	0.0	0.0	0.0	6.0	15.0	13.5	1.0	1.3333333333333333	0.0	0.0	10.0	1.0	0.0	0.0	5.0	1.5	28.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
CAMDA23_MetaSUB_gCSD17_DEN_11	DEN	0.0	0.0	0.0	0.0	2.0	0.0	3.5	0.0	1.5	1.5	36.33333333333333	21.0	7.333333333333333	26.9	58.33333333333333	15.0	5.333333333333333	0.0	0.0	16.666666666666664	33.5	16.0	174.625	90.66666666666667	3.210526315789474	1.0	1.0	24.0	31.871825396825397	2.7142857142857144	2.0	2.5	31.083333333333332	2.6666666666666665	4.5	228.67301587301588	114.89999999999999	86.8138888888889	285.5	0.0	4.0	0.0	28.0	29.59166666666667	8.0	62.0	1.5	22.33333333333333	216.3412625600699	5.0	1.0	0.0	0.0	32.0	140.0	124.78333333333333	3.0	13.933333333333334	17.0	9.466666666666667	45.916666666666664	37.25	2.0	0.0	27.583333333333332	2.5	1043.0237806053597	94.76666666666667	0.0	2.5	25.67142857142857	2.4285714285714284	2.7777777777777777	0.0	0.0	1.5	4.0	2.75	0.0	7.555555555555555	1.0	1.0	0.0	3.0	0.0	6.0	3.5	3.0	0.0	0.0	0.0	0.0	3.111111111111111	2.2	2.0	6.0	2.2	2.0	2.333333333333333	0.0	1.0	1.0	3.0	0.0	2.0	3.333333333333333
CAMDA23_MetaSUB_gCSD17_DEN_12	DEN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	7.0	6.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	3.0	3.0	19.5	0.0	0.0	0.0	3.0	0.0	0.0	1.0	4.0	0.0	10.13888888888889	0.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	1.0	3.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	33.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
CAMDA23_MetaSUB_gCSD17_DEN_13	DEN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.5	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAMDA23_MetaSUB_gCSD17_DEN_15	DEN	0.0	0.0	0.0	1.0	3.0	0.0	2.0	0.0	1.5	1.5	20.666666666666668	30.666666666666668	10.875	21.1	47.0	10.5	2.6666666666666665	0.0	0.0	11.0	25.333333333333332	11.0	156.66865079365078	96.5	2.5	2.0	2.0	16.0	25.557142857142857	2.2857142857142856	1.0	1.8333333333333333	31.916666666666668	4.0	4.0	187.7452380952381	84.11818181818181	66.98293650793651	223.53452380952382	0.0	4.0	0.0	34.333333333333336	32.641666666666666	10.5	61.0	3.0	16.666666666666668	177.1690476190476	0.0	0.0	0.0	0.0	18.0	134.83333333333334	102.31666666666666	6.0	11.0	18.0	13.4	43.25	31.416666666666668	2.0	1.0	24.833333333333336	3.125	1046.9964285714286	91.03571428571429	2.0	0.0	22.685714285714287	3.0	3.111111111111111	0.0	0.0	1.5	2.75	2.75	0.0	6.888888888888889	1.0	0.0	0.0	3.0	0.0	5.5	3.0	3.75	0.0	4.5	0.0	0.0	3.2	3.125	1.0	5.5	3.333333333333333	3.0	5.0	0.0	0.0	0.0	5.0	0.0	4.0	2.6666666666666665
CAMDA23_MetaSUB_gCSD17_DEN_16	DEN	0.0	3.0	0.0	0.0	4.0	0.0	3.5	0.0	0.0	0.0	35.33333333333333	28.0	4.125	16.7	64.08333333333333	5.5	1.5	3.5	0.0	9.666666666666668	29.333333333333332	10.0	127.17738095238096	81.83333333333333	2.1666666666666665	2.0	2.5	14.0	32.24444444444444	4.75	0.0	0.0	38.333333333333336	5.333333333333333	0.0	162.0420634920635	75.8452380952381	53.39285714285714	187.05	1.0	2.0	0.0	64.91666666666667	27.633333333333333	14.166666666666668	49.25757575757576	5.5	14.666666666666666	191.65697674418604	4.0	1.5	0.0	0.0	17.357142857142858	113.16666666666667	74.96666666666667	5.666666666666666	12.533333333333333	19.333333333333332	10.75	29.0	28.333333333333332	6.0	0.0	35.0	3.0	756.1575757575757	80.75	0.0	9.75	24.608333333333334	2.6666666666666665	3.2222222222222223	0.0	0.0	0.0	4.5	0.0	0.0	4.777777777777778	0.0	0.0	0.0	3.0	0.0	5.0	2.5	3.0	0.0	0.0	0.0	4.0	2.888888888888889	2.4	0.0	4.0	4.0	3.0	4.333333333333333	2.857142857142857	0.0	0.0	4.0	1.0	3.0	3.0
CAMDA23_MetaSUB_gCSD17_DEN_17	DEN	0.0	1.0	0.0	0.0	4.0	0.0	4.0	1.0	1.5	1.5	31.0	48.5	9.25	35.3	132.98333333333332	15.0	4.0	1.0	1.0	13.25	35.5	14.5	165.1579365079365	128.66666666666666	2.176470588235294	4.0	4.25	27.0	36.319047619047616	2.4285714285714284	2.0	2.0	50.583333333333336	6.333333333333333	11.5	217.4598124098124	113.25	89.05555555555556	303.22261904761905	0.0	2.0	1.0	74.75	28.2	18.333333333333332	61.63636363636364	3.0	14.666666666666666	289.1562211981567	13.333333333333332	1.0	1.6666666666666667	0.0	21.083333333333332	172.66666666666666	97.71666666666667	4.0	41.13333333333333	24.0	10.933333333333334	47.5	30.71666666666667	4.0	0.0	33.833333333333336	2.857142857142857	1174.3389783161456	122.08888888888889	3.0	23.622222222222224	34.19880952380952	2.571428571428572	3.333333333333333	0.0	0.0	1.5	5.666666666666667	2.0	0.0	13.0	1.0	0.0	0.0	3.5	0.0	0.0	4.333333333333333	3.3076923076923075	0.0	7.0	0.0	0.0	3.888888888888889	4.111111111111111	3.0	5.5	3.5	2.333333333333333	3.6666666666666665	4.4	1.0	1.5	3.0	1.0	3.5	2.5
CAMDA23_MetaSUB_gCSD17_DEN_18	DEN	0.0	0.0	0.0	0.0	3.0	0.0	1.5	0.0	1.0	1.0	11.0	13.0	4.5	7.0	33.0	6.0	1.0	0.0	0.0	6.666666666666666	13.5	5.0	71.09960317460317	49.03333333333333	1.2142857142857142	2.0	1.0	8.0	14.244444444444445	1.2	0.0	0.0	13.0	0.0	4.0	65.61111111111111	30.78787878787879	26.15	96.28333333333333	0.0	2.0	0.0	21.5	13.513636363636364	3.0	23.9	4.0	9.0	75.64166666666667	1.3333333333333333	2.0	0.0	0.0	5.5	44.333333333333336	33.63333333333333	3.0	9.9	6.666666666666667	4.5	17.25	10.0	2.0	0.0	13.766666666666667	1.5714285714285714	321.054329004329	33.666666666666664	0.0	2.5	8.766666666666666	1.0	1.75	0.0	0.0	1.0	1.3333333333333333	1.4	0.0	4.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	1.1428571428571428	1.0	2.5	1.0	4.0	1.6666666666666667	0.0	0.0	1.0	0.0	1.0	1.0	1.5
CAMDA23_MetaSUB_gCSD17_DEN_19	DEN	0.0	2.0	0.0	1.0	4.0	0.0	3.0	2.0	2.0	2.0	31.0	34.25	10.0	22.833333333333332	89.33333333333333	24.0	2.333333333333333	2.0	1.0	15.25	32.5	18.0	189.38888888888889	120.83333333333333	3.2222222222222223	4.0	3.0	24.0	30.461904761904762	3.0	0.0	2.7142857142857144	46.0	5.0	14.333333333333332	208.5134199134199	112.83333333333333	80.84285714285714	278.60833333333335	0.0	5.0	1.75	86.48333333333333	24.770454545454548	14.833333333333334	61.266666666666666	2.0	20.666666666666668	279.93192771084335	5.666666666666667	2.0	2.5	0.0	20.0	147.5	99.08333333333333	6.666666666666666	21.4	23.5	9.333333333333332	45.08333333333333	30.166666666666668	6.0	0.0	24.0	2.0	1216.0288592985962	89.73333333333333	1.0	19.405555555555555	26.78095238095238	2.571428571428572	3.111111111111111	0.0	0.0	2.0	3.5	2.0	0.0	8.666666666666666	2.0	0.0	0.0	1.5	0.0	0.0	2.6666666666666665	2.4285714285714284	0.0	0.0	0.0	3.75	3.1	2.555555555555556	3.0	5.0	3.5	1.5	2.6666666666666665	3.857142857142857	1.0	1.6666666666666667	2.0	1.0	3.0	2.5
CAMDA23_MetaSUB_gCSD17_DEN_2	DEN	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	11.0	11.0	3.666666666666667	5.0	17.733333333333334	0.0	1.0	0.0	0.0	5.333333333333333	13.0	4.333333333333333	41.5	37.0	1.181818181818182	0.0	0.0	4.0	8.238095238095237	1.5	1.0	1.6	12.0	2.25	2.0	38.36666666666667	26.291666666666668	21.035714285714285	66.66666666666667	0.0	1.0	0.0	10.666666666666666	6.757142857142857	1.0	18.0	2.0	4.0	68.08830845771145	0.0	1.0	0.0	0.0	7.0	33.0	37.083333333333336	1.0	5.5	5.0	2.0	9.0	10.833333333333332	2.0	0.0	8.0	1.2857142857142858	217.70555555555555	30.3	0.0	0.0	14.514285714285714	1.3333333333333333	1.4444444444444444	0.0	0.0	1.0	1.75	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.3333333333333333	1.3333333333333333	0.0	0.0	0.0	0.0	1.75	1.5	0.0	0.0	0.0	1.6666666666666667	1.6666666666666667	0.0	0.0	1.0	2.0	0.0	1.0	1.5
CAMDA23_MetaSUB_gCSD17_DEN_20	DEN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAMDA23_MetaSUB_gCSD17_DEN_21	DEN	0.0	1.0	0.0	0.0	1.0	0.0	2.5	0.0	1.5	1.5	15.666666666666668	23.5	3.625	9.5	48.5	12.0	1.6666666666666667	1.0	0.0	5.666666666666666	21.333333333333332	4.0	72.23333333333333	61.833333333333336	1.2307692307692308	1.0	2.0	8.0	15.68531746031746	1.4	0.0	0.0	18.166666666666668	2.0	3.0	64.61904761904762	44.8	38.66428571428571	132.6547619047619	0.0	2.0	0.0	15.5	9.357142857142858	8.0	30.848484848484848	3.5	6.0	99.32569974554707	0.0	1.0	0.0	0.0	7.5	52.166666666666664	50.61666666666667	3.0	10.866666666666667	12.333333333333332	5.266666666666667	18.0	11.5	2.0	0.0	19.3	1.3333333333333333	531.887047214911	43.2	0.0	1.0	19.591666666666665	1.25	2.142857142857143	0.0	0.0	1.5	2.5	1.5	0.0	5.111111111111111	1.0	0.0	0.0	1.5	0.0	3.0	1.6666666666666667	1.5	0.0	2.5	0.0	0.0	2.111111111111111	1.875	0.0	2.5	1.3333333333333333	3.5	1.0	0.0	0.0	0.0	1.5	1.0	1.0	1.6666666666666667
CAMDA23_MetaSUB_gCSD17_DEN_22	DEN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	10.0	1.0	11.5	29.666666666666668	6.0	0.0	1.0	0.0	0.0	7.5	3.0	34.7	34.333333333333336	1.4444444444444444	0.0	1.0	4.0	6.25	1.0	0.0	0.0	12.5	0.0	2.0	51.71666666666667	23.416666666666668	17.75	73.78333333333333	0.0	0.0	1.0	18.0	0.0	2.0	18.625	3.5	6.0	53.419469026548676	2.333333333333333	2.0	1.0	0.0	8.25	44.5	24.333333333333332	1.0	3.0	6.5	2.0	18.833333333333336	5.0	2.0	0.0	6.5	0.0	255.05555555555554	26.416666666666668	2.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.555555555555556	0.0	0.0	0.0	0.0	0.0	1.6666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333333333	1.25	0.0	3.5	2.0	3.5	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
CAMDA23_MetaSUB_gCSD17_DEN_23	DEN	0.0	3.5	0.0	0.0	5.0	0.0	3.0	1.0	1.0	1.0	28.666666666666664	37.0	5.0	29.6	162.11666666666667	9.0	2.333333333333333	2.6666666666666665	1.0	14.75	30.5	15.5	182.34166666666667	164.25	2.411764705882353	5.0	2.0	26.0	34.13650793650794	3.0	1.3333333333333333	2.857142857142857	53.833333333333336	6.25	8.5	246.35833333333332	104.17820512820512	95.59523809523809	289.57142857142856	0.0	2.0	4.9	85.93333333333334	25.905555555555555	18.0	72.11969696969697	6.0	14.333333333333334	312.8738679520888	5.0	3.0	0.0	0.0	24.0	168.08333333333334	97.51666666666667	6.5	27.45	23.666666666666664	11.133333333333333	64.08333333333333	25.683333333333334	4.0	0.0	33.78333333333333	2.333333333333333	1460.4993002611425	119.75	1.0	23.88888888888889	26.18531746031746	3.4	3.125	0.0	1.0	1.0	4.0	2.8	2.6666666666666665	10.22222222222222	1.0	0.0	3.5	2.0	0.0	0.0	3.0	2.4	0.0	7.0	5.0	4.0	3.0	2.4	0.0	4.5	3.333333333333333	2.0	3.0	5.8	0.0	1.3333333333333333	3.0	1.0	3.5	3.6666666666666665
CAMDA23_MetaSUB_gCSD17_DEN_3	DEN	0.0	0.0	0.0	1.0	5.0	0.0	3.5	2.0	3.0	3.0	33.66666666666667	30.0	7.0	18.833333333333332	83.58333333333333	15.0	3.0	2.5	0.0	13.666666666666668	30.0	14.0	156.25079365079364	104.33333333333333	2.333333333333333	3.0	2.0	18.0	26.13015873015873	1.8	0.0	0.0	33.0	3.333333333333333	9.666666666666666	178.2930735930736	83.0	76.85595238095237	240.72976190476192	0.0	3.0	0.0	62.833333333333336	24.530555555555555	8.333333333333332	57.333333333333336	0.0	14.666666666666666	214.54151138716355	6.0	1.0	2.0	0.0	17.5	105.33333333333333	86.3	4.333333333333333	13.366666666666667	15.5	8.0	51.41666666666667	20.833333333333332	6.0	0.0	27.5	2.0	924.3368359710465	80.08333333333333	5.0	12.411111111111111	27.56904761904762	1.6666666666666667	2.7777777777777777	0.0	0.0	3.0	4.333333333333333	2.0	0.0	7.333333333333333	1.0	0.0	0.0	3.0	0.0	4.5	3.0	2.142857142857143	0.0	5.0	0.0	0.0	3.111111111111111	2.333333333333333	2.0	6.5	2.0	1.5	3.0	0.0	1.0	1.3333333333333333	2.0	2.0	2.0	3.333333333333333
