"OTU","Level","abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"2109913","Genus",158932,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Melaminivora"
"2735133","Genus",158334,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Herbiconiux"
"29394","Genus",156472,"Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum"
"2789776","Genus",155991,"Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Actinomarinicola"
"445710","Genus",155510,"Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dyella"
"297","Genus",154815,"Bacteria","Pseudomonadota","Hydrogenophilia","Hydrogenophilales","Hydrogenophilaceae","Hydrogenophilus"
"1434011","Genus",154408,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Komagataeibacter"
"79880","Genus",154397,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Alkalihalobacillus"
"2995304","Genus",154313,"Bacteria","Myxococcota","Myxococcia","Nannocystales","Nannocystaceae","Nannocystis"
"563","Genus",152926,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shimwellia"
"34029","Genus",151993,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","","Leptothrix"
"2867012","Genus",151029,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Jannaschia"
"1323731","Genus",147294,"Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsaceae","Streptomonospora"
"2303332","Genus",146923,"Bacteria","Pseudomonadota","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio"
"374606","Genus",146624,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Aminobacter"
"675281","Genus",146290,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Aquibium"
"1795630","Genus",146061,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Frondihabitans"
"53522","Genus",146047,"Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsaceae","Thermobifida"
"437897","Genus",145925,"Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Megamonas"
"36863","Genus",145424,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Ideonella"
"56688","Genus",145274,"Archaea","Euryarchaeota","Halobacteria","Haloferacales","Halorubraceae","Halorubrum"
"55518","Genus",141148,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Magnetospirillum"
"2756","Genus",139370,"Bacteria","Bacillota","Bacilli","Bacillales","Listeriaceae","Brochothrix"
"1752064","Genus",138778,"Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Leptolyngbyaceae","Leptolyngbya"
"2488560","Genus",138329,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Pigmentiphaga"
"2709380","Genus",138198,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae","Starkeya"
"2708346","Genus",137545,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Jeotgalicoccus"
"1225128","Genus",137054,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Sediminicoccus"
"1636152","Genus",136795,"Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces"
"1702325","Genus",136401,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Chelatococcaceae","Chelatococcus"
"823","Genus",135750,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"76116","Genus",134967,"Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Aromatoleum"
"2728827","Genus",134379,"Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Catellatospora"
"2813578","Genus",133903,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Pyxidicoccus"
"2840474","Genus",133263,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Gemmobacter"
"712710","Genus",132314,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Tannerella"
"53399","Genus",132114,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Hyphomicrobium"
"2819238","Genus",131806,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","","Pengzhenrongella"
"189381","Genus",130491,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Rossellomorea"
"69823","Genus",130424,"Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas"
"392610","Genus",129095,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingorhabdus"
"2602016","Genus",129035,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Hypericibacter"
"1278212","Genus",128622,"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Arcobacteraceae","Arcobacter"
"2024580","Genus",128569,"Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Plantactinospora"
"2986920","Genus",127500,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Pararhizobium"
"2725414","Genus",126657,"Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"293089","Genus",126264,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Aurantimonadaceae","Martelella"
"43","Genus",125609,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Archangiaceae","Cystobacter"
"2527974","Genus",125599,"Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Tautonia"
"46507","Genus",124188,"Bacteria","Bacillota","Tissierellia","","","Ezakiella"
"89184","Genus",123706,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Ruegeria"
"446","Genus",122155,"Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"281362","Genus",122137,"Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Azonexaceae","Dechloromonas"
"412690","Genus",122016,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microterricola"
"256","Genus",121559,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Myroides"
"1582356","Genus",120487,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomicrobium"
"2811781","Genus",120196,"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Varibaculum"
"556325","Genus",119770,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Neomicrococcus"
"331696","Genus",119656,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae","Pseudolabrys"
"150203","Genus",119284,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas"
"1646377","Genus",119209,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Rouxiella"
"121719","Genus",119042,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Stappiaceae","Pannonibacter"
"2770551","Genus",117241,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Yimella"
"406548","Genus",116705,"Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Aquisphaera"
"2731219","Genus",115741,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Alkaliphilus"
"356302","Genus",115473,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Chitinimonas"
"635","Genus",115064,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Hafniaceae","Edwardsiella"
"571913","Genus",114503,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Luteipulveratus"
"938288","Genus",114461,"Bacteria","Bacillota","Clostridia","Eubacteriales","","Fenollaria"
"1335048","Genus",114173,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Frigidibacter"
"1768242","Genus",113235,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","","Paucibacter"
"33934","Genus",112968,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Anoxybacillus"
"1179673","Genus",112962,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Oerskovia"
"166486","Genus",112805,"Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia"
"489910","Genus",112665,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Nosocomiicoccus"
"2732249","Genus",112240,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"2675754","Genus",112056,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Ruaniaceae","Occultella"
"1496","Genus",110558,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Clostridioides"
"2904242","Genus",110213,"Bacteria","Pseudomonadota","Gammaproteobacteria","Cellvibrionales","Microbulbiferaceae","Microbulbifer"
"221822","Genus",110172,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Phaeobacter"
"941907","Genus",110045,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Allosphingosinicella"
"2268449","Genus",109693,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Actinokineospora"
"82135","Genus",109338,"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Fannyhessea"
"88431","Genus",109282,"Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Dorea"
"1935446","Genus",108680,"Bacteria","Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium"
"1208324","Genus",108663,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Celeribacter"
"2233851","Genus",108487,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Blastochloridaceae","Blastochloris"
"304895","Genus",107194,"Bacteria","Actinomycetota","Actinomycetes","Catenulisporales","Catenulisporaceae","Catenulispora"
"84757","Genus",107119,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Beutenbergiaceae","Beutenbergia"
"71655","Genus",106703,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Brenneria"
"2743089","Genus",106106,"Archaea","Euryarchaeota","Halobacteria","Haloferacales","Halorubraceae","Halobaculum"
"410072","Genus",106047,"Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus"
"1597","Genus",105823,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus"
"1508451","Genus",105226,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingosinicellaceae","Polymorphobacter"
"178339","Genus",105074,"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Pauljensenia"
"1462527","Genus",105032,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Oceanobacillus"
"2732067","Genus",104004,"Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Usitatibacteraceae","Usitatibacter"
"2904523","Genus",103941,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermacoccaceae","Allobranchiibius"
"649756","Genus",103588,"Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes"
"1507512","Genus",103382,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Romboutsia"
"2837511","Genus",102301,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Sutcliffiella"
"1379903","Genus",102281,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Roseivivax"
"1653831","Genus",102190,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Blattabacteriaceae","Blattabacterium"
"674703","Genus",102175,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Rhodoplanes"
"94","Genus",102052,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Stellaceae","Stella"
"210","Genus",101996,"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter"
"2761623","Genus",101993,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia"
"338584","Genus",101937,"Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Polymorphospora"
"2507160","Genus",101558,"Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriales Family XIII. Incertae Sedis","Aminipila"
"270","Genus",101385,"Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae","Thermus"
"41","Genus",101358,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Archangiaceae","Stigmatella"
"392593","Genus",100457,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Inhella"
"34018","Genus",99847,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum"
"2986919","Genus",99505,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Paeniglutamicibacter"
"2760083","Genus",99454,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","","Tomitella"
"1050370","Genus",99084,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","","Thiomonas"
"2866588","Genus",99030,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Pseudoclavibacter"
"2102","Genus",98869,"Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma"
"1817405","Genus",98455,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Abyssicoccus"
"117157","Genus",98425,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Actinopolymorphaceae","Actinopolymorpha"
"773","Genus",98221,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Bartonellaceae","Bartonella"
"2662261","Genus",97536,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Raineyella"
"2079792","Genus",97416,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Mycetocola"
"2132","Genus",97086,"Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma"
"1867719","Genus",97073,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Phyllobacterium"
"2567896","Genus",97067,"Bacteria","Myxococcota","Myxococcia","Polyangiales","Polyangiaceae","Polyangium"
"211114","Genus",96458,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Allokutzneria"
"1033854","Genus",96066,"Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Thioalkalivibrio"
"154046","Genus",95927,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Hungatella"
"1542730","Genus",95797,"Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Frateuria"
"208479","Genus",95767,"Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster"
"2697027","Genus",95571,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Bruguierivoracaceae","Sodalis"
"2738","Genus",95497,"Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus"
"2716227","Genus",95275,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermatophilaceae","Gephyromycinifex"
"129337","Genus",95199,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Geobacillus"
"576610","Genus",94661,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"1137095","Genus",94261,"Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Scytonemataceae","Scytonema"
"1133546","Genus",94221,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","","Luteimicrobium"
"2601898","Genus",94155,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum"
"2579971","Genus",94074,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Paroceanicella"
"876","Genus",94065,"Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"860235","Genus",93304,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Kibdelosporangium"
"2774151","Genus",93235,"Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Frigoriglobus"
"1437009","Genus",92790,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylocystaceae","Chenggangzhangella"
"2599600","Genus",92767,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Nitratireductor"
"2650471","Genus",92696,"Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Lacipirellulaceae","Lacipirellula"
"1484109","Genus",92682,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Lichenicola"
"1882747","Genus",92440,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Afipia"
"1286698","Genus",92084,"Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Crassaminicella"
"1402135","Genus",91550,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Pseudosulfitobacter"
"81408","Genus",91215,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Parageobacillus"
"2708082","Genus",91201,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Mumia"
"43767","Genus",90357,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Prescottella"
"80816","Genus",90246,"Bacteria","Myxococcota","Myxococcia","Haliangiales","Kofleriaceae","Haliangium"
"2239","Genus",90232,"Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Halobacteriaceae","Halobacterium"
"641491","Genus",90045,"Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Pseudodesulfovibrio"
"2718","Genus",90015,"Bacteria","Pseudomonadota","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Cardiobacterium"
"370777","Genus",90006,"Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas"
"2896848","Genus",89698,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Yinghuangia"
"2953749","Genus",89580,"Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Halobacteriaceae","Halorussus"
"538381","Genus",88883,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Stappiaceae","Stappia"
"1619308","Genus",88865,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Cnuibacter"
"2728023","Genus",88776,"Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Cohnella"
"1851544","Genus",88774,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Orrella"
"49338","Genus",88531,"Bacteria","Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Desulfitobacterium"
"2807096","Genus",88404,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Neotabrizicola"
"100886","Genus",88176,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium"
"522","Genus",88093,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acidiphilium"
"912","Genus",88084,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Nitrobacter"
"2303331","Genus",87971,"Bacteria","Pseudomonadota","Gammaproteobacteria","Nevskiales","Sinobacteraceae","Solimonas"
"1653480","Genus",87238,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Alloactinosynnema"
"1219","Genus",87108,"Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Prochlorococcaceae","Prochlorococcus"
"3026162","Genus",87085,"Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Haloarculaceae","Halosimplex"
"543877","Genus",87062,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Pelagerythrobacter"
"187304","Genus",87028,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Stappiaceae","Roseibium"
"1379910","Genus",86876,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Rufibacter"
"414","Genus",86172,"Bacteria","Pseudomonadota","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylococcus"
"83453","Genus",86161,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Archangiaceae","Melittangium"
"2829187","Genus",86068,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Psychrobacillus"
"307486","Genus",85670,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","","Tepidimonas"
"1436133","Genus",85437,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Actinacidiphila"
"943830","Genus",85208,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Tardiphaga"
"39496","Genus",84548,"Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium"
"35554","Genus",84420,"Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter"
"171284","Genus",84196,"Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasmopsis"
"2816475","Genus",84115,"Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Haloterrigena"
"88724","Genus",83699,"Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Natrinema"
"2928472","Genus",83403,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Amorphaceae","Acuticoccus"
"1056807","Genus",83149,"Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Morococcus"
"78587","Genus",83137,"Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis"
"1069221","Genus",83067,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacillus"
"1075","Genus",82951,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Fuscovulum"
"467094","Genus",82767,"Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales","Ilumatobacteraceae","Ilumatobacter"
"2704465","Genus",82688,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Cytophagaceae","Rhodocytophaga"
"2220096","Genus",82651,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae","Indioceanicola"
"1453760","Genus",82547,"Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Halovivax"
"661481","Genus",82028,"Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavisolibacter"
"2906072","Genus",82009,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Aurantimonadaceae","Aurantimonas"
"1549850","Genus",81797,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Thioclava"
"364317","Genus",81694,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Verminephrobacter"
"2899133","Genus",81451,"Bacteria","Candidatus Saccharibacteria","Candidatus Saccharimonadia","Candidatus Nanosynbacterales","Candidatus Nanosynbacteraceae","Candidatus Nanosynbacter"
"2598579","Genus",81310,"Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Limnoglobus"
"1617967","Genus",81304,"Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Granulicella"
"2908642","Genus",81148,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Solicola"
"2494374","Genus",80117,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Tabrizicola"
"712411","Genus",80026,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella"
"426","Genus",79221,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylocystaceae","Methylosinus"
"1634516","Genus",79140,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Citromicrobium"
"2116657","Genus",78999,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pulveribacter"
"584609","Genus",78973,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum"
"2886352","Genus",78724,"Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Coleofasciculaceae","Allocoleopsis"
"2732593","Genus",78406,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia"
"1891644","Genus",77897,"Bacteria","Actinomycetota","Actinomycetes","Sporichthyales","Sporichthyaceae","Epidermidibacterium"
"2026624","Genus",77738,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Parasphingopyxis"
"171437","Genus",77632,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Geminicoccaceae","Tistrella"
"28077","Genus",77590,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae","Nitrospirillum"
"1160721","Genus",77586,"Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus"
"1391654","Genus",76917,"Bacteria","Myxococcota","Myxococcia","Polyangiales","Labilitrichaceae","Labilithrix"
"2795690","Genus",76583,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Kaistiaceae","Kaistia"
"1387353","Genus",76503,"Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Paludisphaera"
"89152","Genus",76234,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptacetobacter"
"416","Genus",75924,"Bacteria","Pseudomonadota","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomonas"
"2259335","Genus",75572,"Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax"
