"OTU","Level","abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"1288970","Family",60846,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Thalassospiraceae",NA
"1670830","Family",60332,"Bacteria","Actinomycetota","Nitriliruptoria","Egicoccales","Egicoccaceae",NA
"2715678","Family",59265,"Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Sulfuricellaceae",NA
"52584","Family",58693,"Bacteria","Spirochaetota","Spirochaetia","Brachyspirales","Brachyspiraceae",NA
"36861","Family",58295,"Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Thiobacillaceae",NA
"2856608","Family",56542,"Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Coxiellaceae",NA
"2802975","Family",56496,"Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Desulfuromonadales","Desulfuromonadaceae",NA
"2740404","Family",55405,"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Thiovulaceae",NA
"33059","Family",55272,"Bacteria","Pseudomonadota","Acidithiobacillia","Acidithiobacillales","Acidithiobacillaceae",NA
"2528642","Family",54960,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Lichenihabitantaceae",NA
"1353260","Family",54127,"Archaea","Nitrososphaerota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae",NA
"671077","Family",52965,"Bacteria","Bacillota","Clostridia","Eubacteriales","Symbiobacteriaceae",NA
"33025","Family",52719,"Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae",NA
"2005456","Family",52415,"Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Hapalosiphonaceae",NA
"2292766","Family",52172,"Bacteria","","Deltaproteobacteria","Bradymonadales","Bradymonadaceae",NA
"2321403","Family",51767,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Fulvivirgaceae",NA
"1416614","Family",51200,"Bacteria","Cyanobacteriota","Cyanophyceae","Gloeobacterales","Gloeobacteraceae",NA
"274537","Family",51052,"Bacteria","Chlorobiota","Chlorobiia","Chlorobiales","Chlorobiaceae",NA
"29552","Family",51048,"Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae",NA
"3004094","Family",51002,"Bacteria","Chloroflexota","Tepidiformia","Tepidiformales","Tepidiformaceae",NA
"2263","Family",50657,"Archaea","Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae",NA
"2708301","Family",50615,"Bacteria","Pseudomonadota","Gammaproteobacteria","Cellvibrionales","Halieaceae",NA
"2984951","Family",49892,"Bacteria","Thermotogota","Thermotogae","Petrotogales","Petrotogaceae",NA
"2026","Family",49816,"Bacteria","Bacillota","Bacilli","Bacillales","Thermoactinomycetaceae",NA
"42253","Family",49702,"Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae",NA
"29539","Family",47901,"Bacteria","Actinomycetota","Thermoleophilia","Thermoleophilales","Thermoleophilaceae",NA
"2057","Family",47766,"Bacteria","Thermomicrobiota","Thermomicrobia","Sphaerobacterales","Sphaerobacteraceae",NA
"2098","Family",47231,"Bacteria","Mycoplasmatota","","Mycoplasmoidales","Metamycoplasmataceae",NA
"1482074","Family",46258,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Pleomorphomonadaceae",NA
"1670831","Family",46077,"Bacteria","Actinomycetota","Nitriliruptoria","Egibacterales","Egibacteraceae",NA
"45497","Family",45260,"Bacteria","Bacillota","Tissierellia","Tissierellales","Tepidimicrobiaceae",NA
"102116","Family",44320,"Bacteria","Cyanobacteriota","Cyanophyceae","Pleurocapsales","Dermocarpellaceae",NA
"894","Family",44276,"Bacteria","Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae",NA
"2099387","Family",43063,"Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Tolypothrichaceae",NA
"2304600","Family",42512,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Breoghaniaceae",NA
"241425","Family",41335,"Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Gomontiellaceae",NA
"45989","Family",41158,"Archaea","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanomicrobiaceae",NA
"2494373","Family",40178,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Flammeovirgaceae",NA
"158841","Family",40105,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Budviciaceae",NA
"83564","Family",39030,"Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA
"1806508","Family",38435,"Bacteria","Chloroflexota","Ardenticatenia","Ardenticatenales","Ardenticatenaceae",NA
"191303","Family",38326,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae",NA
"1473598","Family",37692,"Bacteria","Acidobacteriota","Terriglobia","Bryobacterales","Bryobacteraceae",NA
"414996","Family",37576,"Bacteria","Actinomycetota","Actinomycetes","Actinopolysporales","Actinopolysporaceae",NA
"1388755","Family",37261,"Bacteria","Pseudomonadota","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae",NA
"1126","Family",35543,"Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Microcystaceae",NA
"1579979","Family",35469,"Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Wenzhouxiangellaceae",NA
"2682810","Family",34818,"Bacteria","Bacillota","Clostridia","Halanaerobiales","Halanaerobiaceae",NA
"698776","Family",34715,"Bacteria","Bacillota","Clostridia","Eubacteriales","Cellulosilyticaceae",NA
"154","Family",34376,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae",NA
"1582439","Family",34282,"Archaea","Nitrososphaerota","","Nitrosopumilales","Nitrosopumilaceae",NA
"2881056","Family",34267,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Demequinaceae",NA
"2891210","Family",33705,"Bacteria","Pseudomonadota","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA
"56947","Family",33209,"Viruses","","Naldaviricetes","Lefavirales","Baculoviridae",NA
"120962","Family",33149,"Bacteria","Chloroflexota","Chloroflexia","Chloroflexales","Roseiflexaceae",NA
"40545","Family",32989,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae",NA
"1526572","Family",32682,"Bacteria","Pseudomonadota","Alphaproteobacteria","Parvularculales","Parvularculaceae",NA
"45655","Family",31632,"Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfococcaceae",NA
"1862145","Family",30985,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Thalassobaculaceae",NA
"1854492","Family",30502,"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Sulfurospirillaceae",NA
"28118","Family",30098,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae",NA
"1391653","Family",29695,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Vulgatibacteraceae",NA
"2794344","Family",29212,"Bacteria","Pseudomonadota","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae",NA
"1333523","Family",28892,"Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Natronoarchaeaceae",NA
"135577","Family",28758,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Idiomarinaceae",NA
"2681766","Family",27684,"Bacteria","Bacteroidota","Bacteroidia","Marinilabiliales","Prolixibacteraceae",NA
"2421","Family",27587,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Fervidobacteriaceae",NA
"483547","Family",27291,"Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Desulfuromonadales","Geoalkalibacteraceae",NA
"132132","Family",26995,"Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfomicrobiaceae",NA
"2606626","Family",25755,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA
"1457141","Family",25215,"Bacteria","Chlamydiota","Chlamydiia","Chlamydiales","Chlamydiaceae",NA
"2183911","Family",25092,"Bacteria","Pseudomonadota","Gammaproteobacteria","Salinisphaerales","Salinisphaeraceae",NA
"2591109","Family",24958,"Bacteria","Pseudomonadota","Betaproteobacteria","","Casimicrobiaceae",NA
"2818388","Family",24778,"Bacteria","Acidobacteriota","Holophagae","Acanthopleuribacterales","Acanthopleuribacteraceae",NA
"465721","Family",24514,"Bacteria","Pseudomonadota","Gammaproteobacteria","Nevskiales","Steroidobacteraceae",NA
"1972068","Family",23782,"Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Thioalkalispiraceae",NA
"1884905","Family",23638,"Bacteria","Actinomycetota","Actinomycetes","Candidatus Nanopelagicales","Candidatus Nanopelagicaceae",NA
"44012","Family",23208,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Ferrimonadaceae",NA
"2151","Family",22210,"Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales","Entomoplasmataceae",NA
"155978","Family",22132,"Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Acaryochloridaceae",NA
"184117","Family",21696,"Archaea","Thermoproteota","Thermoprotei","Thermoproteales","Thermoproteaceae",NA
"1197717","Family",20982,"Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae",NA
"1555112","Family",20875,"Bacteria","Bacillota","Limnochordia","Limnochordales","Limnochordaceae",NA
"2293317","Family",20633,"Bacteria","Bacillota","Clostridia","Eubacteriales","Syntrophomonadaceae",NA
"1234143","Family",20605,"Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae",NA
"2582913","Family",20430,"Bacteria","Pseudomonadota","Alphaproteobacteria","Emcibacterales","Emcibacteraceae",NA
"146786","Family",20189,"Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Thermosynechococcaceae",NA
"453230","Family",20102,"Bacteria","Thermodesulfobacteriota","Desulfarculia","Desulfarculales","Desulfarculaceae",NA
"10279","Family",20061,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA
"82654","Family",19693,"Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Pseudanabaenaceae",NA
"286802","Family",19283,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Segniliparaceae",NA
"2161747","Family",18715,"Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae",NA
"10376","Family",18712,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae",NA
"2296","Family",18484,"Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae",NA
"1628392","Family",18342,"Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Hahellaceae",NA
"2864201","Family",18239,"Bacteria","Bacteroidota","Saprospiria","Saprospirales","Saprospiraceae",NA
"1005039","Family",17984,"Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA
"28049","Family",17916,"Bacteria","Actinomycetota","Actinomycetes","Acidothermales","Acidothermaceae",NA
"167964","Family",17391,"Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","Anaerolineaceae",NA
"1501392","Family",17374,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae",NA
"90736","Family",17359,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Moritellaceae",NA
"2335","Family",16650,"Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae",NA
"191579","Family",16564,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Crocinitomicaceae",NA
"2949635","Family",16536,"Bacteria","Bacteroidota","Bacteroidia","Marinilabiliales","Marinilabiliaceae",NA
"638849","Family",16412,"Bacteria","Synergistota","Synergistia","Synergistales","Dethiosulfovibrionaceae",NA
"1295609","Family",16287,"Bacteria","Thermodesulfobacteriota","Thermodesulfobacteria","Thermodesulfobacteriales","Thermodesulfobacteriaceae",NA
"1108","Family",15716,"Bacteria","Chloroflexota","Chloroflexia","Chloroflexales","Chloroflexaceae",NA
"2086585","Family",15572,"Bacteria","Bacillota","Clostridia","Eubacteriales","Christensenellaceae",NA
"29542","Family",15442,"Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Desulfuromonadales","Syntrophotaleaceae",NA
"389348","Family",15242,"Bacteria","Chlamydiota","Chlamydiia","Parachlamydiales","Parachlamydiaceae",NA
"119484","Family",15108,"Bacteria","Thermodesulfobacteriota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae",NA
"133453","Family",15053,"Bacteria","Chloroflexota","Caldilineae","Caldilineales","Caldilineaceae",NA
"1860122","Family",14837,"Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Halothiobacillaceae",NA
"269261","Family",14746,"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Sulfurovaceae",NA
"2569541","Family",14702,"Bacteria","Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae",NA
"291048","Family",14561,"Bacteria","Campylobacterota","Epsilonproteobacteria","Nautiliales","Nautiliaceae",NA
"56636","Family",14321,"Archaea","Thermoproteota","Thermoprotei","Desulfurococcales","Desulfurococcaceae",NA
"2560679","Family",14266,"Viruses","Uroviricota","Caudoviricetes","","Autographiviridae",NA
"2798577","Family",14176,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Breznakiellaceae",NA
"2303528","Family",14151,"Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Oculatellaceae",NA
"2866311","Family",13615,"Bacteria","Verrucomicrobiota","Opitutae","Puniceicoccales","Puniceicoccaceae",NA
"2493639","Family",13544,"Bacteria","Bdellovibrionota","Oligoflexia","Silvanigrellales","Silvanigrellaceae",NA
"2023057","Family",13531,"Viruses","Nucleocytoviricota","Megaviricetes","Algavirales","Phycodnaviridae",NA
"301375","Family",13421,"Archaea","Euryarchaeota","Methanomicrobia","Methanotrichales","Methanotrichaceae",NA
"35701","Family",13322,"Bacteria","Bacillota","Clostridia","Eubacteriales","Heliobacteriaceae",NA
"1561924","Family",13273,"Bacteria","Pseudomonadota","Gammaproteobacteria","Kangiellales","Kangiellaceae",NA
"1131707","Family",13011,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Sphaerochaetaceae",NA
"2350","Family",12968,"Bacteria","Bacteroidota","Saprospiria","Saprospirales","Haliscomenobacteraceae",NA
"437505","Family",12872,"Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Granulosicoccaceae",NA
"2161677","Family",12460,"Bacteria","Pseudomonadota","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae",NA
"1175445","Family",11328,"Archaea","Euryarchaeota","Methanomicrobia","Methanocellales","Methanocellaceae",NA
"357794","Family",10988,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Psychromonadaceae",NA
"2775080","Family",10836,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Kiloniellaceae",NA
"2979464","Family",10386,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Reichenbachiellaceae",NA
"2509675","Family",10275,"Bacteria","Chloroflexota","Ktedonobacteria","Ktedonobacterales","Ktedonosporobacteraceae",NA
"1798205","Family",10057,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Cohaesibacteraceae",NA
"253245","Family",10044,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Schleiferiaceae",NA
"1085624","Family",8520,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Persicobacteraceae",NA
"181663","Family",7390,"Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfosudaceae",NA
