"OTU","Level","abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"506591","Genus",202290,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Leisingera"
"134","Genus",199216,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylocystaceae","Methylocystis"
"1117645","Genus",198347,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia"
"1637","Genus",195678,"Bacteria","Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria"
"2708338","Genus",194783,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Salinibacterium"
"179636","Genus",191196,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Alicycliphilus"
"666685","Genus",186293,"Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter"
"146474","Genus",186260,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter"
"2694929","Genus",185754,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter"
"1458426","Genus",180973,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Serpentinimonas"
"1411117","Genus",179025,"Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Thermomonosporaceae","Thermomonospora"
"2742","Genus",178656,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter"
"1229727","Genus",176489,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Salipiger"
"418699","Genus",174120,"Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Azoarcus"
"1296","Genus",173556,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus"
"158","Genus",171402,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Treponemataceae","Treponema"
"52959","Genus",169931,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter"
"35806","Genus",165339,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodovulum"
"2828763","Genus",164266,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Providencia"
"328813","Genus",164189,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes"
"2697032","Genus",163260,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","","Xylophilus"
"2109913","Genus",158932,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Melaminivora"
"445710","Genus",155510,"Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dyella"
"2995304","Genus",154313,"Bacteria","Myxococcota","Myxococcia","Nannocystales","Nannocystaceae","Nannocystis"
"374606","Genus",146624,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Aminobacter"
"53522","Genus",146047,"Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsaceae","Thermobifida"
"55518","Genus",141148,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Magnetospirillum"
"1702325","Genus",136401,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Chelatococcaceae","Chelatococcus"
"823","Genus",135750,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"446","Genus",122155,"Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"281362","Genus",122137,"Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Azonexaceae","Dechloromonas"
"1646377","Genus",119209,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Rouxiella"
"635","Genus",115064,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Hafniaceae","Edwardsiella"
"1496","Genus",110558,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Clostridioides"
"2904242","Genus",110213,"Bacteria","Pseudomonadota","Gammaproteobacteria","Cellvibrionales","Microbulbiferaceae","Microbulbifer"
"221822","Genus",110172,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Phaeobacter"
"2268449","Genus",109693,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Actinokineospora"
"1935446","Genus",108680,"Bacteria","Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium"
"71655","Genus",106703,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Brenneria"
"210","Genus",101996,"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter"
"2132","Genus",97086,"Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma"
"1542730","Genus",95797,"Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Frateuria"
"576610","Genus",94661,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"1402135","Genus",91550,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Pseudosulfitobacter"
"2239","Genus",90232,"Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Halobacteriaceae","Halobacterium"
"2728023","Genus",88776,"Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Cohnella"
"187304","Genus",87028,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Stappiaceae","Roseibium"
"414","Genus",86172,"Bacteria","Pseudomonadota","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylococcus"
"426","Genus",79221,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylocystaceae","Methylosinus"
"2740185","Genus",75101,"Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geomonas"
"582","Genus",68491,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Morganella"
"2686077","Genus",66987,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Winogradskyella"
"28108","Genus",61065,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"40576","Genus",46504,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Xenorhabdus"
