"OTU","Level","abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"876","Family",328088,"Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae",NA
"60136","Genus",327942,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Sulfitobacter"
"100886","Class",327534,"Bacteria","Bacillota","Erysipelotrichia",NA,NA,NA
"100886","Order",327534,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales",NA,NA
"2003315","Genus",325807,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Porphyrobacter"
"861299","Genus",323715,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa"
"2994664","Genus",323301,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Frigoribacterium"
"357276","Genus",322420,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola"
"1465","Genus",320587,"Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus"
"2743089","Family",320385,"Archaea","Euryarchaeota","Halobacteria","Haloferacales","Halorubraceae",NA
"1505","Genus",315518,"Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Paeniclostridium"
"2045","Genus",314960,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Pimelobacter"
"1892855","Genus",311008,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingosinicellaceae","Sphingosinicella"
"160791","Genus",310878,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Rhizorhabdus"
"54005","Genus",310707,"Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus"
"2866570","Genus",307219,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter"
"1061","Genus",306290,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodobacter"
"1744","Genus",305303,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Propionibacterium"
"158","Order",301679,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales",NA,NA
"215580","Genus",301495,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Caldimonas"
"1798224","Order",300776,"Bacteria","Actinomycetota","Actinomycetes","Jiangellales",NA,NA
"1798224","Family",300776,"Bacteria","Actinomycetota","Actinomycetes","Jiangellales","Jiangellaceae",NA
"1798224","Genus",300776,"Bacteria","Actinomycetota","Actinomycetes","Jiangellales","Jiangellaceae","Jiangella"
"1473598","Class",300751,"Bacteria","Acidobacteriota","Terriglobia",NA,NA,NA
"2182432","Family",300738,"Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae",NA
"1630135","Genus",297573,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermabacteraceae","Dermabacter"
"1760988","Order",296070,"Bacteria","Pseudomonadota","Gammaproteobacteria","Methylococcales",NA,NA
"1760988","Family",296070,"Bacteria","Pseudomonadota","Gammaproteobacteria","Methylococcales","Methylococcaceae",NA
"482564","Genus",290991,"Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Oscillatoriaceae","Oscillatoria"
"423349","Genus",289364,"Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"2745198","Genus",288718,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Metabacillus"
"3019969","Genus",288479,"Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Rheinheimera"
"437897","Family",285696,"Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae",NA
"747","Genus",285080,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella"
"632569","Genus",284945,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Saccharomonospora"
"629","Genus",283310,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia"
"376175","Genus",281638,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Schlegelella"
"155894","Order",280203,"Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcidiopsidales",NA,NA
"155894","Family",280203,"Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcidiopsidales","Chroococcidiopsidaceae",NA
"155894","Genus",280203,"Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcidiopsidales","Chroococcidiopsidaceae","Chroococcidiopsis"
"2528964","Genus",279127,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae","Xanthobacter"
"1978566","Genus",278666,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Cryobacterium"
"2005460","Order",272648,"Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales",NA,NA
"535","Genus",269260,"Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Chromobacteriaceae","Chromobacterium"
"712710","Family",268222,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae",NA
"46125","Genus",267851,"Bacteria","Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia"
"443156","Genus",267522,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Pedococcus"
"392734","Order",263059,"Bacteria","Acidobacteriota","Terriglobia","Terriglobales",NA,NA
"392734","Family",263059,"Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae",NA
"675864","Genus",262337,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Auraticoccus"
"2908840","Genus",259212,"Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Planococcus"
"2509457","Genus",255158,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Promicromonosporaceae","Xylanimonas"
"32","Genus",254340,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Myxococcus"
"2171623","Genus",253359,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Beutenbergiaceae","Miniimonas"
"2951806","Genus",252839,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Lentzea"
"540747","Genus",252779,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Roseovarius"
"1750","Genus",249800,"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Arachnia"
"36809","Genus",249499,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacteroides"
"84406","Genus",249265,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Virgibacillus"
"624315","Genus",246753,"Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Phytohabitans"
"584","Genus",246520,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus"
"1752064","Order",243869,"Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales",NA,NA
"1658665","Genus",242736,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Mitsuaria"
"2603206","Genus",242519,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Ruaniaceae","Ruania"
"564369","Genus",241867,"Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Luteibacter"
"76259","Family",241553,"Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Azonexaceae",NA
"66219","Genus",240853,"Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium"
"354","Genus",239558,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Azotobacter"
"1193713","Genus",238923,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Neobacillus"
"2732593","Order",238670,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales",NA,NA
"223390","Genus",237722,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae","Ancylobacter"
"1353136","Family",237160,"Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Synechococcaceae",NA
"131568","Order",234687,"Bacteria","Actinomycetota","Actinomycetes","Kineosporiales",NA,NA
"131568","Family",234687,"Bacteria","Actinomycetota","Actinomycetes","Kineosporiales","Kineosporiaceae",NA
"131568","Genus",234687,"Bacteria","Actinomycetota","Actinomycetes","Kineosporiales","Kineosporiaceae","Kineococcus"
"105560","Genus",233886,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Methylibium"
"28068","Genus",233354,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Rubrivivax"
"33038","Genus",232724,"Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter"
"2762748","Genus",231275,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingosinithalassobacter"
"2579935","Genus",229260,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Jejubacter"
"2909339","Genus",229052,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Spirosomaceae","Dyadobacter"
"1353136","Genus",228087,"Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Synechococcaceae","Synechococcus"
"2102","Order",226616,"Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales",NA,NA
"2102","Family",226614,"Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae",NA
"2528010","Family",225421,"Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae",NA
"129985","Genus",225374,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Mesobacillus"
"871203","Genus",224014,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Caballeronia"
"53358","Genus",223699,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Intrasporangium"
"2843216","Order",223062,"Bacteria","Actinomycetota","Thermoleophilia","Miltoncostaeales",NA,NA
"2843216","Family",223062,"Bacteria","Actinomycetota","Thermoleophilia","Miltoncostaeales","Miltoncostaeaceae",NA
"2843216","Genus",223062,"Bacteria","Actinomycetota","Thermoleophilia","Miltoncostaeales","Miltoncostaeaceae","Miltoncostaea"
"2419774","Genus",221400,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Protaetiibacter"
"139208","Genus",220221,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Promicromonosporaceae","Isoptericola"
"147709","Genus",217005,"Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium"
"2884022","Family",216802,"Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Capillimicrobiaceae",NA
"2884022","Genus",216802,"Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Capillimicrobiaceae","Capillimicrobium"
"158899","Genus",216431,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas"
"857252","Genus",216375,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Halopseudomonas"
"35554","Order",216235,"Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Geobacterales",NA,NA
"35554","Family",216235,"Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA
"502","Genus",216139,"Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Kingella"
"1940610","Family",215928,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phreatobacteraceae",NA
"1940610","Genus",215928,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phreatobacteraceae","Phreatobacter"
"2001","Genus",215372,"Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Streptosporangium"
"216465","Genus",212675,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas"
"2303332","Family",211727,"Bacteria","Pseudomonadota","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae",NA
"239935","Class",210596,"Bacteria","Verrucomicrobiota","Verrucomicrobiae",NA,NA,NA
"239935","Order",210596,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales",NA,NA
"74426","Family",210417,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae",NA
"442","Genus",209329,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Gluconobacter"
"1806508","Phylum",208836,"Bacteria","Chloroflexota",NA,NA,NA,NA
"2661630","Family",207677,"Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae",NA
"227318","Genus",206949,"Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Actinocatenispora"
"404405","Genus",206093,"Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Azospira"
"74426","Genus",204658,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella"
"1754","Order",204132,"Bacteria","Bacillota","Clostridia","Thermoanaerobacterales",NA,NA
"506591","Genus",202290,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Leisingera"
"2480625","Genus",201765,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Plantibacter"
"2891570","Genus",201080,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pseudocitrobacter"
"1851514","Genus",200065,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Scandinavium"
"2771361","Genus",199560,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseococcus"
"134","Genus",199216,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylocystaceae","Methylocystis"
"635","Family",198509,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Hafniaceae",NA
"69965","Genus",198462,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Macrococcus"
"1117645","Genus",198347,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia"
"2650471","Family",196483,"Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Lacipirellulaceae",NA
"84112","Order",195998,"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales",NA,NA
"84112","Family",195998,"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae",NA
"270","Order",195987,"Bacteria","Deinococcota","Deinococci","Thermales",NA,NA
"270","Family",195987,"Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae",NA
"1547898","Family",195725,"Archaea","Euryarchaeota","Halobacteria","Haloferacales","Haloferacaceae",NA
"1637","Genus",195678,"Bacteria","Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria"
"2944128","Order",195620,"Bacteria","Actinomycetota","Actinomycetes","Jatrophihabitantales",NA,NA
"2944128","Family",195620,"Bacteria","Actinomycetota","Actinomycetes","Jatrophihabitantales","Jatrophihabitantaceae",NA
"2944128","Genus",195620,"Bacteria","Actinomycetota","Actinomycetes","Jatrophihabitantales","Jatrophihabitantaceae","Jatrophihabitans"
"1882749","Class",195268,"Bacteria","Verrucomicrobiota","Opitutae",NA,NA,NA
"2708338","Genus",194783,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Salinibacterium"
"1382","Family",193466,"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae",NA
"179636","Genus",191196,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Alicycliphilus"
"3003265","Genus",189489,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Aurantiacibacter"
"446","Order",189117,"Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales",NA,NA
"1742992","Genus",186531,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Paenarthrobacter"
"666685","Genus",186293,"Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter"
"146474","Genus",186260,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter"
"56438","Genus",185880,"Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Couchioplanes"
"2694929","Genus",185754,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter"
"114","Genus",184903,"Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Gemmata"
"2502779","Genus",184249,"Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Pseudocnuella"
"1729695","Genus",184067,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Gulosibacter"
"1571","Genus",184004,"Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Sporosarcina"
"504468","Genus",183859,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Rhodovastum"
"927083","Family",183626,"Bacteria","Myxococcota","Myxococcia","Polyangiales","Sandaracinaceae",NA
"927083","Genus",183626,"Bacteria","Myxococcota","Myxococcia","Polyangiales","Sandaracinaceae","Sandaracinus"
"1624","Genus",182945,"Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus"
"1972431","Genus",182496,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Phytobacter"
"1788","Genus",182227,"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacter"
"262","Order",181956,"Bacteria","Pseudomonadota","Gammaproteobacteria","Thiotrichales",NA,NA
"1882749","Order",181653,"Bacteria","Verrucomicrobiota","Opitutae","Opitutales",NA,NA
"1882749","Family",181653,"Bacteria","Verrucomicrobiota","Opitutae","Opitutales","Opitutaceae",NA
"28198","Genus",181145,"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Arcobacteraceae","Aliarcobacter"
"1458426","Genus",180973,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Serpentinimonas"
"1752064","Family",180890,"Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Leptolyngbyaceae",NA
"1411117","Genus",179025,"Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Thermomonosporaceae","Thermomonospora"
"158877","Genus",178775,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Yokenella"
"2742","Family",178656,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae",NA
"2742","Genus",178656,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter"
"49338","Family",178389,"Bacteria","Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae",NA
"1813880","Genus",177447,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Tetrasphaera"
"2528023","Genus",177141,"Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Urbifossiella"
"1229727","Genus",176489,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Salipiger"
"158","Family",175555,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Treponemataceae",NA
"40566","Genus",174343,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Actinosynnema"
"418699","Genus",174120,"Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Azoarcus"
"1296","Genus",173556,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus"
"984207","Family",172019,"Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae",NA
"37927","Genus",171745,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Sinomonas"
"158","Genus",171402,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Treponemataceae","Treponema"
"2704468","Genus",170934,"Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptacidiphilus"
"28108","Family",170243,"Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA
"52959","Genus",169931,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter"
"1608957","Class",167682,"Bacteria","Actinomycetota","Nitriliruptoria",NA,NA,NA
"65496","Genus",167293,"Bacteria","Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Actinoalloteichus"
"114527","Family",166985,"Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriales Family XIII. Incertae Sedis",NA
"35806","Genus",165339,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodovulum"
"28127","Genus",164700,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Hoylesella"
"2828763","Genus",164266,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Providencia"
"328813","Family",164189,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae",NA
"328813","Genus",164189,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes"
"38875","Genus",164071,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Heyndrickxia"
"2697032","Genus",163260,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","","Xylophilus"
"2208","Class",162818,"Archaea","Euryarchaeota","Methanomicrobia",NA,NA,NA
"2758442","Genus",161576,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Actinotalea"
"1397703","Family",160529,"Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Scytonemataceae",NA
"2086471","Genus",160225,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Adhaeribacter"
"2949664","Family",159178,"Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Paraconexibacteraceae",NA
"2949664","Genus",159178,"Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Paraconexibacteraceae","Paraconexibacter"
"2109913","Genus",158932,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Melaminivora"
"2716227","Family",158720,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Dermatophilaceae",NA
"2735133","Genus",158334,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Herbiconiux"
"29394","Genus",156472,"Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum"
"2789776","Genus",155991,"Bacteria","Actinomycetota","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Actinomarinicola"
"445710","Genus",155510,"Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dyella"
"1434011","Genus",154408,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Komagataeibacter"
"79880","Genus",154397,"Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Alkalihalobacillus"
"2995304","Order",154313,"Bacteria","Myxococcota","Myxococcia","Nannocystales",NA,NA
"2995304","Family",154313,"Bacteria","Myxococcota","Myxococcia","Nannocystales","Nannocystaceae",NA
"2995304","Genus",154313,"Bacteria","Myxococcota","Myxococcia","Nannocystales","Nannocystaceae","Nannocystis"
"563","Genus",152926,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shimwellia"
"34029","Genus",151993,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","","Leptothrix"
"2259335","Family",151816,"Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae",NA
"2303331","Order",151551,"Bacteria","Pseudomonadota","Gammaproteobacteria","Nevskiales",NA,NA
"2867012","Genus",151029,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Jannaschia"
"1323731","Genus",147294,"Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsaceae","Streptomonospora"
"100886","Family",147135,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae",NA
"2303332","Genus",146923,"Bacteria","Pseudomonadota","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio"
"374606","Genus",146624,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Aminobacter"
"675281","Genus",146290,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Aquibium"
"1795630","Genus",146061,"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Frondihabitans"
"53522","Genus",146047,"Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Nocardiopsaceae","Thermobifida"
"437897","Genus",145925,"Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Megamonas"
"36863","Genus",145424,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Ideonella"
"56688","Genus",145274,"Archaea","Euryarchaeota","Halobacteria","Haloferacales","Halorubraceae","Halorubrum"
"2995170","Family",144149,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae",NA
"1842540","Family",143786,"Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Sterolibacteriaceae",NA
"55518","Genus",141148,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Magnetospirillum"
"2807512","Class",140590,"Bacteria","Planctomycetota","Phycisphaerae",NA,NA,NA
"1982626","Family",140118,"Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae",NA
"2756","Genus",139370,"Bacteria","Bacillota","Bacilli","Bacillales","Listeriaceae","Brochothrix"
"1752064","Genus",138778,"Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Leptolyngbyaceae","Leptolyngbya"
"2488560","Genus",138329,"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Pigmentiphaga"
"2709380","Genus",138198,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae","Starkeya"
"2708346","Genus",137545,"Bacteria","Bacillota","Bacilli","Bacillales","Staphylococcaceae","Jeotgalicoccus"
"1225128","Genus",137054,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Sediminicoccus"
"1636152","Genus",136795,"Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctomyces"
"1219","Family",136646,"Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Prochlorococcaceae",NA
