CAMDA23_MetaSUB_gCSD16_BOG_9	BOG	1948.0	63.0	400.0	6.0	238.0	543.0	85.0	107.0	466.0	134.0	1092.0	63.0	0.0	0.0	743.0	415.0	251.0	509.0	258.0	449.0	13.0	38.0	1596.0	14.0	338.0	4572.0	2744.0	940.0	715.0	10264.0	487.0	23.0	2053.0	1.0	0.0	5.0	835.0	89.0	1654.0	1846.0	2433.0	44.0	21.0	0.0	1178.0	2056.0	571.0	82.0	85.0	7.0	456.0	206.0	509.0	669.0	47.0	908.0	0.0	1917.0	290.0	1844.0	183.0	120.0	31.0	1022.0	359.0	18.0	133.0	127.0	130.0
CAMDA23_MetaSUB_gCSD16_DEN_1	DEN	67.0	10.0	22.0	0.0	9.0	11.0	6.0	4.0	12.0	5.0	44.0	4.0	0.0	0.0	23.0	21.0	10.0	17.0	8.0	16.0	2.0	3.0	59.0	0.0	11.0	46.0	78.0	38.0	34.0	234.0	12.0	0.0	58.0	0.0	0.0	0.0	22.0	1.0	41.0	39.0	67.0	1.0	0.0	0.0	37.0	65.0	25.0	2.0	3.0	0.0	11.0	8.0	19.0	25.0	1.0	39.0	0.0	80.0	11.0	90.0	4.0	6.0	3.0	29.0	15.0	0.0	7.0	7.0	1.0
CAMDA23_MetaSUB_gCSD16_DEN_10	DEN	6.0	15.0	3.0	0.0	8.0	12.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	1.0	4.0	0.0	1.0	0.0	10.0	12.0	0.0	2.0	27.0	25.0	5.0	3.0	59.0	1.0	0.0	32.0	0.0	0.0	0.0	11.0	1.0	28.0	6.0	32.0	0.0	0.0	0.0	3.0	15.0	1.0	0.0	2.0	0.0	2.0	3.0	4.0	1.0	0.0	10.0	0.0	8.0	2.0	5.0	1.0	1.0	0.0	40.0	2.0	1.0	2.0	0.0	1.0
CAMDA23_MetaSUB_gCSD16_DEN_11	DEN	1.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	2.0	0.0	4.0	4.0	0.0	0.0	0.0	16.0	0.0	0.0	6.0	1.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	1.0
CAMDA23_MetaSUB_gCSD16_DEN_12	DEN	10.0	42.0	6.0	0.0	1.0	4.0	1.0	0.0	2.0	1.0	12.0	0.0	0.0	0.0	9.0	3.0	0.0	7.0	0.0	0.0	0.0	31.0	12.0	0.0	1.0	9.0	69.0	1.0	2.0	65.0	0.0	0.0	14.0	0.0	0.0	0.0	15.0	1.0	16.0	8.0	18.0	0.0	0.0	0.0	31.0	16.0	1.0	1.0	2.0	1.0	3.0	8.0	2.0	0.0	0.0	10.0	0.0	5.0	1.0	10.0	0.0	0.0	0.0	85.0	2.0	0.0	2.0	0.0	2.0
CAMDA23_MetaSUB_gCSD16_DEN_13	DEN	58.0	13.0	13.0	0.0	5.0	16.0	3.0	1.0	10.0	3.0	19.0	1.0	0.0	0.0	18.0	7.0	4.0	18.0	2.0	13.0	0.0	14.0	22.0	0.0	4.0	19.0	62.0	18.0	20.0	130.0	10.0	0.0	41.0	0.0	0.0	0.0	16.0	2.0	31.0	41.0	39.0	1.0	3.0	0.0	30.0	49.0	15.0	1.0	1.0	0.0	9.0	1.0	12.0	12.0	2.0	18.0	0.0	35.0	2.0	44.0	1.0	1.0	2.0	56.0	9.0	1.0	8.0	14.0	4.0
CAMDA23_MetaSUB_gCSD16_DEN_14	DEN	30.0	13.0	4.0	0.0	1.0	1.0	2.0	0.0	9.0	2.0	27.0	0.0	0.0	0.0	10.0	12.0	3.0	9.0	6.0	9.0	0.0	6.0	24.0	0.0	3.0	17.0	58.0	17.0	14.0	183.0	11.0	0.0	24.0	0.0	0.0	0.0	11.0	2.0	24.0	23.0	46.0	0.0	0.0	0.0	22.0	32.0	17.0	0.0	1.0	0.0	4.0	1.0	10.0	20.0	0.0	25.0	0.0	41.0	2.0	32.0	2.0	2.0	4.0	41.0	4.0	1.0	1.0	6.0	1.0
CAMDA23_MetaSUB_gCSD16_DEN_15	DEN	52.0	13.0	10.0	0.0	3.0	6.0	6.0	3.0	15.0	2.0	32.0	2.0	0.0	0.0	14.0	19.0	3.0	22.0	9.0	14.0	0.0	4.0	45.0	0.0	8.0	110.0	128.0	30.0	24.0	709.0	19.0	1.0	65.0	0.0	0.0	0.0	28.0	1.0	41.0	58.0	90.0	0.0	0.0	0.0	37.0	56.0	22.0	4.0	3.0	0.0	20.0	11.0	25.0	22.0	3.0	31.0	0.0	82.0	8.0	77.0	7.0	1.0	5.0	57.0	18.0	0.0	3.0	4.0	12.0
CAMDA23_MetaSUB_gCSD16_DEN_16	DEN	21.0	10.0	6.0	0.0	1.0	3.0	1.0	0.0	4.0	0.0	21.0	0.0	0.0	0.0	11.0	5.0	0.0	11.0	5.0	5.0	0.0	6.0	33.0	0.0	3.0	94.0	79.0	16.0	10.0	691.0	10.0	0.0	41.0	0.0	0.0	0.0	12.0	0.0	16.0	39.0	41.0	0.0	0.0	0.0	16.0	26.0	11.0	1.0	2.0	0.0	8.0	2.0	9.0	16.0	0.0	19.0	0.0	35.0	3.0	33.0	1.0	2.0	3.0	27.0	6.0	0.0	2.0	5.0	3.0
CAMDA23_MetaSUB_gCSD16_DEN_17	DEN	90.0	25.0	33.0	0.0	10.0	33.0	5.0	6.0	13.0	9.0	41.0	2.0	0.0	0.0	54.0	15.0	17.0	18.0	8.0	23.0	2.0	19.0	89.0	0.0	13.0	73.0	79.0	50.0	45.0	297.0	26.0	0.0	81.0	0.0	0.0	1.0	14.0	2.0	66.0	67.0	77.0	2.0	1.0	0.0	52.0	73.0	36.0	5.0	5.0	0.0	22.0	9.0	12.0	24.0	2.0	41.0	0.0	97.0	12.0	98.0	6.0	3.0	0.0	52.0	12.0	0.0	3.0	0.0	1.0
CAMDA23_MetaSUB_gCSD16_DEN_18	DEN	7.0	38.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	1.0	0.0	3.0	1.0	0.0	0.0	30.0	6.0	0.0	0.0	1.0	40.0	0.0	0.0	20.0	0.0	0.0	6.0	0.0	0.0	0.0	8.0	0.0	5.0	3.0	6.0	0.0	0.0	0.0	14.0	3.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	11.0	0.0	0.0	0.0	35.0	3.0	0.0	0.0	0.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_19	DEN	2.0	23.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	2.0	1.0	0.0	5.0	0.0	0.0	0.0	21.0	2.0	0.0	0.0	0.0	41.0	0.0	0.0	21.0	0.0	0.0	6.0	0.0	0.0	0.0	5.0	0.0	8.0	0.0	8.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	2.0	2.0	6.0	2.0	0.0	0.0	41.0	1.0	0.0	0.0	0.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_2	DEN	4.0	18.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	9.0	0.0	0.0	0.0	6.0	5.0	0.0	0.0	19.0	20.0	3.0	1.0	150.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	9.0	0.0	0.0	0.0	9.0	5.0	4.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	4.0	0.0	2.0	0.0	3.0	1.0	0.0	0.0	22.0	1.0	0.0	0.0	1.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_20	DEN	8.0	12.0	7.0	0.0	3.0	6.0	1.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	7.0	3.0	5.0	5.0	0.0	3.0	0.0	6.0	15.0	1.0	0.0	14.0	16.0	10.0	5.0	53.0	6.0	0.0	33.0	0.0	0.0	0.0	3.0	1.0	11.0	5.0	19.0	2.0	0.0	0.0	9.0	15.0	11.0	1.0	0.0	0.0	3.0	1.0	2.0	2.0	0.0	2.0	0.0	11.0	0.0	5.0	1.0	0.0	0.0	16.0	5.0	0.0	1.0	0.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_21	DEN	100.0	12.0	20.0	0.0	11.0	16.0	7.0	9.0	26.0	10.0	57.0	4.0	0.0	0.0	34.0	21.0	19.0	25.0	12.0	20.0	2.0	5.0	85.0	1.0	15.0	77.0	125.0	60.0	44.0	366.0	26.0	0.0	93.0	0.0	0.0	0.0	38.0	1.0	83.0	57.0	125.0	1.0	0.0	0.0	66.0	104.0	47.0	5.0	2.0	0.0	27.0	10.0	25.0	37.0	3.0	43.0	0.0	125.0	17.0	126.0	9.0	8.0	5.0	65.0	18.0	0.0	11.0	9.0	4.0
CAMDA23_MetaSUB_gCSD16_DEN_22	DEN	3.0	45.0	2.0	0.0	2.0	4.0	0.0	0.0	4.0	1.0	5.0	0.0	1.0	0.0	8.0	1.0	0.0	14.0	0.0	0.0	0.0	30.0	14.0	0.0	1.0	4.0	81.0	1.0	1.0	41.0	0.0	0.0	8.0	0.0	0.0	0.0	10.0	1.0	12.0	3.0	6.0	1.0	0.0	0.0	17.0	13.0	0.0	0.0	1.0	0.0	3.0	7.0	0.0	0.0	0.0	9.0	0.0	1.0	1.0	11.0	2.0	1.0	0.0	89.0	1.0	0.0	0.0	0.0	1.0
CAMDA23_MetaSUB_gCSD16_DEN_3	DEN	1.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	9.0	1.0	0.0	1.0	0.0	26.0	1.0	0.0	10.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	1.0	1.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	1.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_4	DEN	10.0	35.0	3.0	0.0	2.0	5.0	0.0	0.0	3.0	1.0	5.0	0.0	1.0	0.0	5.0	1.0	0.0	9.0	0.0	2.0	0.0	32.0	7.0	0.0	1.0	3.0	80.0	0.0	1.0	44.0	1.0	0.0	9.0	0.0	0.0	0.0	15.0	1.0	7.0	6.0	16.0	0.0	0.0	0.0	22.0	7.0	1.0	0.0	0.0	0.0	4.0	4.0	0.0	1.0	0.0	6.0	0.0	2.0	0.0	9.0	3.0	0.0	1.0	61.0	2.0	0.0	0.0	0.0	1.0
CAMDA23_MetaSUB_gCSD16_DEN_5	DEN	25.0	7.0	11.0	0.0	4.0	13.0	0.0	3.0	11.0	4.0	16.0	1.0	0.0	0.0	16.0	8.0	10.0	10.0	0.0	11.0	0.0	2.0	36.0	0.0	1.0	36.0	46.0	22.0	15.0	140.0	9.0	0.0	44.0	0.0	0.0	0.0	11.0	3.0	41.0	31.0	51.0	3.0	0.0	1.0	26.0	49.0	17.0	1.0	0.0	0.0	10.0	4.0	10.0	8.0	0.0	23.0	0.0	29.0	3.0	39.0	2.0	0.0	2.0	32.0	6.0	0.0	5.0	0.0	1.0
CAMDA23_MetaSUB_gCSD16_DEN_6	DEN	8.0	33.0	1.0	0.0	1.0	2.0	1.0	0.0	2.0	1.0	8.0	0.0	0.0	0.0	8.0	4.0	2.0	7.0	0.0	1.0	0.0	22.0	6.0	0.0	0.0	8.0	60.0	7.0	1.0	40.0	6.0	0.0	17.0	0.0	0.0	0.0	7.0	0.0	9.0	7.0	17.0	0.0	0.0	0.0	13.0	13.0	2.0	0.0	0.0	0.0	2.0	2.0	4.0	0.0	0.0	6.0	0.0	4.0	0.0	8.0	2.0	0.0	0.0	55.0	0.0	0.0	0.0	1.0	0.0
CAMDA23_MetaSUB_gCSD16_DEN_7	DEN	178.0	13.0	32.0	0.0	6.0	15.0	3.0	14.0	35.0	11.0	77.0	9.0	0.0	0.0	64.0	34.0	12.0	21.0	36.0	51.0	0.0	12.0	140.0	1.0	30.0	111.0	180.0	90.0	59.0	585.0	43.0	0.0	143.0	0.0	0.0	0.0	51.0	3.0	115.0	130.0	194.0	0.0	1.0	1.0	101.0	149.0	57.0	13.0	7.0	5.0	43.0	10.0	53.0	54.0	0.0	95.0	0.0	203.0	28.0	180.0	19.0	9.0	2.0	84.0	36.0	1.0	15.0	9.0	15.0
CAMDA23_MetaSUB_gCSD16_DEN_8	DEN	5.0	0.0	6.0	0.0	0.0	1.0	1.0	0.0	4.0	1.0	8.0	0.0	0.0	0.0	3.0	1.0	1.0	1.0	1.0	3.0	0.0	1.0	8.0	0.0	1.0	10.0	7.0	6.0	4.0	30.0	4.0	0.0	16.0	0.0	0.0	0.0	3.0	0.0	12.0	6.0	22.0	0.0	0.0	0.0	4.0	9.0	6.0	0.0	1.0	0.0	2.0	2.0	4.0	2.0	0.0	12.0	0.0	5.0	1.0	4.0	0.0	1.0	0.0	3.0	2.0	0.0	1.0	0.0	1.0
CAMDA23_MetaSUB_gCSD16_DEN_9	DEN	1.0	12.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	7.0	2.0	0.0	0.0	2.0	22.0	0.0	0.0	15.0	1.0	0.0	5.0	0.0	0.0	0.0	2.0	1.0	11.0	3.0	1.0	0.0	0.0	0.0	3.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	18.0	0.0	0.0	1.0	0.0	0.0
CAMDA23_MetaSUB_gCSD16_DOH_1	DOH	136.0	1.0	20.0	0.0	8.0	29.0	6.0	3.0	31.0	8.0	81.0	1.0	0.0	0.0	49.0	43.0	20.0	20.0	36.0	27.0	2.0	2.0	66.0	0.0	20.0	163.0	167.0	47.0	48.0	904.0	30.0	1.0	77.0	0.0	0.0	1.0	37.0	9.0	74.0	108.0	138.0	0.0	1.0	0.0	70.0	123.0	49.0	4.0	5.0	0.0	31.0	10.0	23.0	42.0	3.0	70.0	0.0	106.0	20.0	113.0	6.0	7.0	1.0	52.0	15.0	0.0	7.0	9.0	11.0
CAMDA23_MetaSUB_gCSD16_DOH_10	DOH	61.0	0.0	16.0	0.0	2.0	7.0	3.0	7.0	15.0	2.0	35.0	1.0	0.0	0.0	18.0	18.0	3.0	13.0	22.0	13.0	0.0	0.0	52.0	0.0	12.0	78.0	92.0	27.0	30.0	527.0	15.0	0.0	51.0	0.0	0.0	1.0	16.0	0.0	43.0	46.0	60.0	0.0	0.0	0.0	34.0	57.0	25.0	2.0	6.0	0.0	12.0	2.0	18.0	31.0	1.0	37.0	0.0	81.0	10.0	65.0	2.0	6.0	4.0	34.0	14.0	0.0	5.0	4.0	5.0
CAMDA23_MetaSUB_gCSD16_DOH_11	DOH	30.0	0.0	2.0	0.0	5.0	9.0	4.0	5.0	11.0	3.0	18.0	1.0	0.0	0.0	20.0	10.0	6.0	7.0	10.0	12.0	0.0	0.0	32.0	2.0	12.0	41.0	39.0	18.0	16.0	272.0	7.0	0.0	48.0	0.0	0.0	0.0	7.0	1.0	33.0	32.0	36.0	0.0	0.0	0.0	27.0	31.0	10.0	2.0	0.0	0.0	13.0	5.0	14.0	11.0	0.0	21.0	0.0	54.0	11.0	42.0	2.0	0.0	0.0	31.0	3.0	0.0	3.0	1.0	2.0
CAMDA23_MetaSUB_gCSD16_DOH_12	DOH	132.0	2.0	29.0	0.0	9.0	26.0	6.0	10.0	32.0	5.0	73.0	5.0	0.0	0.0	33.0	26.0	19.0	24.0	16.0	28.0	1.0	2.0	92.0	0.0	20.0	113.0	118.0	60.0	40.0	559.0	32.0	1.0	120.0	0.0	0.0	0.0	48.0	5.0	99.0	94.0	144.0	0.0	3.0	0.0	72.0	117.0	33.0	6.0	3.0	1.0	42.0	10.0	37.0	32.0	2.0	65.0	0.0	116.0	19.0	118.0	9.0	7.0	2.0	41.0	24.0	1.0	9.0	9.0	13.0
CAMDA23_MetaSUB_gCSD16_DOH_14	DOH	124.0	5.0	45.0	0.0	18.0	24.0	10.0	4.0	35.0	15.0	79.0	6.0	0.0	0.0	40.0	35.0	13.0	31.0	16.0	36.0	0.0	4.0	126.0	0.0	24.0	140.0	145.0	67.0	43.0	842.0	45.0	1.0	139.0	0.0	0.0	0.0	68.0	7.0	119.0	118.0	176.0	5.0	1.0	0.0	98.0	128.0	45.0	9.0	3.0	5.0	37.0	10.0	57.0	64.0	2.0	59.0	0.0	164.0	29.0	151.0	12.0	11.0	1.0	89.0	27.0	1.0	18.0	19.0	12.0
CAMDA23_MetaSUB_gCSD16_DOH_15	DOH	84.0	2.0	23.0	0.0	12.0	16.0	6.0	6.0	20.0	7.0	53.0	3.0	0.0	0.0	26.0	14.0	12.0	25.0	21.0	21.0	0.0	0.0	83.0	2.0	15.0	180.0	123.0	54.0	37.0	1011.0	23.0	1.0	98.0	0.0	0.0	0.0	36.0	4.0	82.0	86.0	110.0	0.0	0.0	0.0	56.0	111.0	30.0	6.0	5.0	0.0	20.0	7.0	18.0	33.0	4.0	51.0	0.0	106.0	13.0	107.0	8.0	5.0	4.0	55.0	21.0	0.0	9.0	11.0	8.0
CAMDA23_MetaSUB_gCSD16_DOH_2	DOH	245.0	12.0	51.0	1.0	24.0	63.0	6.0	13.0	78.0	11.0	143.0	4.0	0.0	0.0	83.0	58.0	39.0	43.0	63.0	44.0	0.0	4.0	120.0	1.0	32.0	341.0	248.0	109.0	70.0	1168.0	53.0	2.0	135.0	0.0	0.0	4.0	74.0	9.0	120.0	194.0	241.0	5.0	0.0	0.0	135.0	197.0	55.0	7.0	11.0	1.0	55.0	12.0	47.0	71.0	6.0	96.0	0.0	183.0	49.0	199.0	23.0	10.0	0.0	98.0	30.0	1.0	32.0	28.0	15.0
CAMDA23_MetaSUB_gCSD16_DOH_3	DOH	49.0	4.0	8.0	0.0	5.0	8.0	4.0	2.0	16.0	4.0	29.0	2.0	0.0	0.0	29.0	17.0	10.0	18.0	14.0	14.0	0.0	3.0	43.0	1.0	12.0	37.0	53.0	21.0	15.0	134.0	14.0	0.0	41.0	1.0	0.0	2.0	9.0	4.0	36.0	29.0	54.0	0.0	0.0	0.0	34.0	58.0	11.0	0.0	3.0	0.0	6.0	3.0	10.0	15.0	4.0	30.0	0.0	43.0	13.0	45.0	7.0	5.0	0.0	44.0	7.0	0.0	5.0	7.0	1.0
CAMDA23_MetaSUB_gCSD16_DOH_4	DOH	63.0	8.0	10.0	0.0	4.0	9.0	5.0	3.0	20.0	1.0	44.0	3.0	0.0	0.0	15.0	11.0	3.0	13.0	11.0	15.0	0.0	3.0	60.0	0.0	15.0	85.0	125.0	26.0	18.0	586.0	19.0	0.0	58.0	0.0	0.0	0.0	15.0	0.0	57.0	62.0	84.0	0.0	0.0	0.0	54.0	67.0	20.0	2.0	3.0	1.0	14.0	3.0	22.0	18.0	1.0	41.0	0.0	70.0	10.0	72.0	5.0	6.0	2.0	40.0	14.0	0.0	8.0	3.0	9.0
CAMDA23_MetaSUB_gCSD16_DOH_5	DOH	61.0	19.0	17.0	0.0	1.0	9.0	2.0	2.0	14.0	3.0	34.0	2.0	0.0	0.0	15.0	13.0	5.0	22.0	6.0	19.0	0.0	9.0	46.0	1.0	11.0	44.0	98.0	25.0	22.0	254.0	17.0	0.0	64.0	0.0	0.0	1.0	25.0	3.0	50.0	36.0	92.0	0.0	0.0	0.0	46.0	48.0	22.0	2.0	1.0	0.0	17.0	3.0	16.0	30.0	1.0	28.0	0.0	73.0	3.0	79.0	7.0	7.0	0.0	40.0	10.0	0.0	7.0	4.0	4.0
CAMDA23_MetaSUB_gCSD16_DOH_6	DOH	61.0	0.0	20.0	0.0	6.0	17.0	7.0	4.0	27.0	0.0	48.0	2.0	0.0	0.0	28.0	24.0	4.0	15.0	15.0	13.0	1.0	2.0	42.0	0.0	9.0	61.0	95.0	41.0	26.0	459.0	19.0	0.0	58.0	0.0	0.0	0.0	20.0	3.0	51.0	57.0	78.0	1.0	0.0	0.0	46.0	71.0	27.0	2.0	1.0	0.0	16.0	4.0	30.0	30.0	2.0	55.0	0.0	86.0	16.0	87.0	4.0	6.0	2.0	40.0	15.0	1.0	3.0	2.0	4.0
CAMDA23_MetaSUB_gCSD16_DOH_8	DOH	14.0	4.0	3.0	0.0	2.0	3.0	2.0	1.0	9.0	0.0	17.0	0.0	0.0	0.0	9.0	6.0	4.0	14.0	5.0	5.0	0.0	0.0	17.0	0.0	0.0	12.0	25.0	8.0	3.0	53.0	4.0	0.0	17.0	0.0	0.0	0.0	9.0	2.0	19.0	8.0	21.0	0.0	0.0	0.0	10.0	16.0	2.0	1.0	0.0	0.0	6.0	0.0	3.0	4.0	1.0	16.0	0.0	19.0	4.0	24.0	2.0	2.0	0.0	51.0	3.0	0.0	2.0	3.0	0.0
CAMDA23_MetaSUB_gCSD16_DOH_9	DOH	27.0	1.0	7.0	1.0	1.0	3.0	2.0	2.0	9.0	4.0	23.0	0.0	0.0	0.0	10.0	9.0	2.0	8.0	5.0	8.0	0.0	1.0	22.0	0.0	5.0	21.0	33.0	15.0	10.0	96.0	9.0	0.0	31.0	0.0	0.0	0.0	11.0	3.0	25.0	20.0	35.0	0.0	0.0	0.0	14.0	30.0	11.0	0.0	0.0	0.0	8.0	5.0	8.0	10.0	1.0	17.0	0.0	28.0	9.0	26.0	2.0	2.0	0.0	28.0	6.0	0.0	4.0	2.0	2.0
CAMDA23_MetaSUB_gCSD16_ILR_1	ILR	547.0	3.0	141.0	10.0	52.0	133.0	34.0	43.0	139.0	57.0	279.0	19.0	0.0	0.0	210.0	104.0	84.0	86.0	86.0	137.0	7.0	7.0	496.0	4.0	97.0	349.0	414.0	273.0	206.0	1903.0	153.0	3.0	548.0	0.0	2.0	1.0	422.0	26.0	484.0	404.0	644.0	9.0	1.0	2.0	386.0	592.0	162.0	35.0	18.0	8.0	192.0	54.0	175.0	179.0	5.0	206.0	0.0	499.0	68.0	440.0	28.0	25.0	1.0	220.0	127.0	6.0	81.0	50.0	47.0
CAMDA23_MetaSUB_gCSD16_ILR_10	ILR	705.0	7.0	184.0	13.0	86.0	154.0	44.0	44.0	270.0	64.0	426.0	33.0	0.0	0.0	226.0	129.0	103.0	148.0	100.0	193.0	9.0	8.0	611.0	5.0	113.0	475.0	566.0	349.0	256.0	2466.0	139.0	16.0	739.0	0.0	3.0	0.0	510.0	20.0	574.0	576.0	775.0	16.0	8.0	1.0	456.0	703.0	202.0	36.0	29.0	9.0	243.0	46.0	216.0	252.0	8.0	278.0	0.0	776.0	95.0	636.0	52.0	42.0	9.0	305.0	176.0	15.0	113.0	85.0	59.0
CAMDA23_MetaSUB_gCSD16_ILR_11	ILR	514.0	10.0	145.0	21.0	55.0	77.0	36.0	12.0	130.0	73.0	227.0	14.0	0.0	0.0	170.0	91.0	76.0	81.0	128.0	166.0	4.0	4.0	492.0	3.0	103.0	309.0	460.0	294.0	188.0	2044.0	155.0	4.0	539.0	0.0	0.0	2.0	672.0	5.0	518.0	491.0	624.0	5.0	1.0	3.0	334.0	562.0	167.0	38.0	17.0	7.0	230.0	44.0	241.0	218.0	5.0	183.0	0.0	599.0	52.0	476.0	39.0	15.0	3.0	178.0	145.0	12.0	140.0	84.0	69.0
CAMDA23_MetaSUB_gCSD16_ILR_12	ILR	1026.0	5.0	389.0	7.0	161.0	228.0	67.0	72.0	457.0	87.0	502.0	27.0	0.0	0.0	474.0	158.0	198.0	240.0	371.0	198.0	12.0	7.0	931.0	15.0	202.0	841.0	664.0	547.0	369.0	3228.0	218.0	37.0	949.0	0.0	1.0	8.0	657.0	52.0	909.0	791.0	1113.0	19.0	7.0	1.0	858.0	1109.0	303.0	33.0	37.0	10.0	301.0	95.0	276.0	416.0	15.0	463.0	0.0	1058.0	132.0	948.0	78.0	94.0	2.0	449.0	261.0	8.0	90.0	117.0	52.0
CAMDA23_MetaSUB_gCSD16_ILR_13	ILR	425.0	14.0	114.0	2.0	31.0	73.0	30.0	16.0	112.0	43.0	157.0	13.0	0.0	0.0	136.0	84.0	50.0	52.0	82.0	121.0	1.0	4.0	335.0	1.0	76.0	234.0	351.0	207.0	131.0	1489.0	89.0	3.0	421.0	0.0	3.0	1.0	610.0	12.0	325.0	341.0	459.0	4.0	1.0	5.0	238.0	451.0	117.0	29.0	22.0	8.0	160.0	22.0	177.0	156.0	1.0	155.0	0.0	430.0	45.0	345.0	40.0	14.0	2.0	187.0	96.0	3.0	87.0	58.0	35.0
CAMDA23_MetaSUB_gCSD16_ILR_14	ILR	337.0	2.0	78.0	3.0	20.0	41.0	23.0	7.0	70.0	42.0	134.0	10.0	0.0	0.0	92.0	55.0	40.0	51.0	57.0	81.0	1.0	2.0	271.0	1.0	70.0	177.0	275.0	150.0	107.0	1288.0	73.0	0.0	295.0	0.0	2.0	0.0	441.0	9.0	293.0	257.0	393.0	1.0	3.0	3.0	164.0	273.0	114.0	18.0	13.0	7.0	213.0	35.0	152.0	101.0	3.0	106.0	0.0	320.0	35.0	299.0	19.0	12.0	2.0	145.0	72.0	5.0	81.0	42.0	38.0
CAMDA23_MetaSUB_gCSD16_ILR_15	ILR	831.0	13.0	265.0	11.0	103.0	129.0	57.0	40.0	293.0	101.0	411.0	28.0	0.0	0.0	315.0	157.0	169.0	147.0	198.0	229.0	6.0	3.0	754.0	9.0	149.0	502.0	672.0	447.0	261.0	2949.0	228.0	6.0	825.0	0.0	3.0	5.0	992.0	38.0	723.0	768.0	894.0	18.0	6.0	4.0	531.0	806.0	271.0	42.0	30.0	14.0	326.0	69.0	291.0	313.0	4.0	267.0	0.0	833.0	91.0	682.0	63.0	66.0	2.0	352.0	181.0	12.0	123.0	108.0	61.0
CAMDA23_MetaSUB_gCSD16_ILR_16	ILR	271.0	9.0	72.0	3.0	19.0	35.0	23.0	7.0	65.0	38.0	125.0	11.0	0.0	0.0	83.0	50.0	43.0	44.0	62.0	91.0	1.0	7.0	220.0	1.0	52.0	134.0	247.0	153.0	99.0	993.0	77.0	3.0	212.0	0.0	0.0	3.0	306.0	10.0	262.0	214.0	310.0	2.0	1.0	1.0	169.0	254.0	79.0	18.0	10.0	2.0	119.0	18.0	118.0	104.0	2.0	88.0	0.0	300.0	33.0	246.0	24.0	10.0	6.0	129.0	60.0	0.0	56.0	47.0	30.0
CAMDA23_MetaSUB_gCSD16_ILR_2	ILR	472.0	9.0	157.0	5.0	44.0	69.0	27.0	8.0	123.0	45.0	214.0	9.0	0.0	0.0	138.0	86.0	67.0	71.0	111.0	117.0	0.0	2.0	391.0	2.0	90.0	273.0	331.0	225.0	192.0	1730.0	114.0	5.0	486.0	0.0	3.0	0.0	435.0	5.0	479.0	448.0	498.0	5.0	1.0	4.0	271.0	444.0	157.0	33.0	15.0	23.0	178.0	39.0	197.0	176.0	1.0	128.0	0.0	458.0	62.0	386.0	36.0	18.0	4.0	157.0	133.0	3.0	101.0	65.0	42.0
